"visit_code_1","survey_year","survey_date","site_code","plot_number","seedling_height","species","abundance"
"2012-27",2012,2012-05-07,"27","3","10-25cm","NULL",NA
"2012-27",2012,2012-05-07,"27","3","25-50cm","Dianella tasmanica",2
"2012-27",2012,2012-05-07,"27","3","25-50cm","Dryopoa dives",1
"2012-27",2012,2012-05-07,"27","3","50-200cm","NULL",NA
"2012-27",2012,2012-05-07,"27","3","200-500cm","NULL",NA
"2012-28",2012,2012-07-12,"28","1","0-10cm","NULL",0
"2012-28",2012,2012-07-12,"28","1","10-25cm","Blechnum wattsii",1
"2012-28",2012,2012-07-12,"28","1","25-50cm","NULL",0
"2012-28",2012,2012-07-12,"28","1","50-200cm","NULL",0
"2012-28",2012,2012-07-12,"28","1","200-500cm","NULL",0
"2012-28",2012,2012-07-12,"28","2","0-10cm","NULL",0
"2012-28",2012,2012-07-12,"28","2","10-25cm","NULL",0
"2012-28",2012,2012-07-12,"28","2","25-50cm","Blechnum wattsii",3
"2012-28",2012,2012-07-12,"28","2","50-200cm","NULL",0
"2012-28",2012,2012-07-12,"28","2","200-500cm","NULL",0
"2012-28",2012,2012-07-12,"28","3","0-10cm","NULL",0
"2012-28",2012,2012-07-12,"28","3","10-25cm","NULL",0
"2012-28",2012,2012-07-12,"28","3","25-50cm","Blechnum wattsii",3
"2012-28",2012,2012-07-12,"28","3","50-200cm","Polystichum proliferum",3
"2012-28",2012,2012-07-12,"28","3","200-500cm","NULL",0
"2012-29",2012,2012-05-07,"29","1","0-10cm","NULL",NA
"2012-29",2012,2012-05-07,"29","1","10-25cm","Blechnum wattsii",1
"2012-29",2012,2012-05-07,"29","1","25-50cm","NULL",NA
"2012-29",2012,2012-05-07,"29","1","50-200cm","NULL",NA
"2012-29",2012,2012-05-07,"29","1","200-500cm","NULL",NA
"2012-29",2012,2012-05-07,"29","2","0-10cm","NULL",NA
"2012-29",2012,2012-05-07,"29","2","10-25cm","NULL",NA
"2012-29",2012,2012-05-07,"29","2","25-50cm","Blechnum wattsii",3
"2012-29",2012,2012-05-07,"29","2","50-200cm","NULL",NA
"2012-29",2012,2012-05-07,"29","2","200-500cm","NULL",NA
"2012-29",2012,2012-05-07,"29","3","0-10cm","NULL",NA
"2012-29",2012,2012-05-07,"29","3","10-25cm","NULL",NA
"2012-29",2012,2012-05-07,"29","3","25-50cm","Blechnum wattsii",1
"2012-29",2012,2012-05-07,"29","3","50-200cm","Blechnum wattsii",3
"2012-29",2012,2012-05-07,"29","3","200-500cm","NULL",NA
"2012-30",2012,2012-07-12,"30","1","0-10cm","NULL",0
"2012-30",2012,2012-07-12,"30","1","10-25cm","NULL",0
"2012-30",2012,2012-07-12,"30","1","25-50cm","Coprosma hirtella",3
"2012-30",2012,2012-07-12,"30","1","25-50cm","Polystichum proliferum",2
"2012-30",2012,2012-07-12,"30","1","50-200cm","NULL",0
"2012-30",2012,2012-07-12,"30","1","200-500cm","NULL",0
"2012-30",2012,2012-07-12,"30","3","0-10cm","NULL",0
"2012-30",2012,2012-07-12,"30","3","10-25cm","NULL",0
"2012-30",2012,2012-07-12,"30","3","25-50cm","Blechnum wattsii",4
"2012-30",2012,2012-07-12,"30","3","50-200cm","NULL",0
"2012-30",2012,2012-07-12,"30","3","200-500cm","NULL",0
"2012-30",2012,2012-07-12,"30","2","0-10cm","NULL",0
"2012-30",2012,2012-07-12,"30","2","10-25cm","NULL",0
"2012-30",2012,2012-07-12,"30","2","25-50cm","Polystichum proliferum",1
"2012-30",2012,2012-07-12,"30","2","25-50cm","Blechnum wattsii",2
"2012-30",2012,2012-07-12,"30","2","50-200cm","Dianella tasmanica",4
"2012-30",2012,2012-07-12,"30","2","50-200cm","Polystichum proliferum",1
"2012-30",2012,2012-07-12,"30","2","200-500cm","NULL",0
"2012-31",2012,2012-05-07,"31","1","0-10cm","Clematis aristata",1
"2012-31",2012,2012-05-07,"31","1","0-10cm","Stellaria sp.",5
"2012-31",2012,2012-05-07,"31","1","10-25cm","NULL",0
"2012-31",2012,2012-05-07,"31","1","25-50cm","NULL",0
"2012-31",2012,2012-05-07,"31","1","50-200cm","Polyscias proliferum",3
"2012-31",2012,2012-05-07,"31","1","200-500cm","NULL",0
"2012-31",2012,2012-05-07,"31","2","0-10cm","Polyscias proliferum",1
"2012-31",2012,2012-05-07,"31","2","10-25cm","Histiopteris incisa",2
"2012-31",2012,2012-05-07,"31","2","10-25cm","Stellaria sp.",1
"2012-31",2012,2012-05-07,"31","2","25-50cm","NULL",0
"2012-31",2012,2012-05-07,"31","2","50-200cm","Histiopteris incisa",5
"2012-31",2012,2012-05-07,"31","2","50-200cm","Polyscias proliferum",1
"2012-31",2012,2012-05-07,"31","2","200-500cm","NULL",0
"2012-31",2012,2012-05-07,"31","3","0-10cm","Clematis aristata",1
"2012-31",2012,2012-05-07,"31","3","0-10cm","Leptostigma reptans",1
"2012-31",2012,2012-05-07,"31","3","10-25cm","NULL",0
"2012-31",2012,2012-05-07,"31","3","25-50cm","Polyscias sambucifolia",2
"2012-31",2012,2012-05-07,"31","3","50-200cm","Polyscias sambucifolia",1
"2012-31",2012,2012-05-07,"31","3","200-500cm","Prostanthera lasianthos",1
"2012-32",2012,2012-05-07,"32","1","0-10cm","Polystichum proliferum",1
"2012-32",2012,2012-05-07,"32","1","10-25cm","NULL",NA
"2012-32",2012,2012-05-07,"32","1","25-50cm","Polystichum proliferum",2
"2012-32",2012,2012-05-07,"32","1","50-200cm","Polystichum proliferum",3
"2012-32",2012,2012-05-07,"32","1","200-500cm","NULL",NA
"2012-32",2012,2012-05-07,"32","2","0-10cm","NULL",NA
"2012-32",2012,2012-05-07,"32","2","10-25cm","Clematis aristata",1
"2012-32",2012,2012-05-07,"32","2","25-50cm","Polystichum proliferum",4
"2012-32",2012,2012-05-07,"32","2","50-200cm","Pteridium esculentum",2
"2012-32",2012,2012-05-07,"32","2","200-500cm","NULL",NA
"2012-32",2012,2012-05-07,"32","3","0-10cm","NULL",NA
"2012-32",2012,2012-05-07,"32","3","10-25cm","NULL",NA
"2012-32",2012,2012-05-07,"32","3","25-50cm","Polyscias sambucifolia",1
"2012-32",2012,2012-05-07,"32","3","50-200cm","Dianella tasmanica",1
"2012-32",2012,2012-05-07,"32","3","50-200cm","Pteridium esculentum",1
"2012-32",2012,2012-05-07,"32","3","200-500cm","NULL",NA
"2012-100",2012,2012-04-03,"100","1","0-10cm","NULL",NA
"2012-100",2012,2012-04-03,"100","1","10-25cm","Tetrarrhena juncea",1
"2012-100",2012,2012-04-03,"100","1","25-50cm","Polystichum proliferum",3
"2012-100",2012,2012-04-03,"100","1","50-200cm","NULL",NA
"2012-100",2012,2012-04-03,"100","1","200-500cm","NULL",NA
"2012-100",2012,2012-04-03,"100","2","0-10cm","Tetrarrhena juncea",2
"2012-100",2012,2012-04-03,"100","2","10-25cm","Prostanthera lasianthos",1
"2012-100",2012,2012-04-03,"100","2","25-50cm","Correa lawrenciana",1
"2012-100",2012,2012-04-03,"100","2","50-200cm","NULL",NA
"2012-100",2012,2012-04-03,"100","2","200-500cm","NULL",NA
"2012-100",2012,2012-04-03,"100","3","0-10cm","NULL",NA
"2012-100",2012,2012-04-03,"100","3","10-25cm","Tetrarrhena juncea",5
"2012-100",2012,2012-04-03,"100","3","25-50cm","Correa lawrenciana",2
"2012-100",2012,2012-04-03,"100","3","50-200cm","Blechnum wattsii",3
"2012-100",2012,2012-04-03,"100","3","200-500cm","NULL",NA
"2012-101",2012,2012-05-17,"101","1","0-10cm","Gonocarpus humilis",1
"2012-101",2012,2012-05-17,"101","1","0-10cm","Pimelea axiflora",1
"2012-101",2012,2012-05-17,"101","1","0-10cm","Viola hederacea",6
"2012-101",2012,2012-05-17,"101","1","0-10cm","Hydrocotyle hirta",2
"2012-101",2012,2012-05-17,"101","1","10-25cm","NULL",NA
"2012-101",2012,2012-05-17,"101","1","25-50cm","NULL",NA
"2012-101",2012,2012-05-17,"101","1","50-200cm","Zieria arborescens",1
"2012-101",2012,2012-05-17,"101","1","50-200cm","Pimelea axiflora",1
"2012-101",2012,2012-05-17,"101","1","200-500cm","NULL",NA
"2012-101",2012,2012-05-17,"101","2","0-10cm","Gonocarpus humilis",1
"2012-101",2012,2012-05-17,"101","2","0-10cm","Viola hederacea",3
"2012-101",2012,2012-05-17,"101","2","0-10cm","Clematis aristata",1
"2012-101",2012,2012-05-17,"101","2","10-25cm","Tetrarrhena juncea",NA
"2012-101",2012,2012-05-17,"101","2","25-50cm","NULL",NA
"2012-101",2012,2012-05-17,"101","2","50-200cm","NULL",NA
"2012-101",2012,2012-05-17,"101","2","200-500cm","NULL",NA
"2012-101",2012,2012-05-17,"101","3","0-10cm","Clematis aristata",1
"2012-101",2012,2012-05-17,"101","3","0-10cm","Galium gaudichaudii",1
"2012-101",2012,2012-05-17,"101","3","0-10cm","Prostanthera lasianthos",1
"2012-101",2012,2012-05-17,"101","3","0-10cm","Viola hederacea",3
"2012-101",2012,2012-05-17,"101","3","10-25cm","Tetrarrhena juncea",2
"2012-101",2012,2012-05-17,"101","3","25-50cm","NULL",NA
"2012-101",2012,2012-05-17,"101","3","50-200cm","NULL",NA
"2012-101",2012,2012-05-17,"101","3","200-500cm","NULL",NA
"2012-105",2012,2012-04-02,"105","1","0-10cm","NULL",NA
"2012-105",2012,2012-04-02,"105","1","10-25cm","NULL",NA
"2012-105",2012,2012-04-02,"105","1","25-50cm","Polyscias sambucifolia",2
"2012-105",2012,2012-04-02,"105","1","50-200cm","Blechnum wattsii",2
"2012-105",2012,2012-04-02,"105","1","200-500cm","NULL",NA
"2012-105",2012,2012-04-02,"105","2","0-10cm","Hedycarya angustifolia",4
"2012-105",2012,2012-04-02,"105","2","0-10cm","Hymenophyllum sp.",3
"2012-105",2012,2012-04-02,"105","2","0-10cm","Olearia phlogopappa",1
"2012-105",2012,2012-04-02,"105","2","10-25cm","Tetrarrhena juncea",5
"2012-105",2012,2012-04-02,"105","2","10-25cm","Blechnum wattsii",1
"2012-105",2012,2012-04-02,"105","2","10-25cm","Pomaderris aspera",1
"2012-105",2012,2012-04-02,"105","2","25-50cm","Zieria arborescens",1
"2012-105",2012,2012-04-02,"105","2","25-50cm","Dryopoa dives",2
"2012-105",2012,2012-04-02,"105","2","25-50cm","Olearia phlogopappa",2
"2012-105",2012,2012-04-02,"105","2","50-200cm","NULL",NA
"2012-105",2012,2012-04-02,"105","2","200-500cm","NULL",NA
"2012-105",2012,2012-04-02,"105","3","0-10cm","Hymenophyllum sp.",20
"2012-105",2012,2012-04-02,"105","3","10-25cm","NULL",NA
"2012-105",2012,2012-04-02,"105","3","25-50cm","Blechnum wattsii",1
"2012-105",2012,2012-04-02,"105","3","50-200cm","Blechnum wattsii",1
"2012-105",2012,2012-04-02,"105","3","200-500cm","NULL",NA
"2012-107",2012,2012-05-10,"107","1","0-10cm","NULL",NA
"2012-107",2012,2012-05-10,"107","1","10-25cm","Tetrarrhena juncea",5
"2012-107",2012,2012-05-10,"107","1","25-50cm","NULL",NA
"2012-107",2012,2012-05-10,"107","1","50-200cm","NULL",NA
"2012-107",2012,2012-05-10,"107","1","200-500cm","NULL",NA
"2012-107",2012,2012-05-10,"107","2","0-10cm","Atherosperma moschatum",1
"2012-107",2012,2012-05-10,"107","2","10-25cm","Atherosperma moschatum",3
"2012-107",2012,2012-05-10,"107","2","25-50cm","Blechnum wattsii",1
"2012-107",2012,2012-05-10,"107","2","25-50cm","Atherosperma moschatum",1
"2012-107",2012,2012-05-10,"107","2","50-200cm","Blechnum wattsii",2
"2012-107",2012,2012-05-10,"107","2","200-500cm","NULL",NA
"2012-107",2012,2012-05-10,"107","3","0-10cm","NULL",NA
"2012-107",2012,2012-05-10,"107","3","10-25cm","NULL",NA
"2012-107",2012,2012-05-10,"107","3","25-50cm","NULL",NA
"2012-107",2012,2012-05-10,"107","3","50-200cm","Blechnum wattsii",4
"2012-107",2012,2012-05-10,"107","3","50-200cm","Tetrarrhena juncea",1
"2012-107",2012,2012-05-10,"107","3","50-200cm","Correa lawrenciana",1
"2012-107",2012,2012-05-10,"107","3","200-500cm","NULL",NA
"2012-110",2012,2012-05-08,"110","1","0-10cm","Tetrarrhena juncea",5
"2012-110",2012,2012-05-08,"110","1","10-25cm","NULL",NA
"2012-110",2012,2012-05-08,"110","1","25-50cm","NULL",NA
"2012-110",2012,2012-05-08,"110","1","50-200cm","NULL",NA
"2012-110",2012,2012-05-08,"110","1","200-500cm","NULL",NA
"2012-110",2012,2012-05-08,"110","2","0-10cm","NULL",NA
"2012-110",2012,2012-05-08,"110","2","10-25cm","NULL",NA
"2012-110",2012,2012-05-08,"110","2","25-50cm","Polystichum proliferum",1
"2012-110",2012,2012-05-08,"110","2","50-200cm","NULL",NA
"2012-110",2012,2012-05-08,"110","2","200-500cm","NULL",NA
"2012-110",2012,2012-05-08,"110","3","0-10cm","NULL",NA
"2012-110",2012,2012-05-08,"110","3","10-25cm","NULL",NA
"2012-110",2012,2012-05-08,"110","3","25-50cm","NULL",NA
"2012-110",2012,2012-05-08,"110","3","50-200cm","NULL",NA
"2012-110",2012,2012-05-08,"110","3","200-500cm","NULL",NA
"2012-111",2012,2012-04-30,"111","1","0-10cm","NULL",NA
"2012-111",2012,2012-04-30,"111","1","10-25cm","NULL",NA
"2012-111",2012,2012-04-30,"111","1","25-50cm","Blechnum wattsii",1
"2012-111",2012,2012-04-30,"111","1","50-200cm","NULL",NA
"2012-111",2012,2012-04-30,"111","1","200-500cm","NULL",NA
"2012-111",2012,2012-04-30,"111","2","0-10cm","NULL",NA
"2012-111",2012,2012-04-30,"111","2","10-25cm","Pteridium esculentum",1
"2012-111",2012,2012-04-30,"111","2","25-50cm","NULL",NA
"2012-111",2012,2012-04-30,"111","2","50-200cm","NULL",NA
"2012-111",2012,2012-04-30,"111","2","200-500cm","NULL",NA
"2012-111",2012,2012-04-30,"111","3","0-10cm","Hydrocotyle hirta",5
"2012-111",2012,2012-04-30,"111","3","0-10cm","Viola hederacea",4
"2012-111",2012,2012-04-30,"111","3","10-25cm","Tetrarrhena juncea",3
"2012-111",2012,2012-04-30,"111","3","25-50cm","Pteridium esculentum",1
"2012-111",2012,2012-04-30,"111","3","50-200cm","NULL",NA
"2012-111",2012,2012-04-30,"111","3","200-500cm","NULL",NA
"2012-112",2012,2012-05-10,"112","1","0-10cm","Tetrarrhena juncea",3
"2012-112",2012,2012-05-10,"112","1","10-25cm","NULL",NA
"2012-112",2012,2012-05-10,"112","1","25-50cm","Blechnum wattsii",2
"2012-112",2012,2012-05-10,"112","1","50-200cm","Blechnum wattsii",1
"2012-112",2012,2012-05-10,"112","1","200-500cm","NULL",NA
"2012-112",2012,2012-05-10,"112","2","0-10cm","NULL",NA
"2012-112",2012,2012-05-10,"112","2","10-25cm","Blechnum wattsii",1
"2012-112",2012,2012-05-10,"112","2","25-50cm","NULL",NA
"2012-112",2012,2012-05-10,"112","2","50-200cm","NULL",NA
"2012-112",2012,2012-05-10,"112","2","200-500cm","NULL",NA
"2012-112",2012,2012-05-10,"112","3","0-10cm","NULL",NA
"2012-112",2012,2012-05-10,"112","3","10-25cm","Tetrarrhena juncea",3
"2012-112",2012,2012-05-10,"112","3","25-50cm","NULL",NA
"2012-112",2012,2012-05-10,"112","3","50-200cm","Blechnum wattsii",4
"2012-112",2012,2012-05-10,"112","3","200-500cm","NULL",NA
"2012-119",2012,2012-04-03,"119","1","0-10cm","Tetrarrhena juncea",3
"2012-119",2012,2012-04-03,"119","1","10-25cm","Parsonsia brownii",1
"2012-119",2012,2012-04-03,"119","1","25-50cm","NULL",NA
"2012-119",2012,2012-04-03,"119","1","50-200cm","Zieria arborescens",1
"2012-119",2012,2012-04-03,"119","1","200-500cm","NULL",NA
"2012-119",2012,2012-04-03,"119","2","0-10cm","Tetrarrhena juncea",3
"2012-119",2012,2012-04-03,"119","2","10-25cm","Correa lawrenciana",2
"2012-119",2012,2012-04-03,"119","2","25-50cm","NULL",NA
"2012-119",2012,2012-04-03,"119","2","50-200cm","NULL",NA
"2012-119",2012,2012-04-03,"119","2","200-500cm","NULL",NA
"2012-119",2012,2012-04-03,"119","3","0-10cm","NULL",NA
"2012-119",2012,2012-04-03,"119","3","10-25cm","NULL",NA
"2012-119",2012,2012-04-03,"119","3","25-50cm","NULL",NA
"2012-119",2012,2012-04-03,"119","3","50-200cm","NULL",NA
"2012-119",2012,2012-04-03,"119","3","200-500cm","NULL",NA
"2012-121",2012,2012-07-06,"121","1","0-10cm","Geranium potentilloides",1
"2012-121",2012,2012-07-06,"121","1","0-10cm","Viola hederacea",2
"2012-121",2012,2012-07-06,"121","1","10-25cm","Polystichum proliferum",1
"2012-121",2012,2012-07-06,"121","1","10-25cm","Senecio gunnii",1
"2012-121",2012,2012-07-06,"121","1","25-50cm","Coprosma hirtella",1
"2012-121",2012,2012-07-06,"121","1","25-50cm","Acacia dealbata",1
"2012-121",2012,2012-07-06,"121","1","25-50cm","Olearia phlogopappa",1
"2012-121",2012,2012-07-06,"121","1","25-50cm","Polystichum proliferum",1
"2012-121",2012,2012-07-06,"121","1","50-200cm","Olearia lirata",1
"2012-121",2012,2012-07-06,"121","1","50-200cm","Olearia phlogopappa",1
"2012-121",2012,2012-07-06,"121","1","50-200cm","Dryopoa dives",4
"2012-121",2012,2012-07-06,"121","1","200-500cm","NULL",NA
"2012-121",2012,2012-07-06,"121","2","0-10cm","Viola hederacea",10
"2012-121",2012,2012-07-06,"121","2","10-25cm","Blechnum wattsii",2
"2012-121",2012,2012-07-06,"121","2","10-25cm","Polystichum proliferum",2
"2012-121",2012,2012-07-06,"121","2","25-50cm","NULL",NA
"2012-121",2012,2012-07-06,"121","2","50-200cm","Acacia dealbata",2
"2012-121",2012,2012-07-06,"121","2","50-200cm","Cassinia aculeata",2
"2012-121",2012,2012-07-06,"121","2","50-200cm","Dryopoa dives",2
"2012-121",2012,2012-07-06,"121","2","50-200cm","Prostanthera lasianthos",7
"2012-121",2012,2012-07-06,"121","2","200-500cm","NULL",NA
"2012-121",2012,2012-07-06,"121","3","0-10cm","Geranium potentilloides",1
"2012-121",2012,2012-07-06,"121","3","10-25cm","NULL",NA
"2012-121",2012,2012-07-06,"121","3","25-50cm","Acacia dealbata",2
"2012-121",2012,2012-07-06,"121","3","50-200cm","Senecio velleioides",2
"2012-121",2012,2012-07-06,"121","3","50-200cm","Acacia dealbata",3
"2012-121",2012,2012-07-06,"121","3","50-200cm","Dryopoa dives",5
"2012-121",2012,2012-07-06,"121","3","200-500cm","Acacia dealbata",6
"2012-126",2012,2012-05-09,"126","1","0-10cm","NULL",NA
"2012-126",2012,2012-05-09,"126","1","10-25cm","Pimelea axiflora",1
"2012-126",2012,2012-05-09,"126","1","25-50cm","NULL",NA
"2012-126",2012,2012-05-09,"126","1","50-200cm","Lepidosperma elatius",6
"2012-126",2012,2012-05-09,"126","1","200-500cm","NULL",NA
"2012-126",2012,2012-05-09,"126","2","0-10cm","NULL",NA
"2012-126",2012,2012-05-09,"126","2","10-25cm","NULL",NA
"2012-126",2012,2012-05-09,"126","2","25-50cm","NULL",NA
"2012-126",2012,2012-05-09,"126","2","50-200cm","Lepidosperma elatius",4
"2012-126",2012,2012-05-09,"126","2","200-500cm","NULL",NA
"2012-126",2012,2012-05-09,"126","3","0-10cm","Blechnum wattsii",1
"2012-126",2012,2012-05-09,"126","3","10-25cm","Blechnum wattsii",2
"2012-126",2012,2012-05-09,"126","3","25-50cm","Blechnum wattsii",4
"2012-126",2012,2012-05-09,"126","3","50-200cm","Blechnum wattsii",1
"2012-126",2012,2012-05-09,"126","3","200-500cm","NULL",NA
"2012-129",2012,2012-07-06,"129","1","0-10cm","Stellaria flaccida",10
"2012-129",2012,2012-07-06,"129","1","0-10cm","Viola hederacea",5
"2012-129",2012,2012-07-06,"129","1","0-10cm","Clematis aristata",1
"2012-129",2012,2012-07-06,"129","1","10-25cm","Tetrarrhena juncea",2
"2012-129",2012,2012-07-06,"129","1","10-25cm","Rubus fruticosus",1
"2012-129",2012,2012-07-06,"129","1","25-50cm","Polystichum proliferum",3
"2012-129",2012,2012-07-06,"129","1","50-200cm","NULL",NA
"2012-129",2012,2012-07-06,"129","1","200-500cm","NULL",NA
"2012-129",2012,2012-07-06,"129","2","0-10cm","Stellaria flaccida",40
"2012-129",2012,2012-07-06,"129","2","10-25cm","Microsorum pustulatum",10
"2012-129",2012,2012-07-06,"129","2","25-50cm","NULL",NA
"2012-129",2012,2012-07-06,"129","2","50-200cm","NULL",NA
"2012-129",2012,2012-07-06,"129","2","200-500cm","NULL",NA
"2012-129",2012,2012-07-06,"129","3","0-10cm","NULL",NA
"2012-129",2012,2012-07-06,"129","3","10-25cm","Polystichum proliferum",1
"2012-129",2012,2012-07-06,"129","3","10-25cm","Sambucus gaudichaudiana",1
"2012-129",2012,2012-07-06,"129","3","25-50cm","Polystichum proliferum",1
"2012-129",2012,2012-07-06,"129","3","50-200cm","NULL",NA
"2012-129",2012,2012-07-06,"129","3","200-500cm","NULL",NA
"2012-136",2012,2012-04-12,"136","1","0-10cm","Tetrarrhena juncea",5
"2012-136",2012,2012-04-12,"136","1","0-10cm","Leptospermum grandiflorum",2
"2012-136",2012,2012-04-12,"136","1","10-25cm","NULL",NA
"2012-136",2012,2012-04-12,"136","1","25-50cm","Blechnum wattsii",2
"2012-136",2012,2012-04-12,"136","1","50-200cm","NULL",NA
"2012-136",2012,2012-04-12,"136","1","200-500cm","NULL",NA
"2012-136",2012,2012-04-12,"136","2","0-10cm","Tetrarrhena juncea",2
"2012-136",2012,2012-04-12,"136","2","10-25cm","NULL",NA
"2012-136",2012,2012-04-12,"136","2","25-50cm","Blechnum wattsii",2
"2012-136",2012,2012-04-12,"136","2","50-200cm","NULL",NA
"2012-136",2012,2012-04-12,"136","2","200-500cm","NULL",NA
"2012-136",2012,2012-04-12,"136","3","0-10cm","Tetrarrhena juncea",5
"2012-136",2012,2012-04-12,"136","3","10-25cm","NULL",NA
"2012-136",2012,2012-04-12,"136","3","25-50cm","Correa lawrenciana",1
"2012-136",2012,2012-04-12,"136","3","50-200cm","NULL",NA
"2012-136",2012,2012-04-12,"136","3","200-500cm","Correa lawrenciana",5
"2012-139",2012,2015-04-13,"139","1","0-10cm","NULL",NA
"2012-139",2012,2015-04-13,"139","1","10-25cm","Tetrarrhena juncea",5
"2012-139",2012,2015-04-13,"139","1","25-50cm","Blechnum wattsii",2
"2012-139",2012,2015-04-13,"139","1","25-50cm","Correa lawrenciana",3
"2012-139",2012,2015-04-13,"139","1","50-200cm","Platylobium formosum",3
"2012-139",2012,2015-04-13,"139","1","200-500cm","NULL",NA
"2012-139",2012,2015-04-13,"139","2","0-10cm","NULL",NA
"2012-139",2012,2015-04-13,"139","2","10-25cm","Tetrarrhena juncea",5
"2012-139",2012,2015-04-13,"139","2","10-25cm","Acrothamnus maccraei",2
"2012-139",2012,2015-04-13,"139","2","25-50cm","Blechnum wattsii",2
"2012-139",2012,2015-04-13,"139","2","25-50cm","Platylobium formosum",4
"2012-139",2012,2015-04-13,"139","2","50-200cm","Acrothamnus maccraei",2
"2012-139",2012,2015-04-13,"139","2","200-500cm","Acrothamnus maccraei",2
"2012-139",2012,2015-04-13,"139","3","0-10cm","NULL",NA
"2012-139",2012,2015-04-13,"139","3","10-25cm","Platylobium formosum",2
"2012-139",2012,2015-04-13,"139","3","10-25cm","Tetrarrhena juncea",5
"2012-139",2012,2015-04-13,"139","3","25-50cm","Blechnum wattsii",2
"2012-139",2012,2015-04-13,"139","3","25-50cm","Platylobium formosum",4
"2012-139",2012,2015-04-13,"139","3","50-200cm","NULL",NA
"2012-139",2012,2015-04-13,"139","3","200-500cm","Acrothamnus maccraei",2
"2012-142",2012,2012-04-13,"142","1","0-10cm","Zieria arborescens",2
"2012-142",2012,2012-04-13,"142","1","0-10cm","Rubus fruticosus",1
"2012-142",2012,2012-04-13,"142","1","0-10cm","Tetrarrhena juncea",2
"2012-142",2012,2012-04-13,"142","1","0-10cm","Geranium potentilloides",2
"2012-142",2012,2012-04-13,"142","1","0-10cm","Viola hederacea",2
"2012-142",2012,2012-04-13,"142","1","10-25cm","Acacia dealbata",1
"2012-142",2012,2012-04-13,"142","1","25-50cm","Eucalyptus regnans",1
"2012-142",2012,2012-04-13,"142","1","25-50cm","Zieria arborescens",1
"2012-142",2012,2012-04-13,"142","1","50-200cm","Eucalyptus regnans",1
"2012-142",2012,2012-04-13,"142","1","50-200cm","Zieria arborescens",1
"2012-142",2012,2012-04-13,"142","1","50-200cm","Prostanthera lasianthos",5
