"survey_year","survey_date","site_code","plot_number","species","status","abundance"
2013,2013-03-15,"458","1","Acacia dealbata","alive",0
2013,2013-03-15,"458","2","Acacia dealbata","alive",0
2013,2013-03-15,"458","3","Acacia dealbata","alive",0
2013,2013-03-15,"462","1","Acacia dealbata","alive",0
2013,2013-03-15,"462","2","Acacia dealbata","alive",0
2013,2013-03-15,"462","3","Acacia dealbata","alive",0
2013,2013-03-13,"463","1","Acacia dealbata","alive",0
2013,2013-03-13,"463","2","Acacia dealbata","alive",0
2013,2013-03-13,"463","3","Acacia dealbata","alive",0
2013,2013-03-12,"469","1","Acacia dealbata","alive",2
2013,2013-03-12,"469","2","Acacia dealbata","alive",0
2013,2013-03-12,"469","3","Acacia dealbata","alive",0
2013,2013-03-12,"470","1","Acacia dealbata","alive",6
2013,2013-03-12,"470","2","Acacia dealbata","alive",6
2013,2013-03-12,"470","3","Acacia dealbata","alive",2
2013,2013-03-12,"471","1","Acacia dealbata","alive",0
2013,2013-03-12,"471","2","Acacia dealbata","alive",1
2013,2013-03-12,"471","3","Acacia dealbata","alive",3
2013,2013-03-15,"472","1","Acacia dealbata","alive",0
2013,2013-03-15,"472","2","Acacia dealbata","alive",0
2013,2013-03-15,"472","3","Acacia dealbata","alive",0
2013,2013-05-22,"481","1","Acacia dealbata","alive",9
2013,2013-05-22,"481","2","Acacia dealbata","alive",8
2013,2013-05-22,"481","3","Acacia dealbata","alive",10
2013,2013-04-05,"487","1","Acacia dealbata","alive",0
2013,2013-04-05,"487","2","Acacia dealbata","alive",0
2013,2013-04-05,"487","3","Acacia dealbata","alive",0
2013,2013-03-20,"489","1","Acacia dealbata","alive",2
2013,2013-03-20,"489","2","Acacia dealbata","alive",2
2013,2013-03-20,"489","3","Acacia dealbata","alive",0
2013,2013-05-10,"491","1","Acacia dealbata","alive",1
2013,2013-05-10,"491","2","Acacia dealbata","alive",0
2013,2013-05-10,"491","3","Acacia dealbata","alive",0
2013,2013-05-08,"493","1","Acacia dealbata","alive",0
2013,2013-05-08,"493","2","Acacia dealbata","alive",1
2013,2013-05-08,"493","3","Acacia dealbata","alive",0
2013,2013-05-08,"499","1","Acacia dealbata","alive",0
2013,2013-05-08,"499","2","Acacia dealbata","alive",0
2013,2013-05-08,"499","3","Acacia dealbata","alive",0
2013,2013-03-05,"503","1","Acacia dealbata","alive",0
2013,2013-03-05,"503","2","Acacia dealbata","alive",0
2013,2013-03-05,"503","3","Acacia dealbata","alive",0
2013,2013-03-05,"505","1","Acacia dealbata","alive",0
2013,2013-03-05,"505","2","Acacia dealbata","alive",0
2013,2013-03-05,"505","3","Acacia dealbata","alive",0
2013,2013-04-09,"506","1","Acacia dealbata","alive",0
2013,2013-04-09,"506","2","Acacia dealbata","alive",0
2013,2013-04-09,"506","3","Acacia dealbata","alive",0
2013,2013-04-09,"507","1","Acacia dealbata","alive",0
2013,2013-04-09,"507","2","Acacia dealbata","alive",0
2013,2013-04-09,"507","3","Acacia dealbata","alive",0
2013,2013-03-22,"508","1","Acacia dealbata","alive",0
2013,2013-03-22,"508","2","Acacia dealbata","alive",0
2013,2013-03-22,"508","3","Acacia dealbata","alive",0
2013,2013-03-22,"509","1","Acacia dealbata","alive",0
2013,2013-03-22,"509","2","Acacia dealbata","alive",0
2013,2013-03-22,"509","3","Acacia dealbata","alive",0
2013,2013-03-13,"510","1","Acacia dealbata","alive",0
2013,2013-03-13,"510","2","Acacia dealbata","alive",0
2013,2013-03-13,"510","3","Acacia dealbata","alive",0
2013,2013-04-10,"511","1","Acacia dealbata","alive",0
2013,2013-04-10,"511","2","Acacia dealbata","alive",0
2013,2013-04-10,"511","3","Acacia dealbata","alive",3
2013,2013-03-12,"512","1","Acacia dealbata","alive",0
2013,2013-03-12,"512","2","Acacia dealbata","alive",0
2013,2013-03-12,"512","3","Acacia dealbata","alive",0
2013,2013-05-01,"515","1","Acacia dealbata","alive",0
2013,2013-05-01,"515","2","Acacia dealbata","alive",0
2013,2013-05-01,"515","3","Acacia dealbata","alive",0
2013,2013-04-12,"535","1","Acacia dealbata","alive",0
2013,2013-04-12,"535","2","Acacia dealbata","alive",0
2013,2013-04-12,"535","3","Acacia dealbata","alive",0
2013,2013-04-30,"718","1","Acacia dealbata","alive",26
2013,2013-04-30,"718","2","Acacia dealbata","alive",17
2013,2013-04-30,"718","3","Acacia dealbata","alive",10
2013,2013-04-29,"719","1","Acacia dealbata","alive",4
2013,2013-04-29,"719","2","Acacia dealbata","alive",1
2013,2013-04-29,"719","3","Acacia dealbata","alive",9
2013,2013-03-26,"728","1","Acacia dealbata","alive",0
2013,2013-03-26,"728","2","Acacia dealbata","alive",0
2013,2013-03-26,"728","3","Acacia dealbata","alive",0
2013,2013-05-08,"731","1","Acacia dealbata","alive",0
2013,2013-05-08,"731","2","Acacia dealbata","alive",1
2013,2013-05-08,"731","3","Acacia dealbata","alive",0
2013,2013-04-29,"733","1","Acacia dealbata","alive",1
2013,2013-04-29,"733","2","Acacia dealbata","alive",1
2013,2013-04-29,"733","3","Acacia dealbata","alive",14
2013,2013-04-29,"734","1","Acacia dealbata","alive",12
2013,2013-04-29,"734","2","Acacia dealbata","alive",16
2013,2013-04-29,"734","3","Acacia dealbata","alive",14
2013,2013-03-20,"736","1","Acacia dealbata","alive",0
2013,2013-03-20,"736","2","Acacia dealbata","alive",0
2013,2013-03-20,"736","3","Acacia dealbata","alive",0
2013,2013-03-20,"737","1","Acacia dealbata","alive",0
2013,2013-03-20,"737","2","Acacia dealbata","alive",0
2013,2013-03-20,"737","3","Acacia dealbata","alive",0
2013,2013-05-06,"741","1","Acacia dealbata","alive",4
2013,2013-05-06,"741","2","Acacia dealbata","alive",0
2013,2013-05-06,"741","3","Acacia dealbata","alive",0
2013,2013-04-24,"744","1","Acacia dealbata","alive",0
2013,2013-04-24,"744","2","Acacia dealbata","alive",0
2013,2013-04-24,"744","3","Acacia dealbata","alive",0
2013,2013-03-26,"745","1","Acacia dealbata","alive",0
2013,2013-03-26,"745","2","Acacia dealbata","alive",0
2013,2013-03-26,"745","3","Acacia dealbata","alive",0
2013,2013-06-03,"747","1","Acacia dealbata","alive",0
2013,2013-06-03,"747","2","Acacia dealbata","alive",0
2013,2013-06-03,"747","3","Acacia dealbata","alive",0
2013,2013-05-10,"748","1","Acacia dealbata","alive",0
2013,2013-05-10,"748","2","Acacia dealbata","alive",0
2013,2013-05-10,"748","3","Acacia dealbata","alive",3
2013,2013-03-26,"749","1","Acacia dealbata","alive",3
2013,2013-03-26,"749","2","Acacia dealbata","alive",0
2013,2013-03-26,"749","3","Acacia dealbata","alive",3
2013,2013-03-26,"751","1","Acacia dealbata","alive",0
2013,2013-03-26,"751","2","Acacia dealbata","alive",0
2013,2013-03-26,"751","3","Acacia dealbata","alive",0
2013,2013-05-22,"753","1","Acacia dealbata","alive",0
2013,2013-05-22,"753","2","Acacia dealbata","alive",1
2013,2013-05-22,"753","3","Acacia dealbata","alive",3
2013,2013-05-02,"800","1","Acacia dealbata","alive",0
2013,2013-05-02,"800","2","Acacia dealbata","alive",0
2013,2013-05-02,"800","3","Acacia dealbata","alive",0
2013,2013-05-08,"801","1","Acacia dealbata","alive",0
2013,2013-05-08,"801","2","Acacia dealbata","alive",0
2013,2013-05-08,"801","3","Acacia dealbata","alive",1
2013,2013-05-01,"802","1","Acacia dealbata","alive",0
2013,2013-05-01,"802","2","Acacia dealbata","alive",0
2013,2013-05-01,"802","3","Acacia dealbata","alive",0
2013,2013-05-01,"803","1","Acacia dealbata","alive",0
2013,2013-05-01,"803","2","Acacia dealbata","alive",1
2013,2013-05-01,"803","3","Acacia dealbata","alive",1
2013,2013-04-29,"804","1","Acacia dealbata","alive",1
2013,2013-04-29,"804","2","Acacia dealbata","alive",0
2013,2013-04-29,"804","3","Acacia dealbata","alive",0
2013,2013-07-17,"805","1","Acacia dealbata","alive",1
2013,2013-07-17,"805","2","Acacia dealbata","alive",1
2013,2013-07-17,"805","3","Acacia dealbata","alive",0
2013,2013-05-02,"806","1","Acacia dealbata","alive",3
2013,2013-05-02,"806","2","Acacia dealbata","alive",4
2013,2013-05-02,"806","3","Acacia dealbata","alive",3
2013,2013-05-28,"807","1","Acacia dealbata","alive",0
2013,2013-05-28,"807","2","Acacia dealbata","alive",0
2013,2013-05-28,"807","3","Acacia dealbata","alive",0
2013,2013-04-23,"810","1","Acacia dealbata","alive",3
2013,2013-04-23,"810","2","Acacia dealbata","alive",0
2013,2013-04-23,"810","3","Acacia dealbata","alive",0
2013,2013-04-30,"811","1","Acacia dealbata","alive",3
2013,2013-04-30,"811","2","Acacia dealbata","alive",3
2013,2013-04-30,"811","3","Acacia dealbata","alive",4
2013,2013-03-05,"812","1","Acacia dealbata","alive",0
2013,2013-03-05,"812","2","Acacia dealbata","alive",0
2013,2013-03-05,"812","3","Acacia dealbata","alive",0
2013,2013-04-05,"813","1","Acacia dealbata","alive",1
2013,2013-04-05,"813","2","Acacia dealbata","alive",1
2013,2013-04-05,"813","3","Acacia dealbata","alive",1
2013,2013-04-05,"814","1","Acacia dealbata","alive",0
2013,2013-04-05,"814","2","Acacia dealbata","alive",0
2013,2013-04-05,"814","3","Acacia dealbata","alive",0
2013,2013-04-05,"815","1","Acacia dealbata","alive",0
2013,2013-04-05,"815","2","Acacia dealbata","alive",0
2013,2013-04-05,"815","3","Acacia dealbata","alive",0
2013,2013-05-02,"816","1","Acacia dealbata","alive",0
2013,2013-05-02,"816","2","Acacia dealbata","alive",0
2013,2013-05-02,"816","3","Acacia dealbata","alive",0
2013,2013-03-13,"901","1","Acacia dealbata","alive",8
2013,2013-03-13,"901","2","Acacia dealbata","alive",23
2013,2013-03-13,"901","3","Acacia dealbata","alive",4
2013,2013-03-13,"902","1","Acacia dealbata","alive",5
2013,2013-03-13,"902","2","Acacia dealbata","alive",18
2013,2013-03-13,"902","3","Acacia dealbata","alive",15
2013,2013-07-17,"903","1","Acacia dealbata","alive",8
2013,2013-07-17,"903","2","Acacia dealbata","alive",2
2013,2013-07-17,"903","3","Acacia dealbata","alive",0
2013,2013-05-28,"905","1","Acacia dealbata","alive",1
2013,2013-05-28,"905","2","Acacia dealbata","alive",0
2013,2013-05-28,"905","3","Acacia dealbata","alive",0
2013,2013-06-14,"906","1","Acacia dealbata","alive",0
2013,2013-06-14,"906","2","Acacia dealbata","alive",0
2013,2013-06-14,"906","3","Acacia dealbata","alive",0
2013,2013-05-07,"907","1","Acacia dealbata","alive",0
2013,2013-05-07,"907","2","Acacia dealbata","alive",0
2013,2013-05-07,"907","3","Acacia dealbata","alive",0
2013,2013-05-02,"908","1","Acacia dealbata","alive",4
2013,2013-05-02,"908","2","Acacia dealbata","alive",1
2013,2013-05-02,"908","3","Acacia dealbata","alive",0
2013,2013-05-07,"909","1","Acacia dealbata","alive",2
2013,2013-05-07,"909","2","Acacia dealbata","alive",0
2013,2013-05-07,"909","3","Acacia dealbata","alive",0
2013,2013-05-07,"910","1","Acacia dealbata","alive",1
2013,2013-05-07,"910","2","Acacia dealbata","alive",0
2013,2013-05-07,"910","3","Acacia dealbata","alive",3
2013,2013-07-03,"911","1","Acacia dealbata","alive",0
2013,2013-07-03,"911","2","Acacia dealbata","alive",0
2013,2013-07-03,"911","3","Acacia dealbata","alive",0
2013,2013-07-03,"912","1","Acacia dealbata","alive",8
2013,2013-07-03,"912","2","Acacia dealbata","alive",10
2013,2013-07-03,"912","3","Acacia dealbata","alive",4
2013,2013-07-03,"913","1","Acacia dealbata","alive",0
2013,2013-07-03,"913","2","Acacia dealbata","alive",0
2013,2013-07-03,"913","3","Acacia dealbata","alive",0
2013,2013-06-03,"914","1","Acacia dealbata","alive",0
2013,2013-06-03,"914","2","Acacia dealbata","alive",3
2013,2013-06-03,"914","3","Acacia dealbata","alive",2
2015,2015-06-22,"1","1","Acacia dealbata","alive",0
2015,2015-06-22,"1","2","Acacia dealbata","alive",0
2015,2015-06-22,"1","3","Acacia dealbata","alive",0
2015,2015-08-21,"2","1","Acacia dealbata","alive",2
2015,2015-08-21,"2","2","Acacia dealbata","alive",2
2015,2015-08-21,"2","3","Acacia dealbata","alive",0
2015,2015-08-21,"3","1","Acacia dealbata","alive",0
2015,2015-08-21,"3","3","Acacia dealbata","alive",0
2015,2015-08-21,"3","2","Acacia dealbata","alive",0
2015,2015-06-22,"4","1","Acacia dealbata","alive",1
2015,2015-06-22,"4","2","Acacia dealbata","alive",1
2015,2015-06-22,"4","3","Acacia dealbata","alive",2
2015,2015-07-16,"5","2","Acacia dealbata","alive",0
2015,2015-07-16,"5","3","Acacia dealbata","alive",0
2015,2015-07-16,"5","1","Acacia dealbata","alive",0
2015,2015-06-22,"6","1","Acacia dealbata","alive",0
2015,2015-06-22,"6","2","Acacia dealbata","alive",1
2015,2015-06-22,"6","3","Acacia dealbata","alive",2
2015,2015-06-22,"7","1","Acacia dealbata","alive",22
2015,2015-06-22,"7","3","Acacia dealbata","alive",5
2015,2015-06-22,"7","2","Acacia dealbata","alive",12
2015,2015-07-30,"8","1","Acacia dealbata","alive",18
2015,2015-07-30,"8","2","Acacia dealbata","alive",0
2015,2015-07-30,"8","3","Acacia dealbata","alive",0
2015,2015-07-20,"11","3","Acacia dealbata","alive",0
2015,2015-07-20,"11","1","Acacia dealbata","alive",0
2015,2015-07-20,"11","2","Acacia dealbata","alive",0
2015,2015-08-03,"12","2","Acacia dealbata","alive",0
2015,2015-08-03,"12","3","Acacia dealbata","alive",0
2015,2015-08-03,"12","1","Acacia dealbata","alive",0
2015,2015-06-29,"15","1","Acacia dealbata","alive",0
2015,2015-06-29,"15","2","Acacia dealbata","alive",0
2015,2015-06-29,"15","3","Acacia dealbata","alive",0
2015,2015-06-29,"17","1","Acacia dealbata","alive",1
2015,2015-06-29,"17","2","Acacia dealbata","alive",4
2015,2015-06-29,"17","3","Acacia dealbata","alive",7
2015,2015-06-23,"18","1","Acacia dealbata","alive",0
2015,2015-06-23,"18","2","Acacia dealbata","alive",6
2015,2015-06-23,"18","3","Acacia dealbata","alive",2
2015,2015-06-22,"19","1","Acacia dealbata","alive",3
2015,2015-06-22,"19","2","Acacia dealbata","alive",0
2015,2015-06-22,"19","3","Acacia dealbata","alive",0
2015,2015-06-23,"20","1","Acacia dealbata","alive",0
2015,2015-06-23,"20","2","Acacia dealbata","alive",0
2015,2015-06-23,"20","3","Acacia dealbata","alive",0
2015,2015-08-04,"21","1","Acacia dealbata","alive",0
2015,2015-08-04,"21","2","Acacia dealbata","alive",0
2015,2015-08-04,"21","3","Acacia dealbata","alive",0
2015,2015-08-04,"22","1","Acacia dealbata","alive",1
2015,2015-08-04,"22","2","Acacia dealbata","alive",0
2015,2015-08-04,"22","3","Acacia dealbata","alive",0
2015,2015-07-29,"25","1","Acacia dealbata","alive",1
2015,2015-07-29,"25","2","Acacia dealbata","alive",0
2015,2015-07-29,"25","3","Acacia dealbata","alive",3
2015,2015-07-29,"26","1","Acacia dealbata","alive",0
2015,2015-07-29,"26","2","Acacia dealbata","alive",0
2015,2015-07-29,"26","3","Acacia dealbata","alive",0
2015,2015-06-11,"27","1","Acacia dealbata","alive",0
2015,2015-06-11,"27","2","Acacia dealbata","alive",0
2015,2015-06-11,"27","3","Acacia dealbata","alive",0
2015,2015-08-18,"28","1","Acacia dealbata","alive",5
2015,2015-08-18,"28","2","Acacia dealbata","alive",1
2015,2015-08-18,"28","3","Acacia dealbata","alive",4
2015,2015-06-11,"29","1","Acacia dealbata","alive",1
2015,2015-06-11,"29","2","Acacia dealbata","alive",3
2015,2015-06-11,"29","3","Acacia dealbata","alive",4
2015,2015-08-18,"30","3","Acacia dealbata","alive",0
2015,2015-08-18,"30","1","Acacia dealbata","alive",0
2015,2015-08-18,"30","2","Acacia dealbata","alive",0
2015,2015-06-11,"31","1","Acacia dealbata","alive",7
2015,2015-06-11,"31","2","Acacia dealbata","alive",1
2015,2015-06-11,"31","3","Acacia dealbata","alive",0
2015,2015-06-11,"32","1","Acacia dealbata","alive",2
2015,2015-06-11,"32","2","Acacia dealbata","alive",1
2015,2015-06-11,"32","3","Acacia dealbata","alive",0
2015,2015-08-07,"100","1","Acacia dealbata","alive",2
2015,2015-08-07,"100","2","Acacia dealbata","alive",4
2015,2015-08-07,"100","3","Acacia dealbata","alive",3
2015,2015-02-09,"101","1","Acacia dealbata","alive",0
2015,2015-02-09,"101","2","Acacia dealbata","alive",0
2015,2015-02-09,"101","3","Acacia dealbata","alive",1
2015,2015-08-18,"105","1","Acacia dealbata","alive",0
2015,2015-08-18,"105","2","Acacia dealbata","alive",3
2015,2015-08-18,"105","3","Acacia dealbata","alive",4
2015,2015-05-26,"107","1","Acacia dealbata","alive",0
2015,2015-05-26,"107","2","Acacia dealbata","alive",0
2015,2015-05-26,"107","3","Acacia dealbata","alive",0
2015,2015-08-25,"110","1","Acacia dealbata","alive",1
2015,2015-08-25,"110","2","Acacia dealbata","alive",0
2015,2015-08-25,"110","3","Acacia dealbata","alive",0
2015,2015-08-07,"111","1","Acacia dealbata","alive",3
2015,2015-08-07,"111","2","Acacia dealbata","alive",4
2015,2015-08-07,"111","3","Acacia dealbata","alive",0
2015,2015-08-07,"112","1","Acacia dealbata","alive",1
2015,2015-08-07,"112","2","Acacia dealbata","alive",0
2015,2015-08-07,"112","3","Acacia dealbata","alive",0
2015,2015-05-26,"119","1","Acacia dealbata","alive",0
2015,2015-05-26,"119","2","Acacia dealbata","alive",0
2015,2015-05-26,"119","3","Acacia dealbata","alive",0
2015,2015-08-25,"120","1","Acacia dealbata","alive",6
2015,2015-08-25,"120","2","Acacia dealbata","alive",5
2015,2015-08-25,"120","3","Acacia dealbata","alive",3
2015,2015-08-11,"121","1","Acacia dealbata","alive",0
2015,2015-08-11,"121","2","Acacia dealbata","alive",3
2015,2015-08-11,"121","3","Acacia dealbata","alive",0
2015,2015-05-11,"126","1","Acacia dealbata","alive",1
2015,2015-05-11,"126","2","Acacia dealbata","alive",2
2015,2015-05-11,"126","3","Acacia dealbata","alive",1
2015,2015-08-19,"129","1","Acacia dealbata","alive",5
2015,2015-08-19,"129","2","Acacia dealbata","alive",2
2015,2015-08-19,"129","3","Acacia dealbata","alive",3
2015,2015-07-21,"136","1","Acacia dealbata","alive",0
2015,2015-07-21,"136","2","Acacia dealbata","alive",0
2015,2015-07-21,"136","3","Acacia dealbata","alive",0
2015,2015-07-21,"139","1","Acacia dealbata","alive",0
2015,2015-07-21,"139","2","Acacia dealbata","alive",0
2015,2015-07-21,"139","3","Acacia dealbata","alive",2
2015,2015-07-20,"142","1","Acacia dealbata","alive",0
2015,2015-07-20,"142","2","Acacia dealbata","alive",1
2015,2015-07-20,"142","3","Acacia dealbata","alive",0
2015,2015-05-22,"172","1","Acacia dealbata","alive",17
2015,2015-05-22,"172","2","Acacia dealbata","alive",0
2015,2015-05-22,"172","3","Acacia dealbata","alive",4
2015,2015-08-03,"176","1","Acacia dealbata","alive",0
2015,2015-08-03,"176","2","Acacia dealbata","alive",0
2015,2015-08-03,"176","3","Acacia dealbata","alive",0
2015,2015-09-04,"178","1","Acacia dealbata","alive",1
2015,2015-09-04,"178","2","Acacia dealbata","alive",0
2015,2015-09-04,"178","3","Acacia dealbata","alive",1
2015,2015-09-04,"181","1","Acacia dealbata","alive",2
2015,2015-09-04,"181","2","Acacia dealbata","alive",3
2015,2015-09-04,"181","3","Acacia dealbata","alive",2
2015,2015-03-30,"203","1","Acacia dealbata","alive",0
2015,2015-03-30,"203","2","Acacia dealbata","alive",0
2015,2015-03-30,"203","3","Acacia dealbata","alive",0
2015,2015-09-04,"211","1","Acacia dealbata","alive",19
2015,2015-09-04,"211","2","Acacia dealbata","alive",9
2015,2015-09-04,"211","3","Acacia dealbata","alive",5
2015,2015-03-30,"215","1","Acacia dealbata","alive",0
2015,2015-03-30,"215","2","Acacia dealbata","alive",0
2015,2015-03-30,"215","3","Acacia dealbata","alive",5
2015,2015-03-30,"220","1","Acacia dealbata","alive",0
2015,2015-03-30,"220","2","Acacia dealbata","alive",0
2015,2015-03-30,"220","3","Acacia dealbata","alive",2
2015,2015-06-11,"221","1","Acacia dealbata","alive",0
2015,2015-06-11,"221","2","Acacia dealbata","alive",0
2015,2015-06-11,"221","3","Acacia dealbata","alive",0
2015,2015-06-11,"222","1","Acacia dealbata","alive",0
2015,2015-06-11,"222","2","Acacia dealbata","alive",0
2015,2015-06-11,"222","3","Acacia dealbata","alive",0
2015,2015-03-30,"233","1","Acacia dealbata","alive",0
2015,2015-03-30,"233","2","Acacia dealbata","alive",0
