"year","month_year","trip_no","site_name","site_grid","species","avg_of_cover","avg_of_fl","avg_of_seed","dead_alive"
1995,"Jul.95","30","Main Camp","MC11","Sida fibulifera",8.333333333,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Enneapogon polyphyllus",2.333333333,0.666666667,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Paractaenum refractum",1,0,3,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Euphorbia drummondii",3,1.5,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Eriachne aristidea",1,0,3,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Enneapogon polyphyllus",1,3,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Crotalaria eremaea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Tephrosia rosea",10,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Dicrastylis costelloi",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Triodia basedowii",29.16666667,0,1.166666667,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Eremophila longifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Eriachne aristidea",1,0,1,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Euphorbia drummondii",3,2.5,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Grevillea stenobotrya",7,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Othonna gregorii",1,1,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Portulaca intraterranea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Scaevola parvifolia",1,0.5,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Sida fibulifera",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Tephrosia rosea",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Trianthema pilosa",5,3,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Aristida contorta",1.8,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Blennodia canescens",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Crotalaria eremaea",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Acacia 2",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Aristida contorta",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Blennodia canescens",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Crotalaria eremaea",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Dicrastylis costelloi",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Eriachne aristidea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Goodenia cycloptera",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Grevillea stenobotrya",15,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Portulaca intraterranea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Scaevola parvifolia",10.5,1.5,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Sida fibulifera",12.5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Trachymene glaucifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Trianthema pilosa",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Crotalaria cunninghamii",1,1,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Acacia 1",5.5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC11","Calandrinia balonensis",1.8,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Acacia melleodora",20,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Aristida contorta",10,0,2,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Calandrinia balonensis",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Crotalaria eremaea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Eremophila spp.",1,0,2,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Eriachne aristidea",1,0,2,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Euphorbia drummondii",1,1,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Grevillea stenobotrya",10.5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Ptilotus polystachyus",1,0,4,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Sida fibulifera",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Trachymene glaucifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC10","Trianthema pilosa",1,3,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Triodia basedowii",30,0,0.666666667,"Alive"
1995,"Jul.95","30","Main Camp","MC1","Triodia basedowii",37.5,0,0.333333333,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Sida fibulifera",3,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Enneapogon polyphyllus",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC2","Trachymene glaucifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Triumfetta winneckeana",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Triodia basedowii",31,0,1.5,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Tephrosia rosea",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Scaevola parvifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Ptilotus polystachyus",1,1,1,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Paractaenum refractum",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Grevillea stenobotrya",7.5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Goodenia cycloptera",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Euphorbia drummondii",5,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Eucalyptus 1",10,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Othonna gregorii",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Eremophila spp.",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Trachymene glaucifolia",1,0,0,"Alive"
1995,"Jul.95","30","Main Camp","MC4","Eriachne aristidea",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp A",1,0.75,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant B",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp B",1,0.5,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp AQ",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","SP AN",1,0.5,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","SP AH",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","SP AC",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Triodia basedowii",22.5,0,2.833333333,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp G",5.4,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Grevillea spp.",10,3,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp A",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","SP AE",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp O",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp P",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp W",15,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Triodia basedowii",32,0,2.8,"Alive"
1995,"Aug.95","31","Carlo","CS2","Aristida contorta",10.66666667,0,1.666666667,"Alive"
1995,"Aug.95","31","Carlo","CS2","Calandrinia balonensis",1,1.25,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP T",20,3,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Goodenia cycloptera",1,1,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AI",8.75,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp B",3,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp C",2.333333333,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp D",3,0.25,0.5,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp F",5,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Euphorbia drummondii",15,1,2,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Triodia basedowii",30,0,2.166666667,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp D",10,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp grass A",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp A",2,2.75,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","SP AE",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","SP AG",5.5,1,1,"Alive"
1995,"Aug.95","31","Main Camp","MC1","SP AH",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp B",1,3,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp D",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp G",5.333333333,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp J",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp O",12.5,1,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AK",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp W",1,4,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp P",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp A",1,3,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AC",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AE",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AF",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP AJ",1,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp B",1,2,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp C",1,2,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp D",5,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp G",6.6,0,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","SP K",1,2,0,"Alive"
1995,"Aug.95","31","Main Camp","MC2","Sp O",4,2.5,0,"Alive"
1995,"Aug.95","31","Main Camp","MC1","Sp P",1,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp V",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Acacia B",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp grass B",5,0,2,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Grevillea spp.",10,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp A",2,2.5,0.333333333,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp B",1,3,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp D",5,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp E",2,3,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","SP K",1,4,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp P",15,0,3,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp Q",5,2,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","SP K",1,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","SP U",1.5,1,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","SP I",1,1.5,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Triodia basedowii",36,0,2.6,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant AA",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant A",1,0,3,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Grevillea spp.",5,1,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Grass J",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Eucalyptus C",5,0,4,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Eucalyptus B",5,0,4,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Eucalyptus A",10,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Aristida contorta",3.666666667,0,1.666666667,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Acacia spp.",5,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp R",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","SP H",1,3,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant D",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant E",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant F",5,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant G",5,1,4,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp A",1,5,0.2,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp B",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp C",1,4.333333333,0.666666667,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp D",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp E",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp F",5,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Triodia basedowii",29.16666667,0,1.666666667,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","SP Grass J",1,0,0,"Alive"
1995,"Aug.95","31","Field River South","FRS2","SP M",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Triodia basedowii",35,0,2.166666667,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Aristida contorta",1,0,0.375,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Eucalyptus B",5,0,2,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Goodenia cycloptera",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Grass I",1,4,1,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Grass J",1,0,2.5,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Grass K",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Grass T",1,0,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","Sp A",1,4,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP2","SP Grass J",1,0,2.5,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Sp G",5,4,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp D",5,1.5,0.5,"Alive"
1995,"Aug.95","31","Main Camp","MC4","Sp J",5,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Triodia basedowii",16.25,0,1.5,"Alive"
1995,"Aug.95","31","Field River South","FRS2","Sp G",10,0,3,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp R",5,1,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp Q",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Crotalaria eremaea",3,1,1,"Alive"
1995,"Aug.95","31","Carlo","CS5","Euphorbia drummondii",3,1,0.5,"Alive"
1995,"Aug.95","31","Carlo","CS5","Senna pleurocarpa",5,1,1,"Alive"
1995,"Aug.95","31","Carlo","CS5","Calandrinia balonensis",1,1,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp C",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Crotalaria cunninghamii",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp grass B",5,0,2,"Alive"
1995,"Aug.95","31","Carlo","CS5","SP Grass J",1,0,1,"Alive"
1995,"Aug.95","31","Carlo","CS5","SP H",1,1,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","SP I",1,1,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp N",5,1,0.5,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp O",5.333333333,0.666666667,0,"Alive"
1995,"Aug.95","31","Cravens Peak","CP1","Plant C",1,4,1,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp P",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS5","Sp B",1,1,1,"Alive"
1995,"Aug.95","31","Carlo","CS2","SP I",1,1,1,"Alive"
1995,"Aug.95","31","Carlo","CS5","Trachymene glaucifolia",1.2,1.4,0.4,"Alive"
1995,"Aug.95","31","Carlo","CS5","Aristida contorta",5,0,2.5,"Alive"
1995,"Aug.95","31","Carlo","CS2","SP H",3,1.5,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp J",3,0,0.5,"Alive"
1995,"Aug.95","31","Carlo","CS2","SP K",1,0,1,"Alive"
1995,"Aug.95","31","Carlo","CS2","SP L",1,0,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Sp Y",1,1,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Trachymene glaucifolia",1.8,1.8,0,"Alive"
1995,"Aug.95","31","Carlo","CS2","Triodia basedowii",20,0,1.6,"Alive"
1995,"Aug.95","31","Carlo","CS5","Acacia A",5,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Crotalaria eremaea",1,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Sp A",1,0,2,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Trachymene glaucifolia",1,0,2.4,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Sp Q",1,0,2,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Sp O",5.5,0,2.5,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Sp D",3,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Triodia basedowii",21.66666667,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Ptilotus spp.",5,0,4,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Ptilotus polystachyus",1,0,1.5,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Grevillea stenobotrya",10,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Grass A",1,0,2,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Eremophila spp.",5,NA,1,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Calandrinia balonensis",1,1,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Aristida contorta",1.8,0,2.6,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Goodenia cycloptera",1,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp D",5.5,0,1.5,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Euphorbia spp.",5,1,2,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Aristida contorta",3,0,2.666666667,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Grass A",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Calandrinia balonensis",1,0.6,0.8,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Goodenia cycloptera",1,0,3,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Myriocephalus stuartii",1,1,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp O",3,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp AQ",15,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Aristida contorta",2,0,3.25,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp H",1,0,3,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Triodia basedowii",15.16666667,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Trachymene glaucifolia",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp S",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp Q",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Sp P",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Ptilotus polystachyus",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Sp D",5,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Crotalaria eremaea",1,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Grevillea stenobotrya",5.5,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Dicrastylis costelloi",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Euphorbia spp.",3,0,2,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Goodenia cycloptera",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Grevillea stenobotrya",4.333333333,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Crotalaria cunninghamii",5,0,3,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Sp A",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Calandrinia balonensis",1,0.4,1.2,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Sp L",1,0,3,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Sp O",32.33333333,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Sp Q",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Trachymene glaucifolia",1.666666667,0.666666667,2.166666667,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Triodia basedowii",15,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC4","Acacia I",5,0,0,"Alive"
1995,"Sep.95","32","Main Camp","MC1","Sp B",1,0,1,"Alive"
1995,"Sep.95","32","Main Camp","MC2","Ptilotus polystachyus",1,0,3,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Blennodia canescens",1.25,0,1.25,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Aristida contorta",3.333333333,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Yakirra australiensis",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Triodia basedowii",21.66666667,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Tephrosia rosea",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Tephrosia rosea",2.333333333,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Scaevola parvifolia",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Sida fibulifera",1.5,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Grevillea stenobotrya",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Portulaca spp.",4,1.5,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Triodia basedowii",17,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Yakirra australiensis",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Acacia 1",5,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Aristida contorta",2.5,0,0.5,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Blennodia canescens",1,0,0.666666667,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Calandrinia balonensis",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Crotalaria cunninghamii",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Crotalaria eremaea",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Tephrosia rosea",2,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Eucalyptus 1",10,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Sida fibulifera",2,0.333333333,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Oldenlandia pterospora",1,0,0.833333333,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Portulaca spp.",5,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Ptilotus polystachyus",1,0,1,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Scaevola parvifolia",3,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Sida fibulifera",10,0,1,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Tephrosia rosea",4,1,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Triodia basedowii",19.83333333,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Triumfetta winneckeana",1,0,1,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Yakirra australiensis",5,5,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Zygochloa paradoxa",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC4","Eriachne aristidea",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Acacia 1",2,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Crotalaria cunninghamii",1.5,1,0.5,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Enneapogon polyphyllus",1,0,1,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Euphorbia drummondii",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Fimbristylis dichotoma",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Grevillea stenobotrya",1.333333333,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Oldenlandia pterospora",1,0,2.333333333,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Sida fibulifera",6,0.333333333,0,"Alive"
1995,"Nov.95","33","Main Camp","MC10","Newcastelia spodiotricha",10,4,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Triodia basedowii",24,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Trianthema pilosa",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Zygochloa paradoxa",2,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Calocephalus platycephalus",1,2,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Aristida contorta",5,0,0.666666667,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Blennodia canescens",1,0,0.75,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Calandrinia balonensis",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Dicrastylis costelloi",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Frankenia gracilis",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Grevillea stenobotrya",7.2,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Oldenlandia pterospora",1,0,0.6,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Portulaca spp.",1,3,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Ptilotus polystachyus",1,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC2","Scaevola parvifolia",2,0,0,"Alive"
1995,"Nov.95","33","Main Camp","MC11","Yakirra australiensis",1,0,0,"Alive"
1995,"Nov.95","33","Carlo","CS2","Sp J",1,0,0,"Alive"
1995,"Nov.95","33","Cravens Peak","CP2","Plant I",1,1.5,3.5,"Alive"
1995,"Nov.95","33","Cravens Peak","CP2","Plant T",1,0,0,"Alive"
