SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
YFJGHR,CS2000,1,27-Sep-98,Eleogiton fluitans,<0.1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Fontinalis antipyretica,<0.1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Glyceria fluitans,<0.1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Lemna minor,<0.1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Ranunculus flammula,<0.1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Rhynchostegium riparioides,0.1-1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Rorippa nasturtium-aquaticum,0.1-1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Thuidium tamariscinum,0.1-1%,26s,34,Lowlands (Scotland),Stirling,SCO
YFJGHR,CS2000,1,27-Sep-98,Vaucheria sp,1-2.5%,26s,34,Lowlands (Scotland),Stirling,SCO
SZQTHT,CS2000,1,10-Nov-98,Rhynchostegium riparioides,2.5-5%,19s,28,Intermediate uplands and Islands (Scotland),Stirling,SCO
GWRSAM,CS2000,1,20-Jul-98,No species entered,0,26s,34,Lowlands (Scotland),Fife,SCO
IGSFRL,CS2000,1,25-Sep-98,Ceratophyllum demersum,2.5-5%,18s,27,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
IGSFRL,CS2000,1,25-Sep-98,Juncus bulbosus,1-2.5%,18s,27,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
IGSFRL,CS2000,1,25-Sep-98,Scapania undulata,<0.1%,18s,27,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
IGSFRL,CS2000,1,25-Sep-98,Spirogyra sp,0.1-1%,18s,27,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
UBXRLL,CS2000,1,12-Nov-98,Hygrohypnum ochraceum,<0.1%,24s,32,True uplands (Scotland),Stirling,SCO
UBXRLL,CS2000,1,12-Nov-98,Scapania undulata,<0.1%,24s,32,True uplands (Scotland),Stirling,SCO
VXSVLY,CS2000,1,10-Nov-98,Fontinalis antipyretica,2.5-5%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
VXSVLY,CS2000,1,10-Nov-98,Rhytidiadelphus squarrosus,<0.1%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
VXSVLY,CS2000,1,10-Nov-98,Rorippa nasturtium-aquaticum,<0.1%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
VXSVLY,CS2000,1,10-Nov-98,Veronica beccabunga,0.1-1%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
KIZQZD,CS2000,1,29-Sep-98,Amblystegium fluviatile,0.1-1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
KIZQZD,CS2000,1,29-Sep-98,Cladophora aegagropila,<0.1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
KIZQZD,CS2000,1,29-Sep-98,Rhynchostegium riparioides,<0.1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
CKLUFF,CS2000,1,07-Aug-98,Cladophora (aggregate),0.1-1%,26s,34,Lowlands (Scotland),Fife,SCO
CKLUFF,CS2000,1,07-Aug-98,Lemna minor,0.1-1%,26s,34,Lowlands (Scotland),Fife,SCO
CKLUFF,CS2000,1,07-Aug-98,Spirogyra sp,0.1-1%,26s,34,Lowlands (Scotland),Fife,SCO
CKLUFF,CS2000,1,07-Aug-98,Vaucheria sp,<0.1%,26s,34,Lowlands (Scotland),Fife,SCO
RJYDPB,CS2000,1,14-Jul-98,Caltha palustris,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
RJYDPB,CS2000,1,14-Jul-98,Potamogeton pectinatus,<0.1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
RJYDPB,CS2000,1,14-Jul-98,Sparganium emersum,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
RJYDPB,CS2000,1,14-Jul-98,Sparganium erectum,5-10%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
NHOCBB,CS2000,1,24-Sep-98,Dicranella palustris,<0.1%,24s,32,True uplands (Scotland),Argyll & Bute,SCO
NHOCBB,CS2000,1,24-Sep-98,Scapania undulata,0.1-1%,24s,32,True uplands (Scotland),Argyll & Bute,SCO
GNSZNY,CS2000,1,24-Sep-98,No species entered,0,24s,32,True uplands (Scotland),Argyll & Bute,SCO
FKKANQ,CS2000,1,26-Aug-98,No species entered,0,21s,29,True uplands (Scotland),Stirling,SCO
PTHHYT,CS2000,1,09-Nov-98,Rhynchostegium riparioides,2.5-5%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
PTHHYT,CS2000,1,09-Nov-98,Veronica beccabunga,<0.1%,25s,33,Lowlands (Scotland),Perth & Kinross,SCO
CNXIPS,CS2000,1,28-Sep-98,Lemna minor,0.1-1%,26s,34,Lowlands (Scotland),Perth & Kinross,SCO
CNXIPS,CS2000,1,28-Sep-98,Lemna minuta,<0.1%,26s,34,Lowlands (Scotland),Perth & Kinross,SCO
CNXIPS,CS2000,1,28-Sep-98,Phragmites australis,25-50%,26s,34,Lowlands (Scotland),Perth & Kinross,SCO
SXFQWQ,CS2000,1,26-Sep-98,Rhynchostegium riparioides,<0.1%,26s,34,Lowlands (Scotland),Fife,SCO
OVOHHS,CS2000,1,04-Sep-98,Agrostis stolonifera,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Berula erecta,1-2.5%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Callitriche sp,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Caltha palustris,1-2.5%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Eleogiton fluitans,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Equisetum fluviatile,10-25%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Glyceria fluitans,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Glyceria maxima,1-2.5%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Menyanthes trifoliata,1-2.5%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Phragmites australis,2.5-5%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Potamogeton natans,10-25%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Potamogeton polygonifolius,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Ranunculus flammula,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
OVOHHS,CS2000,1,04-Sep-98,Ranunculus trichophyllus,0.1-1%,13s,26,Lowlands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Chara sp,1-2.5%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Eleogiton fluitans,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Iris pseudacorus,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Phragmites australis,10-25%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Potamogeton polygonifolius,25-50%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
NAMISZ,CS2000,1,24-Jun-98,Ranunculus flammula,0.1-1%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
MWWCVA,CS2000,1,13-Jul-98,Jungermannia exsertifolia subsp cordifolia,<0.1%,18s,27,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BLRZDJ,CS2000,1,13-Jul-98,No species entered,0,25s,33,Lowlands (Scotland),Argyll & Bute,SCO
STXVMF,CS2000,1,23-Sep-98,Sparganium erectum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
UFFUSX,CS2000,1,28-Sep-98,Marsupella emarginata,0.1-1%,24s,32,True uplands (Scotland),Argyll & Bute,SCO
UFFUSX,CS2000,1,28-Sep-98,Racomitrium aquaticum,<0.1%,24s,32,True uplands (Scotland),Argyll & Bute,SCO
SUGYHV,CS2000,1,02-Sep-98,Equisetum fluviatile,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
SUGYHV,CS2000,1,02-Sep-98,Sphagnum sp,0.1-1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
SUGYHV,CS2000,1,02-Sep-98,Viola palustris,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2000,1,28-Sep-98,Myosotis scorpioides,0.1-1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2000,1,28-Sep-98,Phalaris arundinacea,0.1-1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
JDUTQQ,CS2000,1,28-Sep-98,Sparganium erectum,<0.1%,27s,35,Lowlands (Scotland),Perth & Kinross,SCO
TDZOHS,CS2000,1,27-Sep-98,Rhynchostegium riparioides,<0.1%,27s,35,Lowlands (Scotland),Angus,SCO
TDZOHS,CS2000,1,27-Sep-98,Vaucheria sp,<0.1%,27s,35,Lowlands (Scotland),Angus,SCO
TDZOHS,CS2000,1,27-Sep-98,Veronica beccabunga,5-10%,27s,35,Lowlands (Scotland),Angus,SCO
BKRDLI,CS2000,1,13-Jul-98,Eleogiton fluitans,5-10%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Fontinalis antipyretica,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Oenanthe crocata,10-25%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Pellia sp,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Ranunculus flammula,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Rhynchostegium riparioides,50-75%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
BKRDLI,CS2000,1,13-Jul-98,Rorippa nasturtium-aquaticum,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
VIBTBA,CS2000,1,13-Jul-98,Rhynchostegium riparioides,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Argyll & Bute,SCO
QFVTHZ,CS2000,1,29-Sep-98,Chiloscyphus polyanthos,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
QFVTHZ,CS2000,1,29-Sep-98,Fissidens taxifolius,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
QFVTHZ,CS2000,1,29-Sep-98,Pellia sp,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
QFVTHZ,CS2000,1,29-Sep-98,Rhynchostegium riparioides,1-2.5%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
QFVTHZ,CS2000,1,29-Sep-98,Thamnobryum alopecurum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Fontinalis antipyretica,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Hygrohypnum ochraceum,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Hylocomium splendens,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Racomitrium aciculare,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Scapania undulata,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Sphagnum sp,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
KFDEHM,CS2000,1,18-Sep-98,Spirogyra sp,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
VKOMTT,CS2000,1,18-Sep-98,Juncus bulbosus,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
VKOMTT,CS2000,1,18-Sep-98,Racomitrium aciculare,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ZLXWKT,CS2000,1,27-Sep-98,Batrachospermum sp,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
ZLXWKT,CS2000,1,27-Sep-98,Marsupella emarginata,10-25%,24s,32,True uplands (Scotland),Highland,SCO
ZLXWKT,CS2000,1,27-Sep-98,Scapania undulata,10-25%,24s,32,True uplands (Scotland),Highland,SCO
XVQXXD,CS2000,1,17-Sep-98,Scapania undulata,25-50%,23s,31,True uplands (Scotland),Highland,SCO
GNCHSI,CS2000,1,15-Sep-98,Rhynchostegium riparioides,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2000,1,15-Sep-98,Scapania undulata,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
GNCHSI,CS2000,1,15-Sep-98,Spirogyra sp,<0.1%,22s,30,True uplands (Scotland),Perth & Kinross,SCO
POOOBA,CS2000,1,28-Sep-98,Fontinalis antipyretica,<0.1%,22s,30,True uplands (Scotland),Angus,SCO
POOOBA,CS2000,1,28-Sep-98,Rorippa nasturtium-aquaticum,10-25%,22s,30,True uplands (Scotland),Angus,SCO
POOOBA,CS2000,1,28-Sep-98,Vaucheria sp,<0.1%,22s,30,True uplands (Scotland),Angus,SCO
POOOBA,CS2000,1,28-Sep-98,Veronica beccabunga,0.1-1%,22s,30,True uplands (Scotland),Angus,SCO
MAWOAV,CS2000,1,26-Sep-98,Atrichum undulatum,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
MAWOAV,CS2000,1,26-Sep-98,Blindia acuta,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
MAWOAV,CS2000,1,26-Sep-98,Hypnum jutlandicum,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
MAWOAV,CS2000,1,26-Sep-98,Scapania gracilis,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
DZKTFU,CS2000,1,24-Sep-98,Equisetum fluviatile,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2000,1,24-Sep-98,Juncus bulbosus,10-25%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2000,1,24-Sep-98,Potamogeton polygonifolius,10-25%,21s,29,True uplands (Scotland),Highland,SCO
DZKTFU,CS2000,1,24-Sep-98,Ranunculus flammula,10-25%,21s,29,True uplands (Scotland),Highland,SCO
CTERRY,CS2000,1,25-Sep-98,Eurhynchium striatum,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
CTERRY,CS2000,1,25-Sep-98,Rhynchostegium riparioides,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
CTERRY,CS2000,1,25-Sep-98,Spirogyra sp,<0.1%,29s,37,Intermediate uplands and Islands (Scotland),Highland,SCO
ZTBJGY,CS2000,1,19-Sep-98,Blindia acuta,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
ZTBJGY,CS2000,1,19-Sep-98,Racomitrium aciculare,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
ZTBJGY,CS2000,1,19-Sep-98,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
EXSYAA,CS2000,1,20-Jun-98,Fontinalis antipyretica,<0.1%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2000,1,20-Jun-98,Hygrohypnum ochraceum,2.5-5%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2000,1,20-Jun-98,Lemanea fluviatilis,25-50%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
EXSYAA,CS2000,1,20-Jun-98,Polytrichum commune,2.5-5%,23s,31,True uplands (Scotland),Perth & Kinross,SCO
HQKXCG,CS2000,1,22-Jul-98,Fontinalis antipyretica,25-50%,23s,31,True uplands (Scotland),Angus,SCO
HQKXCG,CS2000,1,22-Jul-98,Hygrohypnum ochraceum,2.5-5%,23s,31,True uplands (Scotland),Angus,SCO
HQKXCG,CS2000,1,22-Jul-98,Lemanea fluviatilis,0.1-1%,23s,31,True uplands (Scotland),Angus,SCO
HQKXCG,CS2000,1,22-Jul-98,Rhynchostegium riparioides,25-50%,23s,31,True uplands (Scotland),Angus,SCO
HQKXCG,CS2000,1,22-Jul-98,Scapania undulata,0.1-1%,23s,31,True uplands (Scotland),Angus,SCO
QOZLLL,CS2000,1,23-Jul-98,Rhynchostegium riparioides,0.1-1%,23s,31,True uplands (Scotland),Angus,SCO
VDTMEB,CS2000,1,21-Jul-98,Fontinalis antipyretica,<0.1%,25s,33,Lowlands (Scotland),Angus,SCO
VDTMEB,CS2000,1,21-Jul-98,Rhynchostegium riparioides,5-10%,25s,33,Lowlands (Scotland),Angus,SCO
UKWMMX,CS2000,1,17-Jun-98,Rhynchostegium riparioides,10-25%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
UKWMMX,CS2000,1,17-Jun-98,Rorippa nasturtium-aquaticum,5-10%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
ZJGHZJ,CS2000,1,21-Jun-98,Spirogyra sp,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
HAWCOO,CS2000,1,23-Jun-98,No species entered,0,24s,32,True uplands (Scotland),Highland,SCO
XXFYMD,CS2000,1,16-Sep-98,Marsupella emarginata,1-2.5%,23s,31,True uplands (Scotland),Highland,SCO
HDPVAL,CS2000,1,03-Sep-98,Dicranella palustris,5-10%,24s,32,True uplands (Scotland),Highland,SCO
HDPVAL,CS2000,1,03-Sep-98,Juncus bulbosus,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
HDPVAL,CS2000,1,03-Sep-98,Scapania undulata,5-10%,24s,32,True uplands (Scotland),Highland,SCO
HDPVAL,CS2000,1,03-Sep-98,Sphagnum sp,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
HDPVAL,CS2000,1,03-Sep-98,Viola palustris,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
GXDBED,CS2000,1,24-Jul-98,Scapania undulata,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
SSAXXL,CS2000,1,18-Jun-98,Brachythecium plumosum,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
SSAXXL,CS2000,1,18-Jun-98,Fontinalis squamosa,<0.1%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
SSAXXL,CS2000,1,18-Jun-98,Hygrohypnum ochraceum,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
SSAXXL,CS2000,1,18-Jun-98,Scapania undulata,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
KOQHZQ,CS2000,1,17-Jun-98,Cladophora aegagropila,5-10%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
KOQHZQ,CS2000,1,17-Jun-98,Rhynchostegium riparioides,10-25%,26s,34,Lowlands (Scotland),Aberdeenshire,SCO
UOLEKX,CS2000,1,25-Sep-98,Blindia acuta,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
UOLEKX,CS2000,1,25-Sep-98,Marsupella emarginata,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
UOLEKX,CS2000,1,25-Sep-98,Racomitrium aciculare,<0.1%,24s,32,True uplands (Scotland),Highland,SCO
OBNMHM,CS2000,1,05-Aug-98,Anthelia julacea,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2000,1,05-Aug-98,Nardia compressa,25-50%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2000,1,05-Aug-98,Scapania uliginosa,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2000,1,05-Aug-98,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
OBNMHM,CS2000,1,05-Aug-98,Sphagnum sp,<0.1%,23s,31,True uplands (Scotland),Highland,SCO
UXXKAG,CS2000,1,16-Jun-98,Marsupella emarginata,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
UXXKAG,CS2000,1,16-Jun-98,Ranunculus flammula,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
UXXKAG,CS2000,1,16-Jun-98,Scapania undulata,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
UXXKAG,CS2000,1,16-Jun-98,Sphagnum sp,2.5-5%,22s,30,True uplands (Scotland),Aberdeenshire,SCO
NDDDBT,CS2000,1,25-Aug-98,Batrachospermum sp,<0.1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
NDDDBT,CS2000,1,25-Aug-98,Myriophyllum spicatum,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
NDDDBT,CS2000,1,25-Aug-98,Potamogeton pectinatus,0.1-1%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
KPHKQI,CS2000,1,11-Jul-98,Jungermannia obovara,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
KPHKQI,CS2000,1,11-Jul-98,Pellia sp,0.1-1%,24s,32,True uplands (Scotland),Highland,SCO
OHLVGM,CS2000,1,22-Sep-98,Rhynchostegium riparioides,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2000,1,04-Sep-98,Juncus bulbosus,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2000,1,04-Sep-98,Marsupella emarginata,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2000,1,04-Sep-98,Potamogeton polygonifolius,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
TBRBZK,CS2000,1,04-Sep-98,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
CHTONI,CS2000,1,06-Aug-98,Agrostis stolonifera,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Dicranella palustris,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Fontinalis antipyretica,10-25%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Hygrohypnum ochraceum,2.5-5%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Lemanea fluviatilis,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Montia fontana,1-2.5%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Pellia sp,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Philonotis seriata,0.1-1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Rhynchostegium riparioides,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
CHTONI,CS2000,1,06-Aug-98,Scapania undulata,<0.1%,23s,31,True uplands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2000,1,19-Jun-98,Caltha palustris,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2000,1,19-Jun-98,Cladophora (aggregate),0.1-1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
VDMHHE,CS2000,1,19-Jun-98,Rhynchostegium riparioides,<0.1%,25s,33,Lowlands (Scotland),Aberdeenshire,SCO
HPLWER,CS2000,1,24-Aug-98,Aneura pinguis,5-10%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
HPLWER,CS2000,1,24-Aug-98,Cladophora (aggregate),5-10%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
HPLWER,CS2000,1,24-Aug-98,Potamogeton natans,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Eilean Siar,SCO
YCZHUL,CS2000,1,10-Jul-98,Equisetum fluviatile,2.5-5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2000,1,10-Jul-98,Juncus bulbosus,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2000,1,10-Jul-98,Myriophyllum spicatum,5-10%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
YCZHUL,CS2000,1,10-Jul-98,Potamogeton pectinatus,1-2.5%,30s,38,Intermediate uplands and Islands (Scotland),Highland,SCO
OTMPPX,CS2000,1,22-Sep-98,Batrachospermum sp,5-10%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2000,1,22-Sep-98,Juncus bulbosus,0.1-1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2000,1,22-Sep-98,Myriophyllum alterniflorum,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2000,1,22-Sep-98,Racomitrium aciculare,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
OTMPPX,CS2000,1,22-Sep-98,Ranunculus flammula,<0.1%,21s,29,True uplands (Scotland),Highland,SCO
FMFSCG,CS2000,1,11-Jul-98,No species entered,0,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2000,1,21-Sep-98,Hygrohypnum ochraceum,25-50%,24s,32,True uplands (Scotland),Highland,SCO
OJWELS,CS2000,1,21-Sep-98,Scapania gracilis,1-2.5%,24s,32,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Callitriche sp,1-2.5%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Eleogiton fluitans,0.1-1%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Fontinalis antipyretica,1-2.5%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Glyceria fluitans,>75%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Juncus bulbosus,<0.1%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Montia fontana,1-2.5%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Myosotis scorpioides,5-10%,22s,30,True uplands (Scotland),Highland,SCO
MSRUTP,CS2000,1,05-Sep-98,Potamogeton polygonifolius,1-2.5%,22s,30,True uplands (Scotland),Highland,SCO
KKXZXW,CS2000,1,26-Sep-98,Scapania undulata,<0.1%,22s,30,True uplands (Scotland),Moray,SCO
