"park","plot","quadrat","visit","percentage_cover","percentage_litter","percentage_rock","canopy_closure_index"
"Kakadu","4","72","T3",35,15,30,"0"
"Kakadu","4","74","T3",20,10,40,"0"
"Kakadu","4","76","T3",20,NA,NA,NA
"Kakadu","4","78","T3",35,20,30,"1"
"Kakadu","4","0","T4",70,30,0,"0"
"Kakadu","4","2","T4",30,15,0,"1"
"Kakadu","4","4","T4",30,15,0,"1"
"Kakadu","4","6","T4",65,10,0,"1"
"Kakadu","4","8","T4",65,10,0,"1"
"Kakadu","4","10","T4",50,10,0,"1"
"Kakadu","4","12","T4",35,15,0,"1"
"Kakadu","4","14","T4",25,0,0,"1"
"Kakadu","4","16","T4",55,10,0,"1"
"Kakadu","4","18","T4",45,5,0,"0"
"Kakadu","4","20","T4",50,5,0,"0"
"Kakadu","4","22","T4",40,5,0,"0"
"Kakadu","4","24","T4",50,5,0,"0"
"Kakadu","4","26","T4",40,15,0,"0"
"Kakadu","4","28","T4",45,2,0,"1"
"Kakadu","4","30","T4",55,80,0,"1"
"Kakadu","4","32","T4",40,15,0,"1"
"Kakadu","4","34","T4",50,30,0,"1"
"Kakadu","4","36","T4",55,20,0,"0"
"Kakadu","4","38","T4",30,12,0,"1"
"Kakadu","4","40","T4",40,10,0,"0"
"Kakadu","4","42","T4",45,10,0,"0"
"Kakadu","4","44","T4",50,10,0,"1"
"Kakadu","4","46","T4",50,15,0,"1"
"Kakadu","4","48","T4",60,5,0,"1"
"Kakadu","4","50","T4",35,3,0,"1"
"Kakadu","4","52","T4",25,2,0,"1"
"Kakadu","4","54","T4",30,3,0,"0"
"Kakadu","4","56","T4",50,3,0,"0"
"Kakadu","4","58","T4",70,10,0,"0"
"Kakadu","4","60","T4",55,5,0,"0"
"Kakadu","4","62","T4",55,5,0,"0"
"Kakadu","4","64","T4",35,3,0,"1"
"Kakadu","4","66","T4",40,10,0,"1"
"Kakadu","4","68","T4",50,5,0,"0"
"Kakadu","4","70","T4",40,3,0,"0"
"Kakadu","4","72","T4",80,5,0,"0"
"Kakadu","4","74","T4",35,4,0,"0"
"Kakadu","4","76","T4",55,10,0,"0"
"Kakadu","4","78","T4",30,5,0,"0"
"Kakadu","4","0","T5",18,65,10,"1"
"Kakadu","4","2","T5",15,80,5,"1"
"Kakadu","4","4","T5",40,60,0,"1"
"Kakadu","4","6","T5",30,70,0,"1"
"Kakadu","4","8","T5",30,70,0,"1"
"Kakadu","4","10","T5",23,70,0,"1"
"Kakadu","4","12","T5",20,80,0,"1"
"Kakadu","4","14","T5",20,80,0,"1"
"Kakadu","4","16","T5",72,25,0,"0"
"Kakadu","4","18","T5",20,70,5,"0"
"Kakadu","4","20","T5",17,60,20,"0"
"Kakadu","4","22","T5",17,60,30,"0"
"Kakadu","4","24","T5",11,80,10,"0"
"Kakadu","4","26","T5",30,60,10,"0"
"Kakadu","4","28","T5",55,45,0,"1"
"Kakadu","4","30","T5",25,70,5,"1"
"Kakadu","4","32","T5",28,70,0,"1"
"Kakadu","4","34","T5",17,80,0,"1"
"Kakadu","4","36","T5",10,90,0,"1"
"Kakadu","4","38","T5",20,80,0,"0"
"Kakadu","4","40","T5",15,80,0,"0"
"Kakadu","4","42","T5",12,85,0,"0"
"Kakadu","4","44","T5",26,70,0,"1"
"Kakadu","4","46","T5",18,80,0,"1"
"Kakadu","4","48","T5",20,80,0,"1"
"Kakadu","4","50","T5",18,70,10,"1"
"Kakadu","4","52","T5",17,70,5,"0"
"Kakadu","4","54","T5",22,60,20,"0"
"Kakadu","4","56","T5",21,65,10,"0"
"Kakadu","4","58","T5",47,50,0,"0"
"Kakadu","4","60","T5",29,60,10,"0"
"Kakadu","4","62","T5",24,60,10,"1"
"Kakadu","4","64","T5",21,60,15,"1"
"Kakadu","4","66","T5",18,60,12,"0"
"Kakadu","4","68","T5",30,65,5,"0"
"Kakadu","4","70","T5",10,85,5,"0"
"Kakadu","4","72","T5",11,75,15,"0"
"Kakadu","4","74","T5",20,60,20,"0"
"Kakadu","4","76","T5",20,70,10,"0"
"Kakadu","4","78","T5",17,60,20,"0"
"Kakadu","5","0","T1",30,10,5,"0"
"Kakadu","5","2","T1",10,1,1,"0"
"Kakadu","5","4","T1",30,10,5,"0"
"Kakadu","5","6","T1",90,60,20,"0"
"Kakadu","5","8","T1",70,50,15,"2"
"Kakadu","5","10","T1",100,75,15,"2"
"Kakadu","5","12","T1",100,30,70,"2"
"Kakadu","5","14","T1",90,30,50,"1"
"Kakadu","5","16","T1",100,20,80,"1"
"Kakadu","5","18","T1",100,10,90,"2"
"Kakadu","5","20","T1",100,20,80,"1"
"Kakadu","5","22","T1",100,30,70,"1"
"Kakadu","5","24","T1",100,1,90,"1"
"Kakadu","5","26","T1",60,5,50,"1"
"Kakadu","5","28","T1",90,5,80,"1"
"Kakadu","5","50","T1",60,1,50,"0"
"Kakadu","5","52","T1",100,0,90,"0"
"Kakadu","5","54","T1",100,5,85,"0"
"Kakadu","5","56","T1",90,0,70,"0"
"Kakadu","5","58","T1",60,1,5,"0"
"Kakadu","5","60","T1",70,5,40,"0"
"Kakadu","5","62","T1",80,1,60,"0"
"Kakadu","5","64","T1",80,1,50,"0"
"Kakadu","5","66","T1",60,1,30,"0"
"Kakadu","5","68","T1",60,5,20,"1"
"Kakadu","5","70","T1",90,30,20,"1"
"Kakadu","5","72","T1",40,1,1,"1"
"Kakadu","5","74","T1",20,1,1,"1"
"Kakadu","5","76","T1",10,1,0,"0"
"Kakadu","5","78","T1",15,1,0,"0"
"Kakadu","5","0","T2",70,0,5,NA
"Kakadu","5","2","T2",70,1,0,NA
"Kakadu","5","4","T2",95,1,0,NA
"Kakadu","5","6","T2",70,1,20,NA
"Kakadu","5","8","T2",70,5,10,NA
"Kakadu","5","10","T2",70,20,10,NA
"Kakadu","5","12","T2",80,0,20,NA
"Kakadu","5","14","T2",65,5,30,NA
"Kakadu","5","16","T2",5,60,30,NA
"Kakadu","5","18","T2",5,10,85,NA
"Kakadu","5","20","T2",2,5,95,NA
"Kakadu","5","22","T2",0,10,90,NA
"Kakadu","5","24","T2",7,10,90,NA
"Kakadu","5","26","T2",10,30,60,NA
"Kakadu","5","28","T2",10,10,80,NA
"Kakadu","5","50","T2",80,5,15,NA
"Kakadu","5","52","T2",75,10,15,NA
"Kakadu","5","54","T2",85,0,25,NA
"Kakadu","5","56","T2",95,0,10,NA
"Kakadu","5","58","T2",100,0,0,NA
"Kakadu","5","60","T2",80,5,10,NA
"Kakadu","5","62","T2",70,10,10,NA
"Kakadu","5","64","T2",85,1,25,NA
"Kakadu","5","66","T2",80,10,10,NA
"Kakadu","5","68","T2",100,0,0,NA
"Kakadu","5","70","T2",70,10,20,NA
"Kakadu","5","72","T2",100,0,0,NA
"Kakadu","5","74","T2",70,10,0,NA
"Kakadu","5","76","T2",70,10,0,NA
"Kakadu","5","78","T2",60,1,0,NA
"Kakadu","5","0","T3",70,5,5,"0"
"Kakadu","5","2","T3",40,10,0,"1"
"Kakadu","5","4","T3",70,20,5,"0"
"Kakadu","5","6","T3",80,10,10,"1"
"Kakadu","5","8","T3",60,10,30,"2"
"Kakadu","5","10","T3",20,55,25,"2"
"Kakadu","5","12","T3",20,20,60,"2"
"Kakadu","5","14","T3",5,45,50,"2"
"Kakadu","5","16","T3",5,10,85,"2"
"Kakadu","5","18","T3",0,10,95,"2"
"Kakadu","5","20","T3",5,10,85,"2"
"Kakadu","5","22","T3",30,10,60,"1"
"Kakadu","5","24","T3",1,5,95,"2"
"Kakadu","5","26","T3",25,15,60,"1"
"Kakadu","5","28","T3",5,5,90,"2"
"Kakadu","5","50","T3",80,5,15,"0"
"Kakadu","5","52","T3",75,10,15,"0"
"Kakadu","5","54","T3",80,0,20,"0"
"Kakadu","5","56","T3",50,0,50,"0"
"Kakadu","5","58","T3",100,0,0,"0"
"Kakadu","5","60","T3",90,10,5,"0"
"Kakadu","5","62","T3",70,0,30,"0"
"Kakadu","5","64","T3",80,20,0,"0"
"Kakadu","5","66","T3",100,0,0,"0"
"Kakadu","5","68","T3",90,10,0,"1"
"Kakadu","5","70","T3",70,25,5,"1"
"Kakadu","5","72","T3",90,10,0,"1"
"Kakadu","5","74","T3",80,10,0,"1"
"Kakadu","5","76","T3",70,5,0,"0"
"Kakadu","5","78","T3",80,0,0,"0"
"Kakadu","5","0","T5",53,5,5,"0"
"Kakadu","5","2","T5",78,5,0,"0"
"Kakadu","5","4","T5",93,10,0,"0"
"Kakadu","5","6","T5",96,3,15,"1"
"Kakadu","5","8","T5",47,20,60,"2"
"Kakadu","5","10","T5",57,40,25,"2"
"Kakadu","5","12","T5",85,20,60,"2"
"Kakadu","5","14","T5",70,30,50,"2"
"Kakadu","5","16","T5",35,10,85,"2"
"Kakadu","5","18","T5",23,30,95,"2"
"Kakadu","5","20","T5",30,20,85,"2"
"Kakadu","5","22","T5",46,20,60,"2"
"Kakadu","5","24","T5",10,15,95,"2"
"Kakadu","5","26","T5",75,40,60,"2"
"Kakadu","5","28","T5",15,5,90,"2"
"Kakadu","5","30","T5",75,5,30,"0"
"Kakadu","5","32","T5",90,5,70,"0"
"Kakadu","5","34","T5",92,5,40,"0"
"Kakadu","5","36","T5",68,5,50,"0"
"Kakadu","5","38","T5",87,5,30,"0"
"Kakadu","5","60","T5",73,3,30,"0"
"Kakadu","5","62","T5",71,3,30,"0"
"Kakadu","5","64","T5",88,3,30,"0"
"Kakadu","5","66","T5",100,0,10,"0"
"Kakadu","5","68","T5",88,5,20,"1"
"Kakadu","5","70","T5",100,5,5,"1"
"Kakadu","5","72","T5",88,5,0,"1"
"Kakadu","5","74","T5",57,5,0,"1"
"Kakadu","5","76","T5",87,5,0,"0"
"Kakadu","5","78","T5",66,10,0,"1"
"Kakadu","6","0","T1",80,50,5,"1"
"Kakadu","6","2","T1",80,30,5,"0"
"Kakadu","6","4","T1",100,10,0,"0"
"Kakadu","6","6","T1",80,80,0,"1"
"Kakadu","6","8","T1",100,10,0,"0"
"Kakadu","6","10","T1",90,20,5,"0"
"Kakadu","6","12","T1",100,30,0,"0"
"Kakadu","6","14","T1",95,5,5,"0"
"Kakadu","6","16","T1",80,20,20,"0"
"Kakadu","6","18","T1",45,25,25,"0"
"Kakadu","6","20","T1",70,5,25,"0"
"Kakadu","6","22","T1",70,10,30,"1"
"Kakadu","6","24","T1",80,5,0,"1"
"Kakadu","6","26","T1",50,10,40,"1"
"Kakadu","6","28","T1",20,40,80,"1"
"Kakadu","6","50","T1",90,20,10,"1"
"Kakadu","6","52","T1",80,20,0,"1"
"Kakadu","6","54","T1",60,20,40,"0"
"Kakadu","6","56","T1",60,10,40,"0"
"Kakadu","6","58","T1",70,10,10,"0"
"Kakadu","6","60","T1",60,0,30,"0"
"Kakadu","6","62","T1",40,0,50,"0"
"Kakadu","6","64","T1",50,0,40,"0"
"Kakadu","6","66","T1",90,0,10,"0"
"Kakadu","6","68","T1",70,10,20,"0"
"Kakadu","6","70","T1",80,0,20,"0"
"Kakadu","6","72","T1",50,0,30,"0"
"Kakadu","6","74","T1",90,0,10,"0"
"Kakadu","6","76","T1",70,20,20,"0"
"Kakadu","6","78","T1",90,20,10,"0"
"Kakadu","6","0","T2",90,10,0,NA
"Kakadu","6","2","T2",90,5,0,NA
"Kakadu","6","4","T2",100,0,0,NA
"Kakadu","6","6","T2",100,0,0,NA
"Kakadu","6","8","T2",90,0,0,NA
"Kakadu","6","10","T2",90,0,0,NA
"Kakadu","6","12","T2",100,0,0,NA
"Kakadu","6","14","T2",100,0,0,NA
"Kakadu","6","16","T2",100,0,0,NA
"Kakadu","6","18","T2",90,0,10,NA
"Kakadu","6","20","T2",100,0,0,NA
"Kakadu","6","22","T2",80,15,5,NA
"Kakadu","6","24","T2",95,0,0,NA
"Kakadu","6","26","T2",80,0,15,NA
"Kakadu","6","28","T2",50,10,40,NA
"Kakadu","6","50","T2",80,0,15,NA
"Kakadu","6","52","T2",85,0,15,NA
"Kakadu","6","54","T2",90,0,10,NA
"Kakadu","6","56","T2",20,5,70,NA
"Kakadu","6","58","T2",70,0,20,NA
"Kakadu","6","60","T2",90,0,10,NA
"Kakadu","6","62","T2",70,10,15,NA
"Kakadu","6","64","T2",100,0,0,NA
"Kakadu","6","66","T2",90,0,10,NA
"Kakadu","6","68","T2",90,10,0,NA
"Kakadu","6","70","T2",90,10,0,NA
"Kakadu","6","72","T2",75,5,0,NA
"Kakadu","6","74","T2",100,0,0,NA
"Kakadu","6","76","T2",95,0,0,NA
"Kakadu","6","78","T2",100,0,0,NA
"Kakadu","6","0","T3",90,20,0,"0"
"Kakadu","6","2","T3",80,20,0,"0"
"Kakadu","6","4","T3",100,0,0,"0"
"Kakadu","6","6","T3",80,20,0,"0"
"Kakadu","6","8","T3",100,5,0,"0"
"Kakadu","6","10","T3",100,0,0,"0"
"Kakadu","6","12","T3",100,0,0,"0"
"Kakadu","6","14","T3",90,10,0,"0"
"Kakadu","6","16","T3",100,0,0,"0"
"Kakadu","6","18","T3",80,20,0,"0"
"Kakadu","6","20","T3",90,10,0,"1"
"Kakadu","6","22","T3",75,10,15,"1"
"Kakadu","6","24","T3",95,5,0,"0"
"Kakadu","6","26","T3",70,30,0,"1"
"Kakadu","6","28","T3",90,0,10,"1"
"Kakadu","6","50","T3",100,0,0,"0"
"Kakadu","6","52","T3",85,0,15,"0"
"Kakadu","6","54","T3",50,0,50,"0"
"Kakadu","6","56","T3",80,0,20,"0"
"Kakadu","6","58","T3",100,0,0,"0"
"Kakadu","6","60","T3",100,0,0,"0"
"Kakadu","6","62","T3",80,20,0,"0"
"Kakadu","6","64","T3",100,0,0,"0"
"Kakadu","6","66","T3",70,0,30,"0"
"Kakadu","6","68","T3",90,0,10,"0"
"Kakadu","6","70","T3",90,0,10,"0"
"Kakadu","6","72","T3",100,0,0,"0"
"Kakadu","6","74","T3",100,0,0,"0"
"Kakadu","6","76","T3",100,0,0,"0"
"Kakadu","6","78","T3",100,0,0,"0"
"Kakadu","6","0","T5",95,5,0,"0"
"Kakadu","6","2","T5",100,0,0,"0"
"Kakadu","6","4","T5",90,5,0,"0"
"Kakadu","6","6","T5",100,0,0,"0"
"Kakadu","6","8","T5",95,0,30,"0"
"Kakadu","6","10","T5",95,5,0,"0"
"Kakadu","6","12","T5",80,5,20,"0"
"Kakadu","6","14","T5",100,0,0,"0"
"Kakadu","6","16","T5",100,0,0,"0"
"Kakadu","6","18","T5",40,20,40,"0"
"Kakadu","6","20","T5",100,0,0,"1"
"Kakadu","6","22","T5",97,0,3,"1"
"Kakadu","6","24","T5",95,0,5,"0"
"Kakadu","6","26","T5",95,0,5,"0"
"Kakadu","6","28","T5",38,30,30,"1"
"Kakadu","6","50","T5",50,30,20,"0"
"Kakadu","6","52","T5",85,0,15,"0"
"Kakadu","6","54","T5",25,5,70,"1"
"Kakadu","6","56","T5",45,10,45,"1"
"Kakadu","6","58","T5",50,20,30,"1"
"Kakadu","6","60","T5",35,10,55,"0"
"Kakadu","6","62","T5",75,5,20,"1"
"Kakadu","6","64","T5",60,20,20,"0"
"Kakadu","6","66","T5",60,10,30,"0"
"Kakadu","6","68","T5",80,10,10,"0"
"Kakadu","6","70","T5",50,10,40,"0"
"Kakadu","6","72","T5",100,0,0,"0"
"Kakadu","6","74","T5",75,0,25,"0"
"Kakadu","6","76","T5",80,10,10,"0"
"Kakadu","6","78","T5",90,0,10,"0"
"Kakadu","6","80","T5",80,0,20,"0"
"Kakadu","7","0","T1",60,50,0,"0"
"Kakadu","7","2","T1",60,30,0,"0"
"Kakadu","7","4","T1",20,20,0,"0"
"Kakadu","7","6","T1",50,50,0,"0"
"Kakadu","7","8","T1",95,40,0,"0"
"Kakadu","7","10","T1",95,60,0,"0"
"Kakadu","7","12","T1",95,15,0,"0"
"Kakadu","7","14","T1",95,20,0,"0"
"Kakadu","7","16","T1",90,40,0,"0"
"Kakadu","7","18","T1",80,30,0,"0"
"Kakadu","7","20","T1",95,40,0,"0"
"Kakadu","7","22","T1",90,100,0,"0"
"Kakadu","7","24","T1",85,95,0,"1"
"Kakadu","7","26","T1",100,95,0,"1"
"Kakadu","7","28","T1",100,80,0,"0"
"Kakadu","7","50","T1",100,60,0,"1"
"Kakadu","7","52","T1",90,70,0,"0"
"Kakadu","7","54","T1",90,80,0,"0"
"Kakadu","7","56","T1",85,40,0,"0"
"Kakadu","7","58","T1",95,70,0,"0"
"Kakadu","7","60","T1",95,90,0,"0"
"Kakadu","7","62","T1",70,30,0,"0"
"Kakadu","7","64","T1",70,30,0,"0"
"Kakadu","7","66","T1",95,70,0,"0"
"Kakadu","7","68","T1",100,70,0,"0"
"Kakadu","7","70","T1",100,70,0,"0"
"Kakadu","7","72","T1",100,70,0,"0"
"Kakadu","7","74","T1",95,70,0,"0"
"Kakadu","7","76","T1",95,60,0,"0"
"Kakadu","7","78","T1",80,60,0,"0"
"Kakadu","7","0","T2",20,10,0,NA
"Kakadu","7","2","T2",20,10,0,NA
"Kakadu","7","4","T2",25,20,0,NA
"Kakadu","7","6","T2",8,0,0,NA
"Kakadu","7","8","T2",35,5,0,NA
"Kakadu","7","10","T2",40,5,0,NA
"Kakadu","7","12","T2",45,10,0,NA
"Kakadu","7","14","T2",40,40,0,NA
"Kakadu","7","16","T2",40,0,0,NA
"Kakadu","7","18","T2",60,30,0,NA
"Kakadu","7","20","T2",40,30,0,NA
"Kakadu","7","22","T2",50,20,0,NA
"Kakadu","7","24","T2",50,10,0,NA
"Kakadu","7","26","T2",80,10,0,NA
"Kakadu","7","28","T2",40,60,0,NA
"Kakadu","7","30","T2",70,25,0,NA
"Kakadu","7","32","T2",80,20,0,NA
"Kakadu","7","34","T2",90,10,0,NA
"Kakadu","7","36","T2",40,50,0,NA
"Kakadu","7","38","T2",20,80,0,NA
"Kakadu","7","40","T2",50,5,0,NA
"Kakadu","7","42","T2",50,10,0,NA
"Kakadu","7","44","T2",40,5,0,NA
"Kakadu","7","46","T2",90,0,0,NA
"Kakadu","7","48","T2",90,5,0,NA
"Kakadu","7","50","T2",60,35,0,NA
"Kakadu","7","52","T2",80,20,0,NA
"Kakadu","7","54","T2",50,30,0,NA
"Kakadu","7","56","T2",50,10,0,NA
"Kakadu","7","58","T2",60,5,0,NA
"Kakadu","7","60","T2",30,0,0,NA
"Kakadu","7","62","T2",30,30,0,NA
"Kakadu","7","64","T2",35,0,0,NA
"Kakadu","7","66","T2",40,30,0,NA
"Kakadu","7","68","T2",60,30,0,NA
"Kakadu","7","70","T2",50,10,0,NA
"Kakadu","7","72","T2",45,10,0,NA
"Kakadu","7","74","T2",30,20,0,NA
"Kakadu","7","76","T2",20,20,0,NA
"Kakadu","7","78","T2",60,40,0,NA
"Kakadu","7","0","T3",20,5,0,"0"
"Kakadu","7","2","T3",20,10,0,"0"
"Kakadu","7","4","T3",20,0,0,"0"
"Kakadu","7","6","T3",5,0,0,"1"
"Kakadu","7","8","T3",25,20,0,"0"
"Kakadu","7","10","T3",30,5,0,"0"
"Kakadu","7","12","T3",30,5,0,"0"
"Kakadu","7","14","T3",25,5,0,"0"
"Kakadu","7","16","T3",20,0,0,"0"
"Kakadu","7","18","T3",25,5,0,"0"
"Kakadu","7","20","T3",25,0,0,"0"
"Kakadu","7","22","T3",40,10,0,"0"
"Kakadu","7","24","T3",40,20,0,"1"
"Kakadu","7","26","T3",30,10,0,"1"
"Kakadu","7","28","T3",50,50,0,"1"
"Kakadu","7","30","T3",60,40,0,"1"
"Kakadu","7","32","T3",50,30,0,"1"
"Kakadu","7","34","T3",50,50,0,"1"
"Kakadu","7","36","T3",40,60,0,"1"
"Kakadu","7","38","T3",30,50,0,"1"
"Kakadu","7","40","T3",25,5,0,"0"
"Kakadu","7","42","T3",50,5,0,"1"
"Kakadu","7","44","T3",60,5,0,"1"
"Kakadu","7","46","T3",60,5,0,"0"
"Kakadu","7","48","T3",50,5,0,"1"
"Kakadu","7","50","T3",60,30,0,"0"
"Kakadu","7","52","T3",40,10,0,"0"
"Kakadu","7","54","T3",40,5,0,"0"
"Kakadu","7","56","T3",40,5,0,"0"
"Kakadu","7","58","T3",50,5,0,"1"
"Kakadu","7","60","T3",50,5,0,"0"
"Kakadu","7","62","T3",40,5,0,"0"
"Kakadu","7","64","T3",25,0,0,"0"
"Kakadu","7","66","T3",40,5,0,"0"
"Kakadu","7","68","T3",40,5,0,"0"
"Kakadu","7","70","T3",15,0,0,"0"
"Kakadu","7","72","T3",40,5,0,"0"
"Kakadu","7","74","T3",15,5,0,"0"
"Kakadu","7","76","T3",15,5,0,"0"
"Kakadu","7","78","T3",15,20,0,"0"
"Kakadu","7","0","T5",25,15,0,"0"
"Kakadu","7","2","T5",25,10,0,"0"
"Kakadu","7","4","T5",15,5,0,"0"
"Kakadu","7","6","T5",50,20,0,"1"
"Kakadu","7","8","T5",25,30,0,"0"
"Kakadu","7","10","T5",30,40,0,"0"
"Kakadu","7","12","T5",25,15,0,"0"
"Kakadu","7","14","T5",25,25,0,"1"
"Kakadu","7","16","T5",20,35,0,"0"
"Kakadu","7","18","T5",20,55,0,"0"
"Kakadu","7","20","T5",20,35,0,"0"
"Kakadu","7","22","T5",25,25,0,"0"
"Kakadu","7","24","T5",50,30,0,"1"
"Kakadu","7","26","T5",50,35,0,"1"
"Kakadu","7","28","T5",60,30,0,"1"
"Kakadu","7","30","T5",30,40,0,"1"
"Kakadu","7","32","T5",60,30,0,"1"
"Kakadu","7","34","T5",80,18,0,"1"
"Kakadu","7","36","T5",55,43,0,"1"
"Kakadu","7","38","T5",20,70,0,"1"
"Kakadu","7","40","T5",60,25,NA,NA
"Kakadu","7","42","T5",60,25,0,"1"
"Kakadu","7","44","T5",60,10,0,"1"
"Kakadu","7","46","T5",70,20,0,"1"
"Kakadu","7","48","T5",30,50,0,"1"
"Kakadu","7","50","T5",60,30,0,"0"
"Kakadu","7","52","T5",45,20,0,"0"
"Kakadu","7","54","T5",65,10,0,"0"
"Kakadu","7","56","T5",55,5,0,"0"
"Kakadu","7","58","T5",20,60,0,"1"
"Kakadu","7","60","T5",40,40,0,"0"
"Kakadu","7","62","T5",30,60,0,"0"
"Kakadu","7","64","T5",30,30,0,"0"
"Kakadu","7","66","T5",40,10,0,"0"
"Kakadu","7","68","T5",40,30,0,"0"
"Kakadu","7","70","T5",20,10,0,"1"
"Kakadu","7","72","T5",25,5,0,"0"
"Kakadu","7","74","T5",30,10,0,"0"
"Kakadu","7","76","T5",20,15,0,"0"
"Kakadu","7","78","T5",25,35,0,"0"
"Kakadu","8","0","T1",25,5,0,"0"
"Kakadu","8","2","T1",50,20,0,"1"
"Kakadu","8","4","T1",50,25,0,"1"
"Kakadu","8","6","T1",60,30,1,"0"
"Kakadu","8","8","T1",60,20,1,"1"
"Kakadu","8","10","T1",70,15,5,"1"
"Kakadu","8","12","T1",80,20,0,"0"
"Kakadu","8","14","T1",90,60,5,"0"
"Kakadu","8","16","T1",70,60,1,"1"
"Kakadu","8","18","T1",80,20,5,"1"
"Kakadu","8","20","T1",100,40,20,"1"
"Kakadu","8","22","T1",90,60,20,"1"
"Kakadu","8","24","T1",90,80,5,"1"
"Kakadu","8","26","T1",80,30,5,"0"
"Kakadu","8","28","T1",100,80,10,"0"
"Kakadu","8","50","T1",60,10,40,"0"
"Kakadu","8","52","T1",100,10,90,"1"
"Kakadu","8","54","T1",95,30,70,"1"
"Kakadu","8","56","T1",90,30,30,"2"
"Kakadu","8","58","T1",80,80,20,"2"
"Kakadu","8","60","T1",100,15,60,"2"
"Kakadu","8","62","T1",80,30,55,"0"
"Kakadu","8","64","T1",80,60,5,"1"
"Kakadu","8","66","T1",100,25,1,"1"
"Kakadu","8","68","T1",95,30,1,"1"
"Kakadu","8","70","T1",95,30,10,"0"
"Kakadu","8","72","T1",90,20,20,"0"
"Kakadu","8","74","T1",40,5,30,"0"
"Kakadu","8","76","T1",60,5,5,"0"
"Kakadu","8","78","T1",20,20,5,"1"
"Kakadu","8","0","T2",22,10,0,NA
"Kakadu","8","2","T2",50,40,0,NA
"Kakadu","8","4","T2",50,70,0,NA
"Kakadu","8","6","T2",50,40,0,NA
"Kakadu","8","8","T2",20,75,5,NA
"Kakadu","8","10","T2",60,90,0,NA
"Kakadu","8","12","T2",80,50,0,NA
"Kakadu","8","14","T2",90,90,5,NA
"Kakadu","8","16","T2",100,100,1,NA
"Kakadu","8","18","T2",70,60,5,NA
"Kakadu","8","20","T2",70,40,30,NA
"Kakadu","8","22","T2",90,60,25,NA
"Kakadu","8","24","T2",90,60,40,NA
"Kakadu","8","26","T2",80,60,15,NA
"Kakadu","8","28","T2",65,30,15,NA
"Kakadu","8","50","T2",90,40,40,NA
"Kakadu","8","52","T2",80,10,90,NA
"Kakadu","8","54","T2",70,20,90,NA
"Kakadu","8","56","T2",40,30,90,NA
"Kakadu","8","58","T2",60,30,40,NA
"Kakadu","8","60","T2",70,20,70,NA
"Kakadu","8","62","T2",65,20,60,NA
"Kakadu","8","64","T2",40,30,15,NA
"Kakadu","8","66","T2",90,30,0,NA
"Kakadu","8","68","T2",80,100,5,NA
"Kakadu","8","70","T2",75,10,10,NA
"Kakadu","8","72","T2",40,10,20,NA
"Kakadu","8","74","T2",30,5,30,NA
"Kakadu","8","76","T2",60,50,5,NA
"Kakadu","8","78","T2",60,80,5,NA
"Kakadu","8","0","T3",40,10,0,"0"
"Kakadu","8","2","T3",50,20,0,"1"
"Kakadu","8","4","T3",20,10,0,"1"
"Kakadu","8","6","T3",55,10,0,"0"
"Kakadu","8","8","T3",30,10,0,"0"
"Kakadu","8","10","T3",60,40,0,"1"
"Kakadu","8","12","T3",90,20,0,"1"
"Kakadu","8","14","T3",90,10,0,"1"
"Kakadu","8","16","T3",50,50,0,"1"
"Kakadu","8","18","T3",45,30,5,"1"
"Kakadu","8","20","T3",60,10,20,"1"
"Kakadu","8","22","T3",70,30,10,"1"
"Kakadu","8","24","T3",80,50,25,"1"
"Kakadu","8","26","T3",80,40,5,"0"
"Kakadu","8","28","T3",90,30,5,"0"
"Kakadu","8","50","T3",80,30,10,"1"
"Kakadu","8","52","T3",45,10,50,"1"
"Kakadu","8","54","T3",60,20,30,"1"
"Kakadu","8","56","T3",50,30,40,"1"
"Kakadu","8","58","T3",10,60,50,"1"
"Kakadu","8","60","T3",60,20,50,"1"
"Kakadu","8","62","T3",90,30,30,"1"
"Kakadu","8","64","T3",70,30,5,"1"
"Kakadu","8","66","T3",70,40,0,"1"
"Kakadu","8","68","T3",50,50,0,"1"
"Kakadu","8","70","T3",90,10,10,"1"
"Kakadu","8","72","T3",30,40,0,"0"
"Kakadu","8","74","T3",30,5,10,"0"
"Kakadu","8","76","T3",80,30,0,"1"
"Kakadu","8","78","T3",80,20,0,"1"
"Kakadu","8","0","T5",80,20,0,"1"
"Kakadu","8","2","T5",75,25,0,"1"
"Kakadu","8","4","T5",60,25,0,"1"
"Kakadu","8","6","T5",70,25,0,"0"
"Kakadu","8","8","T5",70,25,0,"0"
"Kakadu","8","10","T5",70,30,0,"1"
"Kakadu","8","12","T5",90,40,0,"1"
"Kakadu","8","14","T5",80,30,0,"1"
"Kakadu","8","16","T5",80,30,0,"1"
"Kakadu","8","18","T5",90,30,0,"1"
"Kakadu","8","20","T5",80,30,20,"1"
"Kakadu","8","22","T5",80,40,10,"1"
"Kakadu","8","24","T5",80,50,25,"1"
"Kakadu","8","26","T5",60,50,5,"0"
"Kakadu","8","28","T5",80,40,5,"0"
"Kakadu","8","50","T5",80,50,10,"1"
"Kakadu","8","52","T5",90,40,50,"1"
"Kakadu","8","54","T5",70,30,50,"0"
"Kakadu","8","56","T5",50,40,40,"1"
"Kakadu","8","58","T5",20,60,50,"1"
"Kakadu","8","60","T5",60,30,50,"1"
