"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Nitmiluk","3","T4","Livistona inermis","10",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","3","T4","Owenia vernicosa","11",NA,"0",7.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","3","T4","Eucalyptus herbertiana","12",NA,"0",7.6,7.8,7.1,0,0,0,0,0,FALSE
"Nitmiluk","3","T4","Jacksonia dilatata","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","3","T4","Eucalyptus herbertiana","14",NA,"1",7.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","3","T4","Livistona inermis","15",NA,"1",8.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","3","T5","Corymbia arnhemensis","6",3,"1",14.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Eucalyptus herbertiana","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Nitmiluk","3","T5","Owenia vernicosa","8",2.5,"1",10.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Owenia vernicosa","9",2.5,"1",9.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Livistona inermis","10",4,"1",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Owenia vernicosa","11",3.6,"1",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Eucalyptus herbertiana","12",2.6,"2",7.8,8,7.6,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Jacksonia dilatata","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Nitmiluk","3","T5","Eucalyptus herbertiana","14",2.6,"3",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Livistona inermis","15",3,"1",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Gardenia fucata","16",2.2,"3",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Livistona inermis","17",15,"1",10.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Gardenia fucata","18",2.3,"0",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","3","T5","Livistona inermis","19",2.3,"1",15,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T1","Persoonia falcata","50",4,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Buchanania obovata","51",3,"2",4.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","52",15,"1",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","53",17,"1",23,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","54",14,"1",17.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","55",15,"1",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","56",17,"1",20.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","57",17,"2",20,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Owenia vernicosa","58",7,"2",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Gardenia sp.","59",4,"0",4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Buchanania obovata","60",5,"1",5.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","61",10,"2",11,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","62",9,"2",10,7.5,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","63",9,"2",8,10,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","64",8,"2",11,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","65",7,"2",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Acacia dimidiata","66",7,"2",12,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","67",6,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","68",9,"1",12,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus tetrodonta","69",4,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Owenia vernicosa","70",6,"1",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Eucalyptus miniata","71",12,"2",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Terminalia grandiflora","72",6,"1",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Terminalia grandiflora","74",17,"1",12,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T1","Owenia vernicosa","75",5,"1",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Persoonia falcata","50",4,"2",6.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Buchanania obovata","51",4,"1",4.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","52",16,"1",19.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","53",16,"1",25,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","54",15,"1",18.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","55",15,"1",18.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","56",16,"1",21.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","57",15,"2",20.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Owenia vernicosa","58",7,"2",8.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Gardenia sp.","59",4,"2",3.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Buchanania obovata","60",4,"1",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Acacia dimidiata","61",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Acacia dimidiata","62",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Acacia dimidiata","63",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Acacia dimidiata","64",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Acacia dimidiata","65",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Acacia dimidiata","66",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","67",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","68",7,"2",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus tetrodonta","69",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T2","Owenia vernicosa","70",5,"1",7.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Eucalyptus miniata","71",12,"1",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Terminalia grandiflora","72",7,"1",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Terminalia grandiflora","74",15,"1",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T2","Owenia vernicosa","75",6,"1",7.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Persoonia falcata","50",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Buchanania obovata","51",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","52",11.5,"2",20.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","53",14.5,"2",26,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","54",13.5,"2",25.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","55",11.5,"2",18.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","56",15.5,"1",21.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","57",13,"2",21.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Owenia vernicosa","58",6.5,"1",9.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Gardenia sp.","59",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Buchanania obovata","60",5.8,"0",10.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Acacia dimidiata","61",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Acacia dimidiata","62",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Acacia dimidiata","63",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Acacia dimidiata","64",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Acacia dimidiata","65",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Acacia dimidiata","66",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","67",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","68",7.5,"1",13.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus tetrodonta","69",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T3","Owenia vernicosa","70",6.5,"1",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Eucalyptus miniata","71",10.5,"1",16.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Terminalia grandiflora","72",6.5,"1",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Terminalia grandiflora","74",14.5,"1",14.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T3","Owenia vernicosa","75",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Persoonia falcata","50",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Buchanania obovata","51",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","52",NA,"2",21.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","53",NA,"2",27.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","54",NA,"2",27.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","55",NA,"2",20.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","56",NA,"1",24.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","57",NA,"2",23.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Owenia vernicosa","58",NA,"1",10.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Gardenia sp.","59",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Buchanania obovata","60",NA,"2",12.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Acacia dimidiata","61",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Acacia dimidiata","62",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Acacia dimidiata","63",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Acacia dimidiata","64",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Acacia dimidiata","65",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Acacia dimidiata","66",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","67",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","68",NA,"1",14.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus tetrodonta","69",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Owenia vernicosa","70",NA,"1",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Eucalyptus miniata","71",NA,"1",17.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Terminalia grandiflora","72",NA,"1",9.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Terminalia grandiflora","74",NA,"1",16.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T4","Owenia vernicosa","75",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","4","T4","Buchanania obovata","76",5,"1",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","4","T5","Persoonia falcata","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Buchanania obovata","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","52",11.5,"2",22.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","53",16.5,"2",28.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","54",10,"2",21.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","55",13.5,"2",21.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","56",14.5,"1",25.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","57",10,"2",24.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Owenia vernicosa","58",7,"1",11,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Gardenia sp.","59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Buchanania obovata","60",8.5,"1",14.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Acacia dimidiata","66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","68",9.5,"2",16.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Owenia vernicosa","70",6.5,"1",9.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus miniata","71",12,"2",18,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Terminalia grandiflora","72",10,"1",10.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Terminalia grandiflora","74",14,"1",16.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Owenia vernicosa","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Buchanania obovata","76",4.5,"1",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Eucalyptus tetrodonta","77",5,"1",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","4","T5","Grevillea pteridifolia","78",10.5,"1",8.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","151",7,"1",12,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","152",8,"2",13,12.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","153",9,"2",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","154",4.5,"2",7.5,5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Grevillea decurrens","155",5,"2",5,5.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","156",6,"2",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","157",7,"1",10,6.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","158",6,"1",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","159",8,"2",14,10.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","160",6,"1",7,11,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","161",5,"2",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","162",5,"2",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","163",8,"2",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","164",5,"2",9,9.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","165",7,"2",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","166",6,"2",15,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Corymbia dunlopiana","167",5,"1",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Erythrophleum chlorostachys","168",8,"2",21,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T1","Corymbia dunlopiana","169",5,"2",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","151",8.3,"1",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","152",8,"1",14,11.5,6.5,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","153",8.3,"1",17.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","154",6,"1",8.3,5.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Grevillea decurrens","155",6,"1",5.5,6.5,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","156",4.5,"1",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","157",6,"1",10,7,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","158",4.2,"1",7.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","159",8,"1",15,12,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","160",8,"1",13,9,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","161",2.5,"1",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","162",8.5,"1",16.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","163",8.5,"1",19,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","164",2.5,"1",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","165",6.5,"1",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","166",6.5,"1",15,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Corymbia dunlopiana","167",4.5,"1",11.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Erythrophleum chlorostachys","168",8.5,"1",21.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T2","Corymbia dunlopiana","169",6.5,"1",10.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","151",5,"1",13.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","152",6.5,"1",11.7,13.8,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","153",6.5,"0",16.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","154",5,"0",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Grevillea decurrens","155",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","156",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","157",5.25,"1",10.1,6,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","158",5,"1",8.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","159",6.25,"1",16.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","160",6,"1",13.1,8.4,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","161",3.25,"1",9.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","162",6.25,"0",16.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","163",6,"1",18.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","164",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","165",5,"0",13.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","166",5,"1",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Corymbia dunlopiana","167",4.5,"0",11.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Erythrophleum chlorostachys","168",6.75,"2",21.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Corymbia dunlopiana","169",5.25,"1",10.5,6.9,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Cochlospermum fraseri","170",3.5,"0",6.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T3","Cochlospermum fraseri","171",3.5,"0",5.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","151",NA,"1",13.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","152",NA,"1",12.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","153",NA,"0",17.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","154",NA,"0",9.2,5.4,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Grevillea decurrens","155",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","156",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","157",NA,"1",10.5,6.2,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","158",NA,"1",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","159",NA,"1",17.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","160",NA,"1",13.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","161",NA,"1",10.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","162",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","163",NA,"1",19.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","164",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","165",NA,"0",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","166",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","5","T4","Corymbia dunlopiana","167",NA,"0",12.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Erythrophleum chlorostachys","168",NA,"2",22,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Corymbia dunlopiana","169",NA,"1",10.5,8.1,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Cochlospermum fraseri","170",NA,"0",9.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Cochlospermum fraseri","171",NA,"0",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T4","Cochlospermum fraseri","172",NA,NA,7.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","151",5,"3",13.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","152",NA,"3",12.2,14.2,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","153",6,"1",17.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","154",4.5,"2",9.7,5.6,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Grevillea decurrens","155",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","156",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","157",5,"3",10.5,6.9,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","158",4.5,"2",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","159",NA,"3",17.1,16.7,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","160",6,"3",14.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","5","T5","Erythrophleum chlorostachys","161",2.5,"4",9.4,NA,NA,NA,NA,NA,NA,NA,FALSE
