"year","month_year","site_name","site_code","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recapt_same_trip","captures","captures_100tn","family"
1993,"Jun.93","Main Camp","MC","MC4","16",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1993,"Jun.93","Main Camp","MC","MC11","16",4,36,144,"Notomys alexis",NA,5,3.472222222,"Muridae"
1993,"Jun.93","Main Camp","MC","MC10","16",4,36,144,"No captures",NA,2,1.388888889,""
1993,"Jun.93","Main Camp","MC","MC1","16",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Jun.93","Main Camp","MC","MC2","16",3,36,108,"No captures",NA,1,0.925925926,""
1993,"Jun.93","Main Camp","MC","MC11","16",4,36,144,"No captures",NA,1,0.694444444,""
1993,"Aug.93","Main Camp","MC","MC2","17",2,36,72,"Pseudomys hermannsburgensis",NA,1,1.388888889,"Muridae"
1993,"Aug.93","Main Camp","MC","MC2","17",2,36,72,"Sminthopsis youngsoni",NA,1,1.388888889,"Dasyuridae"
1993,"Aug.93","Main Camp","MC","MC4","17",2,36,72,"No captures",NA,2,2.777777778,""
1993,"Aug.93","Main Camp","MC","MC2","17",2,36,72,"Mus musculus",NA,1,1.388888889,"Muridae"
1993,"Aug.93","Main Camp","MC","MC1","17",2,36,72,"Pseudomys hermannsburgensis",NA,2,2.777777778,"Muridae"
1993,"Aug.93","Main Camp","MC","MC11","17",2,36,72,"No captures",NA,2,2.777777778,""
1993,"Aug.93","Main Camp","MC","MC10","17",2,36,72,"Pseudomys hermannsburgensis",NA,1,1.388888889,"Muridae"
1993,"Oct.93","Main Camp","MC","MC1","18",3,36,108,"No captures",NA,3,2.777777778,""
1993,"Oct.93","Main Camp","MC","MC4","18",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Oct.93","Main Camp","MC","MC11","18",3,36,108,"No captures",NA,3,2.777777778,""
1993,"Oct.93","Main Camp","MC","MC2","18",3,36,108,"No captures",NA,3,2.777777778,""
1993,"Oct.93","Main Camp","MC","MC10","18",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1993,"Oct.93","Main Camp","MC","MC10","18",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Oct.93","Main Camp","MC","MC4","18",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1993,"Nov.93","Main Camp","MC","MC11","19",3,36,108,"No captures",NA,3,2.777777778,""
1993,"Nov.93","Main Camp","MC","MC2","19",2,36,72,"No captures",NA,2,2.777777778,""
1993,"Nov.93","Main Camp","MC","MC1","19",2,36,72,"No captures",NA,2,2.777777778,""
1993,"Nov.93","Main Camp","MC","MC10","19",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Nov.93","Main Camp","MC","MC10","19",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1993,"Nov.93","Main Camp","MC","MC4","19",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jan.94","Main Camp","MC","MC10","20",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jan.94","Main Camp","MC","MC11","20",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1994,"Jan.94","Main Camp","MC","MC4","20",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jan.94","Main Camp","MC","MC1","20",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jan.94","Main Camp","MC","MC11","20",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Jan.94","Main Camp","MC","MC2","20",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Mar.94","Main Camp","MC","MC2","21",4,36,144,"Sminthopsis youngsoni",NA,1,0.694444444,"Dasyuridae"
1994,"Mar.94","Main Camp","MC","MC2","21",4,36,144,"No captures",NA,3,2.083333333,""
1994,"Mar.94","Main Camp","MC","MC11","21",2,36,72,"Sminthopsis youngsoni",NA,1,1.388888889,"Dasyuridae"
1994,"Mar.94","Main Camp","MC","MC11","21",2,36,72,"No captures",NA,1,1.388888889,""
1994,"Mar.94","Main Camp","MC","MC4","21",4,36,144,"No captures",NA,4,2.777777778,""
1994,"Mar.94","Main Camp","MC","MC10","21",2,36,72,"No captures",NA,1,1.388888889,""
1994,"Mar.94","Main Camp","MC","MC1","21",4,36,144,"No captures",NA,4,2.777777778,""
1994,"Mar.94","Main Camp","MC","MC10","21",2,36,72,"Ningaui ridei",NA,1,1.388888889,"Dasyuridae"
1994,"May.94","Main Camp","MC","MC4","22",3,36,108,"No captures",NA,3,2.777777778,""
1994,"May.94","Main Camp","MC","MC2","22",3,36,108,"No captures",NA,3,2.777777778,""
1994,"May.94","Main Camp","MC","MC1","22",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jun.94","Carlo","CS","CS2","23",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Jun.94","Carlo","CS","CS2","23",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1994,"Jul.94","Main Camp","MC","MC4","24",2,36,72,"No captures",NA,1,1.388888889,""
1994,"Jul.94","Main Camp","MC","MC2","24",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1994,"Jul.94","Main Camp","MC","MC2","24",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Jul.94","Main Camp","MC","MC1","24",3,36,108,"No captures",NA,3,2.777777778,""
1994,"Jul.94","Main Camp","MC","MC11","24",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1994,"Jul.94","Main Camp","MC","MC4","24",2,36,72,"Pseudomys hermannsburgensis",NA,1,1.388888889,"Muridae"
1994,"Jul.94","Main Camp","MC","MC10","24",3,36,108,"No captures",NA,1,0.925925926,""
1994,"Jul.94","Main Camp","MC","MC10","24",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1994,"Jul.94","Main Camp","MC","MC11","24",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Jul.94","Main Camp","MC","MC10","24",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1994,"Sep.94","Main Camp","MC","MC4","25",2,36,72,"Sminthopsis youngsoni",NA,1,1.388888889,"Dasyuridae"
1994,"Sep.94","Main Camp","MC","MC10","25",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Sep.94","Main Camp","MC","MC2","25",2,36,72,"Sminthopsis youngsoni",NA,2,2.777777778,"Dasyuridae"
1994,"Sep.94","Main Camp","MC","MC2","25",2,36,72,"Pseudomys hermannsburgensis",NA,3,4.166666667,"Muridae"
1994,"Sep.94","Main Camp","MC","MC4","25",2,36,72,"No captures",NA,1,1.388888889,""
1994,"Sep.94","Main Camp","MC","MC10","25",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1994,"Sep.94","Main Camp","MC","MC1","25",2,36,72,"No captures",NA,2,2.777777778,""
1994,"Sep.94","Main Camp","MC","MC11","25",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1994,"Sep.94","Main Camp","MC","MC11","25",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Nov.94","Main Camp","MC","MC4","26",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1994,"Nov.94","Main Camp","MC","MC11","26",2,36,72,"No captures",NA,2,2.777777778,""
1994,"Nov.94","Main Camp","MC","MC4","26",3,36,108,"No captures",NA,1,0.925925926,""
1994,"Nov.94","Main Camp","MC","MC2","26",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Nov.94","Main Camp","MC","MC4","26",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1994,"Nov.94","Main Camp","MC","MC10","26",3,36,108,"No captures",NA,1,0.925925926,""
1994,"Nov.94","Main Camp","MC","MC10","26",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
1994,"Nov.94","Main Camp","MC","MC1","26",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1994,"Nov.94","Main Camp","MC","MC1","26",3,36,108,"No captures",NA,2,1.851851852,""
1994,"Nov.94","Main Camp","MC","MC2","26",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"Mar.95","Main Camp","MC","MC1","27",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Mar.95","Main Camp","MC","MC2","27",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Mar.95","Main Camp","MC","MC4","27",3,36,108,"No captures",NA,3,2.777777778,""
1995,"May.95","Main Camp","MC","MC10","28",4,36,144,"No captures",NA,2,1.388888889,""
1995,"May.95","Cravens Peak","CP","CP2","28",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC4","28",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"May.95","Field River South","FRS","FRS2","28",3,36,108,"No captures",NA,1,0.925925926,""
1995,"May.95","Field River South","FRS","FRS2","28",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1995,"May.95","Field River South","FRS","FRS2","28",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"May.95","Cravens Peak","CP","CP2","28",3,36,108,"No captures",NA,2,1.851851852,""
1995,"May.95","Main Camp","MC","MC1","28",4,36,144,"No captures",NA,2,1.388888889,""
1995,"May.95","Main Camp","MC","MC1","28",4,36,144,"Pseudomys hermannsburgensis",NA,1,0.694444444,"Muridae"
1995,"May.95","Main Camp","MC","MC4","28",4,36,144,"No captures",NA,3,2.083333333,""
1995,"May.95","Main Camp","MC","MC10","28",4,36,144,"Ningaui ridei",NA,1,0.694444444,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC2","28",4,36,144,"Sminthopsis youngsoni",NA,1,0.694444444,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC10","28",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC11","28",4,36,144,"Mus musculus",NA,1,0.694444444,"Muridae"
1995,"May.95","Main Camp","MC","MC11","28",4,36,144,"Ningaui ridei",NA,1,0.694444444,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC11","28",4,36,144,"No captures",NA,1,0.694444444,""
1995,"May.95","Main Camp","MC","MC11","28",4,36,144,"Pseudomys desertor",NA,1,0.694444444,"Muridae"
1995,"May.95","Main Camp","MC","MC11","28",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"May.95","Main Camp","MC","MC2","28",4,36,144,"No captures",NA,3,2.083333333,""
1995,"May.95","Main Camp","MC","MC2","28",4,36,144,"Pseudomys hermannsburgensis",NA,1,0.694444444,"Muridae"
1995,"May.95","Main Camp","MC","MC1","28",4,36,144,"Sminthopsis youngsoni",NA,1,0.694444444,"Dasyuridae"
1995,"May.95","Cravens Peak","CP","CP1","28",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"May.95","Carlo","CS","CS5","28",3,36,108,"No captures",NA,1,0.925925926,""
1995,"May.95","Carlo","CS","CS5","28",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"May.95","Carlo","CS","CS2","28",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"May.95","Cravens Peak","CP","CP1","28",3,36,108,"No captures",NA,2,1.851851852,""
1995,"May.95","Carlo","CS","CS2","28",3,36,108,"No captures",NA,2,1.851851852,""
1995,"May.95","Carlo","CS","CS5","28",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"Jun.95","Field River South","FRS","FRS2","29",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1995,"Jun.95","Cravens Peak","CP","CP1","29",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Jun.95","Field River South","FRS","FRS2","29",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Jun.95","Cravens Peak","CP","CP2","29",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Jun.95","Cravens Peak","CP","CP2","29",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"Jun.95","Field River South","FRS","FRS2","29",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1995,"Jul.95","Main Camp","MC","MC2","30",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"Jul.95","Main Camp","MC","MC11","30",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Jul.95","Main Camp","MC","MC10","30",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1995,"Jul.95","Main Camp","MC","MC10","30",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1995,"Jul.95","Main Camp","MC","MC1","30",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"Jul.95","Main Camp","MC","MC1","30",4,36,144,"Pseudomys hermannsburgensis",NA,1,0.694444444,"Muridae"
1995,"Jul.95","Main Camp","MC","MC1","30",4,36,144,"No captures",NA,2,1.388888889,""
1995,"Jul.95","Main Camp","MC","MC1","30",4,36,144,"Dasycercus cristicauda",NA,1,0.694444444,"Dasyuridae"
1995,"Jul.95","Carlo","CS","CS5","30",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Jul.95","Carlo","CS","CS5","30",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1995,"Jul.95","Main Camp","MC","MC11","30",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"Jul.95","Carlo","CS","CS2","30",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Jul.95","Carlo","CS","CS5","30",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1995,"Jul.95","Main Camp","MC","MC2","30",4,36,144,"No captures",NA,3,2.083333333,""
1995,"Jul.95","Carlo","CS","CS2","30",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Jul.95","Main Camp","MC","MC4","30",4,36,144,"No captures",NA,3,2.083333333,""
1995,"Jul.95","Main Camp","MC","MC4","30",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1995,"Aug.95","Carlo","CS","CS2","31",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Aug.95","Carlo","CS","CS2","31",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1995,"Aug.95","Main Camp","MC","MC4","31",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Aug.95","Main Camp","MC","MC4","31",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Aug.95","Main Camp","MC","MC4","31",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1995,"Aug.95","Main Camp","MC","MC4","31",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Aug.95","Main Camp","MC","MC2","31",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Aug.95","Carlo","CS","CS5","31",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Aug.95","Field River South","FRS","FRS2","31",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Aug.95","Field River South","FRS","FRS2","31",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1995,"Aug.95","Cravens Peak","CP","CP2","31",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"Aug.95","Cravens Peak","CP","CP2","31",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Aug.95","Cravens Peak","CP","CP2","31",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Aug.95","Cravens Peak","CP","CP1","31",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Aug.95","Field River South","FRS","FRS2","31",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Aug.95","Cravens Peak","CP","CP1","31",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1995,"Aug.95","Carlo","CS","CS5","31",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Aug.95","Main Camp","MC","MC1","31",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"Aug.95","Carlo","CS","CS2","31",3,36,108,"Mus musculus",NA,3,2.777777778,"Muridae"
1995,"Aug.95","Main Camp","MC","MC1","31",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Aug.95","Carlo","CS","CS5","31",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
1995,"Sep.95","Main Camp","MC","MC2","32",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Sep.95","Main Camp","MC","MC4","32",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Sep.95","Main Camp","MC","MC1","32",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Sep.95","Main Camp","MC","MC1","32",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
1995,"Nov.95","Cravens Peak","CP","CP1","33",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1995,"Nov.95","Main Camp","MC","MC1","33",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Nov.95","Cravens Peak","CP","CP2","33",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Nov.95","Main Camp","MC","MC2","33",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Nov.95","Main Camp","MC","MC4","33",3,36,108,"No captures",NA,3,2.777777778,""
1995,"Nov.95","Main Camp","MC","MC10","33",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1995,"Nov.95","Carlo","CS","CS5","33",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"Nov.95","Main Camp","MC","MC10","33",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Nov.95","Field River South","FRS","FRS2","33",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
1995,"Nov.95","Main Camp","MC","MC10","33",3,36,108,"No captures",NA,1,0.925925926,""
1995,"Nov.95","Main Camp","MC","MC10","33",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1995,"Nov.95","Carlo","CS","CS2","33",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1995,"Nov.95","Carlo","CS","CS5","33",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Nov.95","Main Camp","MC","MC11","33",2,36,72,"Ningaui ridei",NA,2,2.777777778,"Dasyuridae"
1995,"Nov.95","Main Camp","MC","MC11","33",2,36,72,"No captures",NA,1,1.388888889,""
1995,"Nov.95","Cravens Peak","CP","CP1","33",3,36,108,"No captures",NA,2,1.851851852,""
1995,"Nov.95","Field River South","FRS","FRS2","33",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
1995,"Nov.95","Cravens Peak","CP","CP2","33",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
1995,"Nov.95","Field River South","FRS","FRS2","33",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Main Camp","MC","MC2","34",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1996,"Mar.96","Plum Pudding","PP","PP1","34",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Cravens Peak","CP","CP2","34",3,36,108,"No captures",NA,1,0.925925926,""
1996,"Mar.96","Cravens Peak","CP","CP2","34",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1996,"Mar.96","Plum Pudding","PP","PP0","34",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Plum Pudding","PP","PP0","34",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1996,"Mar.96","Plum Pudding","PP","PP0","34",3,36,108,"No captures",NA,1,0.925925926,""
1996,"Mar.96","Main Camp","MC","MC4","34",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1996,"Mar.96","Main Camp","MC","MC2","34",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Main Camp","MC","MC4","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","Main Camp","MC","MC2","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","Plum Pudding","PP","PP1","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","Main Camp","MC","MC1","34",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Field River South","FRS","FRS2","34",3,36,108,"No captures",NA,3,2.777777778,""
1996,"Mar.96","South Site","SS","SS3","34",3,36,108,"Sminthopsis youngsoni",NA,4,3.703703704,"Dasyuridae"
1996,"Mar.96","Main Camp","MC","MC1","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","Carlo","CS","CS2","34",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
1996,"Mar.96","Carlo","CS","CS2","34",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","Carlo","CS","CS2","34",3,36,108,"Planigale tenuirostris",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","South Site","SS","SS4","34",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
1996,"Mar.96","Carlo","CS","CS5","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","South Site","SS","SS3","34",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
1996,"Mar.96","South Site","SS","SS3","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Mar.96","South Site","SS","SS3","34",3,36,108,"Ningaui ridei",NA,4,3.703703704,"Dasyuridae"
1996,"Mar.96","Carlo","CS","CS5","34",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Mar.96","South Site","SS","SS4","34",3,36,108,"Sminthopsis youngsoni",NA,6,5.555555556,"Dasyuridae"
1996,"Mar.96","Cravens Peak","CP","CP1","34",3,36,108,"No captures",NA,2,1.851851852,""
1996,"May.96","Main Camp","MC","MC2","35",4,36,144,"No captures",NA,2,1.388888889,""
1996,"May.96","Shitty Site","SH","SH4","35",3,36,108,"No captures",NA,3,2.777777778,""
1996,"May.96","Main Camp","MC","MC10","35",4,36,144,"No captures",NA,2,1.388888889,""
1996,"May.96","Main Camp","MC","MC10","35",4,36,144,"Pseudomys hermannsburgensis",NA,2,1.388888889,"Muridae"
1996,"May.96","Main Camp","MC","MC10","35",4,36,144,"Sminthopsis youngsoni",NA,1,0.694444444,"Dasyuridae"
1996,"May.96","Kunnamuka Swamp East","KSE","KSE2","35",3,36,108,"No captures",NA,2,1.851851852,""
1996,"May.96","Main Camp","MC","MC2","35",4,36,144,"Sminthopsis youngsoni",NA,3,2.083333333,"Dasyuridae"
1996,"May.96","Shitty Site","SH","SH5","35",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1996,"May.96","Main Camp","MC","MC4","35",4,36,144,"No captures",NA,4,2.777777778,""
1996,"May.96","Shitty Site","SH","SH5","35",3,36,108,"No captures",NA,3,2.777777778,""
1996,"May.96","Kunnamuka Swamp East","KSE","KSE2","35",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"May.96","Kunnamuka Swamp East","KSE","KSE2","35",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1996,"Jun.96","Cravens Peak","CP","CP2","36",3,36,108,"No captures",NA,1,0.925925926,""
1996,"Jun.96","Field River South","FRS","FRS2","36",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
1996,"Jun.96","Main Camp","MC","MC2","36",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Jun.96","Main Camp","MC","MC2","36",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
1996,"Jun.96","Field River South","FRS","FRS2","36",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
1996,"Jun.96","Main Camp","MC","MC4","36",3,36,108,"No captures",NA,3,2.777777778,""
1996,"Jun.96","Field River South","FRS","FRS2","36",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Jun.96","Cravens Peak","CP","CP2","36",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
1996,"Jun.96","Carlo","CS","CS5","36",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Jun.96","Cravens Peak","CP","CP1","36",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
1996,"Jun.96","Cravens Peak","CP","CP1","36",3,36,108,"No captures",NA,1,0.925925926,""
1996,"Jun.96","Carlo","CS","CS5","36",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
1996,"Jun.96","Carlo","CS","CS5","36",3,36,108,"No captures",NA,1,0.925925926,""
1996,"Jun.96","Cravens Peak","CP","CP2","36",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Jun.96","Main Camp","MC","MC1","36",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Jun.96","Main Camp","MC","MC1","36",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
1996,"Jun.96","Carlo","CS","CS2","36",3,36,108,"No captures",NA,3,2.777777778,""
1996,"Jul.96","Main Camp","MC","MC11","37",4,36,144,"Sminthopsis youngsoni",NA,2,1.388888889,"Dasyuridae"
1996,"Jul.96","Plum Pudding","PP","PP0","37",3,36,108,"No captures",NA,2,1.851851852,""
1996,"Jul.96","Plum Pudding","PP","PP1","37",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
