"lakeid","year4","sta","depth","taxon","rep","number_indiv"
"AL",1996,1,8.00,"CHAOBORUS LARVAE",1,2292
"AL",1996,1,8.00,"CHAOBORUS LARVAE",2,4208
"AL",1996,1,8.00,"CHAOBORUS LARVAE",3,1954
"AL",1996,1,8.00,"CHAOBORUS LARVAE",4,4064
"AL",1996,1,8.00,"CHAOBORUS LARVAE",5,2681
"AL",1996,1,8.00,"LEPTODORA",2,11
"AL",1996,1,8.00,"LEPTODORA",3,14
"AL",1996,1,8.00,"LEPTODORA",5,5
"AL",1996,1,8.00,"MYSIS",1,0
"AL",1996,1,8.00,"MYSIS",2,0
"AL",1996,1,8.00,"MYSIS",3,0
"AL",1996,1,8.00,"MYSIS",5,0
"AL",1997,1,7.00,"CHAOBORUS LARVAE",1,1201
"AL",1997,1,7.00,"CHAOBORUS LARVAE",2,1574
"AL",1997,1,7.00,"CHAOBORUS LARVAE",3,2028
"AL",1997,1,7.00,"CHAOBORUS LARVAE",4,1829
"AL",1997,1,7.00,"CHAOBORUS LARVAE",5,1553
"AL",1997,1,7.00,"LEPTODORA",1,0
"AL",1997,1,7.00,"LEPTODORA",3,0
"AL",1997,1,7.00,"LEPTODORA",4,0
"AL",1997,1,7.00,"MYSIS",1,0
"AL",1997,1,7.00,"MYSIS",2,0
"AL",1997,1,7.00,"MYSIS",3,0
"AL",1997,1,7.00,"MYSIS",4,0
"AL",1999,1,7.00,"CHAOBORUS LARVAE",1,1121
"AL",1999,1,7.00,"CHAOBORUS LARVAE",2,2029
"AL",1999,1,7.00,"CHAOBORUS LARVAE",3,274
"AL",1999,1,7.00,"CHAOBORUS LARVAE",4,2668
"AL",1999,1,7.00,"CHAOBORUS LARVAE",5,1456
"AL",1999,1,7.00,"LEPTODORA",1,30
"AL",1999,1,7.00,"LEPTODORA",2,52
"AL",1999,1,7.00,"LEPTODORA",4,83
"AL",1999,1,7.00,"LEPTODORA",5,40
"AL",1999,1,7.00,"MYSIS",2,0
"AL",1999,1,7.00,"MYSIS",3,0
"AL",1999,1,7.00,"MYSIS",4,0
"AL",1999,1,7.00,"MYSIS",5,0
"AL",2000,1,7.00,"CHAOBORUS LARVAE",1,1292
"AL",2000,1,7.00,"CHAOBORUS LARVAE",2,1405
"AL",2000,1,7.00,"CHAOBORUS LARVAE",3,1083
"AL",2000,1,7.00,"CHAOBORUS LARVAE",4,1808
"AL",2000,1,7.00,"CHAOBORUS LARVAE",5,1347
"AL",2000,1,7.00,"LEPTODORA",1,29
"AL",2000,1,7.00,"LEPTODORA",3,54
"AL",2000,1,7.00,"LEPTODORA",4,106
"AL",2000,1,7.00,"MYSIS",1,0
"AL",2000,1,7.00,"MYSIS",2,0
"AL",2000,1,7.00,"MYSIS",3,0
"AL",2000,1,7.00,"MYSIS",4,0
"AL",2000,1,7.00,"MYSIS",5,0
"AL",2001,1,7.00,"CHAOBORUS LARVAE",1,1092
"AL",2001,1,7.00,"CHAOBORUS LARVAE",2,627
"AL",2001,1,7.00,"CHAOBORUS LARVAE",3,463
"AL",2001,1,7.00,"CHAOBORUS LARVAE",4,443
"AL",2001,1,7.00,"CHAOBORUS LARVAE",5,716
"AL",2001,1,7.00,"LEPTODORA",2,15
"AL",2001,1,7.00,"LEPTODORA",3,26
"AL",2001,1,7.00,"LEPTODORA",5,7
"AL",2001,1,7.00,"MYSIS",1,0
"AL",2001,1,7.00,"MYSIS",2,0
"AL",2001,1,7.00,"MYSIS",4,0
"AL",2001,1,7.00,"MYSIS",5,0
"AL",2002,1,7.00,"CHAOBORUS LARVAE",1,538
"AL",2002,1,7.00,"CHAOBORUS LARVAE",2,1361
"AL",2002,1,7.00,"CHAOBORUS LARVAE",3,1494
"AL",2002,1,7.00,"CHAOBORUS LARVAE",4,1779
"AL",2002,1,7.00,"CHAOBORUS LARVAE",5,1629
"AL",2002,1,7.00,"CHAOBORUS PUPAE",1,214
"AL",2002,1,7.00,"CHAOBORUS PUPAE",2,387
"AL",2002,1,7.00,"CHAOBORUS PUPAE",3,666
"AL",2002,1,7.00,"CHAOBORUS PUPAE",4,654
"AL",2002,1,7.00,"CHAOBORUS PUPAE",5,560
"AL",2002,1,7.00,"LEPTODORA",1,9
"AL",2002,1,7.00,"LEPTODORA",3,0
"AL",2002,1,7.00,"LEPTODORA",4,3
"AL",2002,1,7.00,"MYSIS",1,0
"AL",2002,1,7.00,"MYSIS",2,0
"AL",2002,1,7.00,"MYSIS",3,0
"AL",2002,1,7.00,"MYSIS",4,0
"AL",2002,1,7.00,"MYSIS",5,0
"BM",1983,1,19.20,"CHAOBORUS LARVAE",1,16
"BM",1983,1,19.20,"CHAOBORUS LARVAE",2,14
"BM",1983,1,19.20,"CHAOBORUS LARVAE",3,7
"BM",1983,1,19.20,"CHAOBORUS LARVAE",4,9
"BM",1983,1,19.20,"CHAOBORUS LARVAE",5,4
"BM",1983,1,19.20,"LEPTODORA",2,11
"BM",1983,1,19.20,"LEPTODORA",3,1
"BM",1983,1,19.20,"LEPTODORA",4,5
"BM",1983,1,19.20,"MYSIS",1,0
"BM",1983,1,19.20,"MYSIS",2,0
"BM",1983,1,19.20,"MYSIS",3,0
"BM",1983,1,19.20,"MYSIS",4,0
"BM",1984,1,18.00,"CHAOBORUS LARVAE",1,74
"BM",1984,1,18.00,"CHAOBORUS LARVAE",2,27
"BM",1984,1,18.00,"CHAOBORUS LARVAE",3,55
"BM",1984,1,18.00,"CHAOBORUS LARVAE",4,90
"BM",1984,1,18.00,"CHAOBORUS LARVAE",5,55
"BM",1984,1,18.00,"LEPTODORA",1,0
"BM",1984,1,18.00,"LEPTODORA",3,0
"BM",1984,1,18.00,"LEPTODORA",4,0
"BM",1984,1,18.00,"LEPTODORA",5,1
"BM",1984,1,18.00,"MYSIS",2,0
"BM",1984,1,18.00,"MYSIS",3,0
"BM",1984,1,18.00,"MYSIS",4,0
"BM",1985,1,18.00,"CHAOBORUS LARVAE",1,291
"BM",1985,1,18.00,"CHAOBORUS LARVAE",2,202
"BM",1985,1,18.00,"CHAOBORUS LARVAE",3,390
"BM",1985,1,18.00,"CHAOBORUS LARVAE",4,328
"BM",1985,1,18.00,"CHAOBORUS LARVAE",5,323
"BM",1985,1,18.00,"LEPTODORA",1,24
"BM",1985,1,18.00,"LEPTODORA",2,12
"BM",1985,1,18.00,"LEPTODORA",4,2
"BM",1985,1,18.00,"LEPTODORA",5,0
"BM",1985,1,18.00,"MYSIS",2,0
"BM",1985,1,18.00,"MYSIS",3,0
"BM",1985,1,18.00,"MYSIS",4,0
"BM",1986,1,19.00,"CHAOBORUS LARVAE",1,393
"BM",1986,1,19.00,"CHAOBORUS LARVAE",2,288
"BM",1986,1,19.00,"CHAOBORUS LARVAE",3,340
"BM",1986,1,19.00,"CHAOBORUS LARVAE",4,193
"BM",1986,1,19.00,"CHAOBORUS LARVAE",5,335
"BM",1986,1,19.00,"CHAOBORUS PUPAE",2,28
"BM",1986,1,19.00,"CHAOBORUS PUPAE",3,33
"BM",1986,1,19.00,"CHAOBORUS PUPAE",4,37
"BM",1986,1,19.00,"LEPTODORA",1,3
"BM",1986,1,19.00,"LEPTODORA",2,1
"BM",1986,1,19.00,"LEPTODORA",3,3
"BM",1986,1,19.00,"LEPTODORA",5,4
"BM",1986,1,19.00,"MYSIS",1,0
"BM",1986,1,19.00,"MYSIS",2,0
"BM",1986,1,19.00,"MYSIS",3,0
"BM",1986,1,19.00,"MYSIS",5,0
"BM",1987,1,18.00,"CHAOBORUS LARVAE",1,186
"BM",1987,1,18.00,"CHAOBORUS LARVAE",2,236
"BM",1987,1,18.00,"CHAOBORUS LARVAE",3,406
"BM",1987,1,18.00,"CHAOBORUS LARVAE",4,351
"BM",1987,1,18.00,"CHAOBORUS LARVAE",5,447
"BM",1987,1,18.00,"CHAOBORUS PUPAE",1,1
"BM",1987,1,18.00,"CHAOBORUS PUPAE",2,8
"BM",1987,1,18.00,"CHAOBORUS PUPAE",3,7
"BM",1987,1,18.00,"CHAOBORUS PUPAE",4,1
"BM",1987,1,18.00,"CHAOBORUS PUPAE",5,12
"BM",1987,1,18.00,"LEPTODORA",1,6
"BM",1987,1,18.00,"LEPTODORA",3,1
"BM",1987,1,18.00,"LEPTODORA",4,1
"BM",1987,1,18.00,"MYSIS",1,0
"BM",1987,1,18.00,"MYSIS",2,0
"BM",1987,1,18.00,"MYSIS",3,0
"BM",1987,1,18.00,"MYSIS",4,0
"BM",1988,1,19.00,"CHAOBORUS LARVAE",1,30
"BM",1988,1,19.00,"CHAOBORUS LARVAE",2,59
"BM",1988,1,19.00,"CHAOBORUS LARVAE",3,43
"BM",1988,1,19.00,"CHAOBORUS LARVAE",4,33
"BM",1988,1,19.00,"CHAOBORUS LARVAE",5,42
"BM",1988,1,19.00,"CHAOBORUS PUPAE",2,6
"BM",1988,1,19.00,"CHAOBORUS PUPAE",3,9
"BM",1988,1,19.00,"CHAOBORUS PUPAE",4,5
"BM",1988,1,19.00,"LEPTODORA",1,32
"BM",1988,1,19.00,"LEPTODORA",2,29
"BM",1988,1,19.00,"LEPTODORA",4,4
"BM",1988,1,19.00,"LEPTODORA",5,30
"BM",1988,1,19.00,"MYSIS",1,0
"BM",1988,1,19.00,"MYSIS",2,0
"BM",1988,1,19.00,"MYSIS",3,0
"BM",1988,1,19.00,"MYSIS",4,0
"BM",1988,1,19.00,"MYSIS",5,0
"BM",1989,1,18.00,"CHAOBORUS LARVAE",1,80
"BM",1989,1,18.00,"CHAOBORUS LARVAE",2,117
"BM",1989,1,18.00,"CHAOBORUS LARVAE",3,156
"BM",1989,1,18.00,"CHAOBORUS LARVAE",4,111
"BM",1989,1,18.00,"CHAOBORUS LARVAE",5,95
"BM",1989,1,18.00,"LEPTODORA",2,0
"BM",1989,1,18.00,"LEPTODORA",3,2
"BM",1989,1,18.00,"LEPTODORA",5,0
"BM",1989,1,18.00,"MYSIS",1,0
"BM",1989,1,18.00,"MYSIS",2,0
"BM",1989,1,18.00,"MYSIS",3,0
"BM",1989,1,18.00,"MYSIS",5,1
"BM",1990,1,16.00,"CHAOBORUS LARVAE",1,129
"BM",1990,1,16.00,"CHAOBORUS LARVAE",2,96
"BM",1990,1,16.00,"CHAOBORUS LARVAE",3,91
"BM",1990,1,16.00,"CHAOBORUS LARVAE",4,136
"BM",1990,1,16.00,"CHAOBORUS LARVAE",5,117
"BM",1990,1,16.00,"LEPTODORA",1,41
"BM",1990,1,16.00,"LEPTODORA",3,2
"BM",1990,1,16.00,"LEPTODORA",4,1
"BM",1990,1,16.00,"MYSIS",1,0
"BM",1990,1,16.00,"MYSIS",2,0
"BM",1990,1,16.00,"MYSIS",3,0
"BM",1990,1,16.00,"MYSIS",4,0
"BM",1990,1,16.00,"MYSIS",5,0
"BM",1991,1,18.00,"CHAOBORUS LARVAE",1,13
"BM",1991,1,18.00,"CHAOBORUS LARVAE",2,4
"BM",1991,1,18.00,"CHAOBORUS LARVAE",3,3
"BM",1991,1,18.00,"CHAOBORUS LARVAE",4,9
"BM",1991,1,18.00,"CHAOBORUS LARVAE",5,11
"BM",1991,1,18.00,"LEPTODORA",2,306
"BM",1991,1,18.00,"LEPTODORA",3,296
"BM",1991,1,18.00,"LEPTODORA",5,237
"BM",1991,1,18.00,"MYSIS",1,0
"BM",1991,1,18.00,"MYSIS",2,0
"BM",1991,1,18.00,"MYSIS",3,0
"BM",1991,1,18.00,"MYSIS",5,0
"BM",1992,1,18.00,"CHAOBORUS LARVAE",1,1
"BM",1992,1,18.00,"CHAOBORUS LARVAE",2,1
"BM",1992,1,18.00,"CHAOBORUS LARVAE",3,0
"BM",1992,1,18.00,"CHAOBORUS LARVAE",4,0
"BM",1992,1,18.00,"CHAOBORUS LARVAE",5,2
"BM",1992,1,18.00,"LEPTODORA",2,47
"BM",1992,1,18.00,"LEPTODORA",3,27
"BM",1992,1,18.00,"LEPTODORA",4,72
"BM",1992,1,18.00,"MYSIS",1,0
"BM",1992,1,18.00,"MYSIS",2,0
"BM",1992,1,18.00,"MYSIS",3,0
"BM",1992,1,18.00,"MYSIS",4,0
"BM",1993,1,19.00,"CHAOBORUS LARVAE",1,6
"BM",1993,1,19.00,"CHAOBORUS LARVAE",2,5
"BM",1993,1,19.00,"CHAOBORUS LARVAE",3,1
"BM",1993,1,19.00,"CHAOBORUS LARVAE",4,3
"BM",1993,1,19.00,"CHAOBORUS LARVAE",5,0
"BM",1993,1,19.00,"LEPTODORA",1,200
"BM",1993,1,19.00,"LEPTODORA",3,286
"BM",1993,1,19.00,"LEPTODORA",4,312
"BM",1993,1,19.00,"LEPTODORA",5,356
"BM",1993,1,19.00,"MYSIS",2,0
"BM",1993,1,19.00,"MYSIS",3,0
"BM",1993,1,19.00,"MYSIS",4,0
"BM",1994,1,19.00,"CHAOBORUS LARVAE",1,13
"BM",1994,1,19.00,"CHAOBORUS LARVAE",2,10
"BM",1994,1,19.00,"CHAOBORUS LARVAE",3,9
"BM",1994,1,19.00,"CHAOBORUS LARVAE",4,7
"BM",1994,1,19.00,"CHAOBORUS LARVAE",5,10
"BM",1994,1,19.00,"LEPTODORA",1,0
"BM",1994,1,19.00,"LEPTODORA",2,13
"BM",1994,1,19.00,"LEPTODORA",4,6
"BM",1994,1,19.00,"LEPTODORA",5,5
"BM",1994,1,19.00,"MYSIS",2,0
"BM",1994,1,19.00,"MYSIS",3,0
"BM",1994,1,19.00,"MYSIS",4,0
"BM",1995,1,19.00,"CHAOBORUS LARVAE",1,54
"BM",1995,1,19.00,"CHAOBORUS LARVAE",2,18
"BM",1995,1,19.00,"CHAOBORUS LARVAE",3,13
"BM",1995,1,19.00,"CHAOBORUS LARVAE",4,13
"BM",1995,1,19.00,"CHAOBORUS LARVAE",5,45
"BM",1995,1,19.00,"LEPTODORA",1,24
"BM",1995,1,19.00,"LEPTODORA",2,17
"BM",1995,1,19.00,"LEPTODORA",3,37
"BM",1995,1,19.00,"LEPTODORA",4,37
"BM",1995,1,19.00,"LEPTODORA",5,21
"BM",1995,1,19.00,"MYSIS",1,0
"BM",1995,1,19.00,"MYSIS",3,0
"BM",1995,1,19.00,"MYSIS",4,0
"BM",1995,1,19.00,"MYSIS",5,0
"BM",1996,1,19.00,"CHAOBORUS LARVAE",1,515
"BM",1996,1,19.00,"CHAOBORUS LARVAE",2,166
"BM",1996,1,19.00,"CHAOBORUS LARVAE",3,67
"BM",1996,1,19.00,"CHAOBORUS LARVAE",4,42
"BM",1996,1,19.00,"CHAOBORUS LARVAE",5,32
"BM",1996,1,19.00,"LEPTODORA",2,92
"BM",1996,1,19.00,"LEPTODORA",3,95
"BM",1996,1,19.00,"LEPTODORA",5,144
"BM",1996,1,19.00,"MYSIS",1,0
"BM",1996,1,19.00,"MYSIS",2,0
"BM",1996,1,19.00,"MYSIS",3,0
"BM",1996,1,19.00,"MYSIS",5,0
"BM",1997,1,19.00,"CHAOBORUS LARVAE",1,69
"BM",1997,1,19.00,"CHAOBORUS LARVAE",2,68
"BM",1997,1,19.00,"CHAOBORUS LARVAE",3,25
"BM",1997,1,19.00,"CHAOBORUS LARVAE",4,71
"BM",1997,1,19.00,"CHAOBORUS LARVAE",5,50
"BM",1997,1,19.00,"LEPTODORA",1,0
"BM",1997,1,19.00,"LEPTODORA",3,0
"BM",1997,1,19.00,"LEPTODORA",4,0
"BM",1997,1,19.00,"MYSIS",1,0
"BM",1997,1,19.00,"MYSIS",2,0
"BM",1997,1,19.00,"MYSIS",3,0
"BM",1997,1,19.00,"MYSIS",4,0
"BM",1999,1,19.00,"CHAOBORUS LARVAE",1,294
"BM",1999,1,19.00,"CHAOBORUS LARVAE",2,305
"BM",1999,1,19.00,"CHAOBORUS LARVAE",3,378
"BM",1999,1,19.00,"CHAOBORUS LARVAE",4,287
"BM",1999,1,19.00,"CHAOBORUS LARVAE",5,483
"BM",1999,1,19.00,"LEPTODORA",1,14
"BM",1999,1,19.00,"LEPTODORA",2,33
"BM",1999,1,19.00,"LEPTODORA",4,34
"BM",1999,1,19.00,"MYSIS",1,0
"BM",1999,1,19.00,"MYSIS",2,0
"BM",1999,1,19.00,"MYSIS",3,0
"BM",1999,1,19.00,"MYSIS",4,0
"BM",2000,1,19.00,"CHAOBORUS LARVAE",1,67
"BM",2000,1,19.00,"CHAOBORUS LARVAE",2,266
"BM",2000,1,19.00,"CHAOBORUS LARVAE",3,133
"BM",2000,1,19.00,"CHAOBORUS LARVAE",4,129
"BM",2000,1,19.00,"CHAOBORUS LARVAE",5,149
"BM",2000,1,19.00,"LEPTODORA",1,1
"BM",2000,1,19.00,"LEPTODORA",3,9
"BM",2000,1,19.00,"LEPTODORA",4,3
"BM",2000,1,19.00,"LEPTODORA",5,2
"BM",2000,1,19.00,"MYSIS",2,0
"BM",2000,1,19.00,"MYSIS",3,0
"BM",2000,1,19.00,"MYSIS",5,0
"BM",2001,1,19.00,"CHAOBORUS LARVAE",1,67
"BM",2001,1,19.00,"CHAOBORUS LARVAE",2,93
"BM",2001,1,19.00,"CHAOBORUS LARVAE",3,118
"BM",2001,1,19.00,"CHAOBORUS LARVAE",4,44
"BM",2001,1,19.00,"CHAOBORUS LARVAE",5,139
"BM",2001,1,19.00,"LEPTODORA",1,75
"BM",2001,1,19.00,"LEPTODORA",3,109
"BM",2001,1,19.00,"LEPTODORA",4,57
"BM",2001,1,19.00,"MYSIS",1,1
"BM",2001,1,19.00,"MYSIS",2,0
"BM",2001,1,19.00,"MYSIS",3,0
"BM",2001,1,19.00,"MYSIS",4,0
"BM",2001,1,19.00,"MYSIS",5,0
"BM",2002,1,18.00,"CHAOBORUS LARVAE",1,135
"TB",1985,1,7.00,"CHAOBORUS LARVAE",5,101
"TB",1985,1,7.00,"LEPTODORA",1,23
"TB",1985,1,7.00,"LEPTODORA",2,22
"TB",1985,1,7.00,"LEPTODORA",4,6
"TB",1985,1,7.00,"LEPTODORA",5,6
"TB",1985,1,7.00,"MYSIS",1,0
"TB",1985,1,7.00,"MYSIS",3,0
"TB",1985,1,7.00,"MYSIS",4,0
"TB",1985,1,7.00,"MYSIS",5,0
"TB",1986,1,7.00,"CHAOBORUS LARVAE",1,127
"TB",1986,1,7.00,"CHAOBORUS LARVAE",2,181
"TB",1986,1,7.00,"CHAOBORUS LARVAE",3,147
"TB",1986,1,7.00,"CHAOBORUS LARVAE",4,338
"TB",1986,1,7.00,"CHAOBORUS LARVAE",5,171
"TB",1986,1,7.00,"CHAOBORUS PUPAE",1,1
"TB",1986,1,7.00,"CHAOBORUS PUPAE",2,0
"TB",1986,1,7.00,"CHAOBORUS PUPAE",3,0
"TB",1986,1,7.00,"CHAOBORUS PUPAE",4,0
"TB",1986,1,7.00,"CHAOBORUS PUPAE",5,1
"TB",1986,1,7.00,"LEPTODORA",2,0
"TB",1986,1,7.00,"LEPTODORA",3,0
"TB",1986,1,7.00,"LEPTODORA",5,0
"TB",1986,1,7.00,"MYSIS",1,0
"TB",1986,1,7.00,"MYSIS",2,0
"TB",1986,1,7.00,"MYSIS",4,0
"TB",1986,1,7.00,"MYSIS",5,0
"TB",1987,1,6.00,"CHAOBORUS LARVAE",1,277
"TB",1987,1,6.00,"CHAOBORUS LARVAE",2,442
"TB",1987,1,6.00,"CHAOBORUS LARVAE",3,151
"TB",1987,1,6.00,"CHAOBORUS LARVAE",4,233
"TB",1987,1,6.00,"CHAOBORUS LARVAE",5,207
"TB",1987,1,6.00,"CHAOBORUS PUPAE",2,0
"TB",1987,1,6.00,"CHAOBORUS PUPAE",3,1
"TB",1987,1,6.00,"CHAOBORUS PUPAE",4,0
"TB",1987,1,6.00,"CHAOBORUS PUPAE",5,0
"TB",1987,1,6.00,"LEPTODORA",1,0
"TB",1987,1,6.00,"LEPTODORA",2,0
"TB",1987,1,6.00,"LEPTODORA",3,0
"TB",1987,1,6.00,"LEPTODORA",5,0
"TB",1987,1,6.00,"MYSIS",1,0
"TB",1987,1,6.00,"MYSIS",2,0
"TB",1987,1,6.00,"MYSIS",4,0
"TB",1987,1,6.00,"MYSIS",5,0
"TB",1988,1,5.25,"CHAOBORUS LARVAE",1,2717
"TB",1988,1,5.25,"CHAOBORUS LARVAE",2,978
"TB",1988,1,5.25,"CHAOBORUS LARVAE",3,532
"TB",1988,1,5.25,"CHAOBORUS LARVAE",4,1574
"TB",1988,1,5.25,"CHAOBORUS LARVAE",5,1923
"TB",1988,1,5.25,"CHAOBORUS PUPAE",1,3
"TB",1988,1,5.25,"CHAOBORUS PUPAE",2,1
"TB",1988,1,5.25,"CHAOBORUS PUPAE",3,9
"TB",1988,1,5.25,"CHAOBORUS PUPAE",4,18
"TB",1988,1,5.25,"CHAOBORUS PUPAE",5,12
"TB",1988,1,5.25,"LEPTODORA",1,0
"TB",1988,1,5.25,"LEPTODORA",3,0
"TB",1988,1,5.25,"LEPTODORA",4,0
"TB",1988,1,5.25,"MYSIS",1,0
"TB",1988,1,5.25,"MYSIS",2,0
"TB",1988,1,5.25,"MYSIS",3,0
"TB",1988,1,5.25,"MYSIS",4,0
"TB",1989,1,6.00,"CHAOBORUS LARVAE",1,248
"TB",1989,1,6.00,"CHAOBORUS LARVAE",2,330
"TB",1989,1,6.00,"CHAOBORUS LARVAE",3,795
"TB",1989,1,6.00,"CHAOBORUS LARVAE",4,459
"TB",1989,1,6.00,"CHAOBORUS LARVAE",5,355
"TB",1989,1,6.00,"LEPTODORA",1,5
"TB",1989,1,6.00,"LEPTODORA",2,1
"TB",1989,1,6.00,"LEPTODORA",4,0
"TB",1989,1,6.00,"LEPTODORA",5,0
"TB",1989,1,6.00,"MYSIS",2,0
"TB",1989,1,6.00,"MYSIS",3,0
"TB",1989,1,6.00,"MYSIS",4,0
"TB",1990,1,7.00,"CHAOBORUS LARVAE",1,188
"TB",1990,1,7.00,"CHAOBORUS LARVAE",2,93
"TB",1990,1,7.00,"CHAOBORUS LARVAE",3,144
"TB",1990,1,7.00,"CHAOBORUS LARVAE",4,95
"TB",1990,1,7.00,"CHAOBORUS LARVAE",5,55
"TB",1990,1,7.00,"LEPTODORA",1,0
"TB",1990,1,7.00,"LEPTODORA",2,0
"TB",1990,1,7.00,"LEPTODORA",4,0
"TB",1990,1,7.00,"LEPTODORA",5,0
"TB",1990,1,7.00,"MYSIS",1,0
"TB",1990,1,7.00,"MYSIS",3,0
"TB",1990,1,7.00,"MYSIS",4,0
"TB",1990,1,7.00,"MYSIS",5,0
"TB",1991,1,8.00,"CHAOBORUS LARVAE",1,239
"TB",1991,1,8.00,"CHAOBORUS LARVAE",2,177
"TB",1991,1,8.00,"CHAOBORUS LARVAE",3,115
"TB",1991,1,8.00,"CHAOBORUS LARVAE",4,148
"TB",1991,1,8.00,"CHAOBORUS LARVAE",5,127
"TB",1991,1,8.00,"LEPTODORA",2,1
"TB",1991,1,8.00,"LEPTODORA",3,1
"TB",1991,1,8.00,"LEPTODORA",5,0
"TB",1991,1,8.00,"MYSIS",1,0
"TB",1991,1,8.00,"MYSIS",2,0
"TB",1991,1,8.00,"MYSIS",4,0
"TB",1991,1,8.00,"MYSIS",5,0
"TB",1992,1,7.00,"CHAOBORUS LARVAE",1,240
"TB",1992,1,7.00,"CHAOBORUS LARVAE",2,152
"TB",1992,1,7.00,"CHAOBORUS LARVAE",3,57
"TB",1992,1,7.00,"CHAOBORUS LARVAE",4,135
"TB",1992,1,7.00,"CHAOBORUS LARVAE",5,181
"TB",1992,1,7.00,"LEPTODORA",1,4
"TB",1992,1,7.00,"LEPTODORA",3,6
"TB",1992,1,7.00,"LEPTODORA",4,2
"TB",1992,1,7.00,"MYSIS",1,0
"TB",1992,1,7.00,"MYSIS",2,0
"TB",1992,1,7.00,"MYSIS",3,0
"TB",1992,1,7.00,"MYSIS",4,0
"TB",1993,1,7.00,"CHAOBORUS LARVAE",1,29
"TB",1993,1,7.00,"CHAOBORUS LARVAE",2,29
"TB",1993,1,7.00,"CHAOBORUS LARVAE",3,8
"TB",1993,1,7.00,"CHAOBORUS LARVAE",4,14
"TB",1993,1,7.00,"CHAOBORUS LARVAE",5,9
"TB",1993,1,7.00,"LEPTODORA",1,4
"TB",1993,1,7.00,"LEPTODORA",3,2
"TB",1993,1,7.00,"LEPTODORA",4,0
"TB",1993,1,7.00,"LEPTODORA",5,1
"TB",1993,1,7.00,"MYSIS",1,0
"TB",1993,1,7.00,"MYSIS",2,0
"TB",1993,1,7.00,"MYSIS",3,0
"TB",1993,1,7.00,"MYSIS",4,0
"TB",1993,1,7.00,"MYSIS",5,0
"TB",1994,1,7.00,"CHAOBORUS LARVAE",1,309
"TB",1994,1,7.00,"CHAOBORUS LARVAE",2,226
"TB",1994,1,7.00,"CHAOBORUS LARVAE",3,293
"TB",1994,1,7.00,"CHAOBORUS LARVAE",4,287
"TB",1994,1,7.00,"CHAOBORUS LARVAE",5,475
"TB",1994,1,7.00,"LEPTODORA",1,0
"TB",1994,1,7.00,"LEPTODORA",3,1
"TB",1994,1,7.00,"LEPTODORA",4,0
"TB",1994,1,7.00,"MYSIS",1,0
"TB",1994,1,7.00,"MYSIS",2,0
"TB",1994,1,7.00,"MYSIS",3,0
"TB",1994,1,7.00,"MYSIS",4,0
"TB",1995,1,5.00,"CHAOBORUS LARVAE",1,90
"TB",1995,1,5.00,"CHAOBORUS LARVAE",2,176
"TB",1995,1,5.00,"CHAOBORUS LARVAE",3,318
"TB",1995,1,5.00,"CHAOBORUS LARVAE",4,139
"TB",1995,1,5.00,"CHAOBORUS LARVAE",5,195
"TB",1995,1,5.00,"LEPTODORA",1,7
"TB",1995,1,5.00,"LEPTODORA",2,3
"TB",1995,1,5.00,"LEPTODORA",4,2
"TB",1995,1,5.00,"LEPTODORA",5,2
"TB",1995,1,5.00,"MYSIS",1,0
"TB",1995,1,5.00,"MYSIS",3,0
"TB",1995,1,5.00,"MYSIS",4,0
"TB",1995,1,5.00,"MYSIS",5,0
"TB",1996,1,9.50,"CHAOBORUS LARVAE",1,53
"TB",1996,1,9.50,"CHAOBORUS LARVAE",2,36
"TB",1996,1,9.50,"CHAOBORUS LARVAE",3,118
"TB",1996,1,9.50,"CHAOBORUS LARVAE",4,106
"TB",1996,1,9.50,"CHAOBORUS LARVAE",5,24
"TB",1996,1,9.50,"LEPTODORA",2,0
"TB",1996,1,9.50,"LEPTODORA",3,0
"TB",1996,1,9.50,"LEPTODORA",5,0
"TB",1996,1,9.50,"MYSIS",1,0
"TB",1996,1,9.50,"MYSIS",2,0
"TB",1996,1,9.50,"MYSIS",3,0
"TB",1996,1,9.50,"MYSIS",4,0
"TB",1996,1,9.50,"MYSIS",5,0
"TB",1997,1,7.00,"CHAOBORUS LARVAE",1,282
"TR",1988,5,15.00,"MYSIS",2,44
"TR",1988,6,19.00,"CHAOBORUS LARVAE",2,6
"TR",1988,6,19.00,"CHAOBORUS LARVAE",3,13
"TR",1988,6,19.00,"CHAOBORUS PUPAE",1,6
"TR",1988,6,19.00,"CHAOBORUS PUPAE",3,5
"TR",1988,6,19.00,"LEPTODORA",2,143
"TR",1988,6,19.00,"LEPTODORA",3,55
"TR",1988,6,19.00,"MYSIS",2,70
"TR",1988,6,19.00,"MYSIS",3,110
"TR",1988,7,24.00,"CHAOBORUS LARVAE",1,8
"TR",1988,7,24.00,"CHAOBORUS LARVAE",2,9
"TR",1988,7,24.00,"CHAOBORUS LARVAE",3,5
"TR",1988,7,24.00,"CHAOBORUS PUPAE",1,2
"TR",1988,7,24.00,"CHAOBORUS PUPAE",2,3
"TR",1988,7,24.00,"CHAOBORUS PUPAE",3,5
"TR",1988,7,24.00,"LEPTODORA",1,70
"TR",1988,7,24.00,"LEPTODORA",3,107
"TR",1988,7,24.00,"MYSIS",1,70
"TR",1988,7,24.00,"MYSIS",2,58
"TR",1988,2,31.00,"CHAOBORUS LARVAE",1,16
