"survey_id","site_code","location_type","survey_date","time_start","time_end","observer","wind_speed","wind_dir","air_temp","cloud_cover","survey_notes","human_activity_notes","wind","precipitation","disturbances","sight_obstruct","noise_level","site_condition","non_bird_species","additional_bird_observations"
"219","X-8","ESCA",2000-11-25,"10:05:00","10:20:00","DiSt",8,NA,13,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"216","W-6","ESCA",2000-11-25,"09:10:00","09:25:00","DiSt",8,NA,10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"215","Q-7","ESCA",2000-11-25,"08:20:00","08:35:00","DiSt",8,NA,4,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"235","PN-1B","riparian",2000-11-26,"10:35:00","10:55:00","DiSt",16,NA,10,0,"Ending time was 10:55 AM.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"224","AB-19","ESCA",2000-11-26,"08:55:00","09:15:00","DiSt",8,NA,10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"223","AA-20","ESCA",2000-11-26,"08:20:00","08:40:00","DiSt",16,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"222","V-20","ESCA",2000-11-26,"07:20:00","07:40:00","DiSt",8,NA,4,0,"Too cold for many birds.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"226","PE-11A","riparian",2000-11-26,"09:35:00","09:55:00","DiSt",16,NA,13,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"292","V-20","ESCA",2001-01-02,"11:15:00","11:30:00","DiSt",16,NA,16,30,"Ending time was 11:30 AM.  Stepped west into Palo Verdes (5 m) to bird.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"318","W-15","ESCA",2001-01-03,"08:45:00","09:00:00","BeRa",0,NA,10,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"317","V-14","ESCA",2001-01-03,"08:05:00","08:20:00","BeRa",0,NA,7,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"316","V-13","ESCA",2001-01-03,"07:35:00","07:50:00","BeRa",0,NA,7,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"393","PE-13A","riparian",2001-01-04,"08:55:00","09:10:00","BeRa",0,NA,10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"428","EE-7C","riparian",2001-01-04,"08:20:00","08:35:00","BeRa",0,NA,10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"410","EE-6A","riparian",2001-01-04,"07:30:00","07:45:00","BeRa",0,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"314","U-12","ESCA",2001-01-05,"08:40:00","08:55:00","BeRa",8,"NE",10,35,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"303","AB-19","ESCA",2001-01-05,"09:02:00","09:17:00","JoLe",0,NA,12,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"286","PE-11A","riparian",2001-01-05,"08:02:00","08:17:00","JoLe",0,NA,-1,30,"Dredging of basin #1  taking place",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"287","AA-20","ESCA",2001-01-05,"10:05:00","10:20:00","JoLe",6,"E",17,40,"Traffic medium, after rush hour.  NDJU seen after count was ORJU",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"311","R-12","ESCA",2001-01-05,"09:55:00","10:10:00","BeRa",16,"NE",10,35,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"312","U-13","ESCA",2001-01-05,"09:15:00","09:30:00","BeRa",8,"NE",10,35,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"313","T-11","ESCA",2001-01-05,"08:05:00","08:20:00","BeRa",16,"NE",7,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"315","T-13","ESCA",2001-01-05,"07:30:00","07:45:00","BeRa",16,"NE",7,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"293","Q-7","ESCA",2001-01-07,"09:40:00","09:55:00","DiSt",8,NA,13,40,"Some wildflowers beginning to bloom.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"295","W-6","ESCA",2001-01-07,"11:20:00","11:35:00","DiSt",8,NA,16,40,"Wildflowers.  Ten GAQU seen after end of count.  Ending time was 11:35 AM.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"294","U-8","ESCA",2001-01-07,"10:35:00","10:50:00","DiSt",0,NA,18,40,"Wildflowers blooming.  One CORA soaring high overhead to East.  Ending time was 10:50 AM.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"443","AE-23","ESCA",2001-01-08,"08:15:00","08:30:00","BeRa",NA,NA,7,25,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"429","AD-21","ESCA",2001-01-08,"07:35:00","07:50:00","BeRa",8,"E",7,25,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"341","AB-19","ESCA",2001-01-08,"10:15:00","10:30:00","BeRa",8,"NE",10,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"340","Z-23","ESCA",2001-01-08,"09:05:00","09:20:00","BeRa",NA,NA,7,25,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"339","AA-20","ESCA",2001-01-08,"09:40:00","09:55:00","BeRa",NA,NA,10,30,"Traffic.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"289","X-18","ESCA",2001-01-09,"07:45:00","08:00:00","JoLe",6,"NW",9,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"442","PE-11A","riparian",2001-01-09,"07:35:00","07:50:00","BeRa",NA,NA,7,100,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"288","PE-1D","riparian",2001-01-09,"09:15:00","09:30:00","JoLe",11,"SE",11,95,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"290","Z-23","ESCA",2001-01-10,"07:33:00","07:48:00","JoLe",0,NA,9,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"298","AE-23","ESCA",2001-01-10,"08:50:00","09:05:00","JoLe",11,"E",9,25,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"421","V-20","ESCA",2001-01-10,"07:35:00","07:50:00","BeRa",8,"E",7,25,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"291","AD-21","ESCA",2001-01-10,"10:02:00","10:17:00","JoLe",10,"E",9,24,"Unidentified Hawk 200 meters north with three GTGR flying around it.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"297","EE-15A","riparian",2001-01-11,"08:40:00","08:55:00","JoLe",3,"E",9,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"384","EE-15A","riparian",2001-01-11,"09:30:00","09:45:00","BeRa",NA,NA,7,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"383","PE-1D","riparian",2001-01-11,"07:35:00","07:50:00","BeRa",NA,NA,7,35,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"304","V-20","ESCA",2001-01-11,"10:45:00","11:00:00","JoLe",8,"E",14,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"299","Y-19","ESCA",2001-01-11,"07:45:00","08:05:00","JoLe",0,NA,7,0,"Talked to neighbors for five min. about project.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"342","X-18","ESCA",2001-01-13,"07:35:00","07:50:00","BeRa",NA,NA,4,15,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"325","PE-13A","riparian",2001-01-13,"08:10:00","08:25:00","JoLe",0,NA,6,10,"Light fog, rained yesterday. Area flooded, stood eight meters south birding point.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"343","Y-19","ESCA",2001-01-13,"08:15:00","08:30:00","BeRa",NA,NA,4,15,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"324","V-14","ESCA",2001-01-13,"09:22:00","09:37:00","JoLe",0,NA,9,10,"Light  am fog",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"333","T-13","ESCA",2001-01-14,"10:07:00","10:22:00","JoLe",0,NA,11,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"334","EE-6A","riparian",2001-01-14,"08:58:00","09:13:00","JoLe",5,"NE",9,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"335","T-11","ESCA",2001-01-14,"07:36:00","07:50:00","JoLe",0,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"336","R-12","ESCA",2001-01-14,"08:10:00","08:25:00","JoLe",0,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"441","AF-12","ESCA",2001-01-15,"08:55:00","09:10:00","BeRa",8,"E",4,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"451","AD-10","ESCA",2001-01-15,"07:40:00","07:55:00","BeRa",8,"E",4,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"307","U-12","ESCA",2001-01-15,"11:15:00","11:30:00","DiSt",8,NA,13,10,"Sprinklers on.  View to NW partly blocked by house.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"306","EE-6A","riparian",2001-01-15,"10:30:00","10:45:00","DiSt",0,NA,7,10,"New River has water standing.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"296","EE-7C","riparian",2001-01-15,"09:05:00","09:20:00","DiSt",0,NA,2,5,"Wash is running.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"305","R-12","ESCA",2001-01-15,"09:50:00","10:05:00","DiSt",8,NA,4,5,"About 30 BRBL flushed on approach.  RWBLs and Juncos seen to west after count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"392","AC-16","ESCA",2001-01-16,"07:35:00","07:50:00","BeRa",8,"E",4,100,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"337","T-19","ESCA",2001-01-16,"08:40:00","08:55:00","JoLe",0,NA,6,100,"Rain event the night before.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"391","AA-17","ESCA",2001-01-16,"08:10:00","08:25:00","BeRa",8,"E",4,100,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"338","V-18","ESCA",2001-01-16,"07:45:00","08:00:00","JoLe",0,NA,6,100,"Rain event the night before.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"370","X-8","ESCA",2001-01-17,"07:35:00","07:50:00","BeRa",NA,NA,2,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"377","PN-7A","riparian",2001-01-17,"09:35:00","09:50:00","BeRa",NA,NA,4,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"378","EN-7B","riparian",2001-01-17,"08:50:00","09:05:00","BeRa",NA,NA,4,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"371","W-6","ESCA",2001-01-17,"08:05:00","08:20:00","BeRa",NA,NA,2,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"344","S-16","ESCA",2001-01-18,"07:42:00","07:57:00","JoLe",0,NA,3,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"350","V-16","ESCA",2001-01-18,"08:35:00","08:50:00","JoLe",0,NA,4,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"351","W-17","ESCA",2001-01-18,"09:30:00","09:45:00","JoLe",0,NA,6,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"381","PN-1B","riparian",2001-01-18,"07:45:00","08:00:00","BeRa",NA,NA,2,NA,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"352","P-16","ESCA",2001-01-19,"08:40:00","08:57:00","JoLe",0,NA,6,0,"Talked to neighbors about study for two min.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"353","P-18","ESCA",2001-01-19,"07:50:00","08:05:00","JoLe",3,"E",0,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"354","PE-10B","riparian",2001-01-19,"09:35:00","09:50:00","JoLe",0,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"310","U-13","ESCA",2001-01-21,"11:05:00","11:20:00","DiSt",0,NA,13,0,"Poppies, Owl's Clover, Brittlebush, Fiddle neck blooming.  All three flags are missing.  Probable Bushtits and a Jay but never saw to identify sounds I heard.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"356","I-17","ESCA",2001-01-21,"07:44:00","07:59:00","JoLe",6,"E",7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"308","V-14","ESCA",2001-01-21,"09:25:00","09:40:00","DiSt",0,NA,10,0,"Barking dogs and domestic parrot heard.  Saw RSFL after count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"355","G-15","ESCA",2001-01-21,"08:55:00","09:10:00","JoLe",0,NA,8,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"366","M-16","ESCA",2001-01-21,"09:50:00","10:05:00","JoLe",5,"E",11,0,"All 40+meter sightings are in the trees lining the road  150+meters west of plot center.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"309","PE-13A","riparian",2001-01-21,"10:10:00","10:25:00","DiSt",0,NA,13,0,"SE view partly blocked by dense vegetation.  Recent rains.  New vegetation.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"372","P-18","ESCA",2001-01-22,"08:10:00","08:25:00","BeRa",NA,NA,7,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"374","P-16","ESCA",2001-01-22,"07:35:00","07:50:00","BeRa",NA,NA,7,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"422","T-19","ESCA",2001-01-22,"09:10:00","09:25:00","BeRa",NA,NA,7,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"452","PE-10B","riparian",2001-01-23,"07:40:00","07:55:00","BeRa",8,NA,10,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"379","O-9","ESCA",2001-01-23,"08:15:00","08:30:00","JoLe",3,"E",9,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"369","L-7","ESCA",2001-01-23,"10:37:00","10:52:00","JoLe",5,"E",12,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"360","M-16","ESCA",2001-01-23,"08:40:00","08:55:00","BeRa",8,NA,10,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"376","M-9","ESCA",2001-01-23,"09:30:00","09:45:00","JoLe",3,"E",10,0,"Black Hawk seen on drive and walk to the plot but not while doing the count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"320","S-16","ESCA",2001-01-24,"08:05:00","08:20:00","BeRa",NA,NA,10,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"359","V-16","ESCA",2001-01-24,"07:35:00","07:50:00","BeRa",0,NA,10,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"367","U-8","ESCA",2001-01-24,"09:10:00","09:25:00","JoLe",0,NA,10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"368","Q-7","ESCA",2001-01-24,"10:40:00","10:55:00","JoLe",3,"NE",13,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"319","W-17","ESCA",2001-01-24,"08:45:00","09:00:00","BeRa",NA,NA,13,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"321","V-18","ESCA",2001-01-25,"07:35:00","07:50:00","BeRa",NA,NA,10,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"380","N-12","ESCA",2001-01-26,"08:05:00","08:20:00","JoLe",0,NA,7,40,"Road work next to the orange grove. Lots of noise and disturbance.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"323","G-15","ESCA",2001-01-26,"08:45:00","09:00:00","BeRa",16,"E",13,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"322","I-17","ESCA",2001-01-26,"07:45:00","08:00:00","BeRa",16,"E",10,30,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"382","I-11","ESCA",2001-01-26,"09:55:00","10:10:00","JoLe",0,NA,9,40,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"387","AA-17","ESCA",2001-01-29,"07:30:00","07:45:00","JoLe",0,NA,6,50,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"388","PN-1B","riparian",2001-01-29,"09:17:00","09:32:00","JoLe",0,NA,8,60,"Light fog.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"326","T-11","ESCA",2001-01-29,"08:00:00","08:15:00","DiSt",0,NA,2,100,"View to NE partly blocked by house.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"358","N-12","ESCA",2001-01-29,"09:10:00","09:25:00","BeRa",8,"E",10,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"330","V-18","ESCA",2001-01-29,"10:55:00","11:10:00","DiSt",8,NA,13,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"385","AC-16","ESCA",2001-01-29,"08:10:00","08:25:00","JoLe",0,NA,7,50,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"329","T-19","ESCA",2001-01-29,"10:10:00","10:25:00","DiSt",8,NA,10,10,"Cotton field recently mowed down.  2 horses in pasture next to point.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"328","S-16","ESCA",2001-01-29,"09:25:00","09:40:00","DiSt",8,NA,10,20,"Views to S and W partly blocked by structures.  Landscaper running power edger on grass next to me entire 15 min.  Domestic chickens heard.","View S & W blocked by structures; -Some trash scattered about; -Some grafitti on structures; -Apt pkg lot to south w/20 vehicles parked in it; -Parking lot we bird in has lots of broken glass (beer bottles)& debris; -Houses to west, all w/vehicles parked, much clutter in yards",NA,NA,"FALSE",NA,NA,NA,NA,NA
"327","T-13","ESCA",2001-01-29,"08:35:00","08:50:00","DiSt",0,NA,4,90,"View to S blocked by houses.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"357","I-11","ESCA",2001-01-29,"08:05:00","08:20:00","BeRa",16,"E",10,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"361","O-9","ESCA",2001-01-30,"09:05:00","09:20:00","BeRa",8,"E",10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"394","EE-7C","riparian",2001-01-30,"07:30:00","07:45:00","JoLe",0,NA,7,0,"20% fog cover.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"389","U-12","ESCA",2001-01-30,"09:45:00","10:00:00","JoLe",0,NA,9,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"390","U-13","ESCA",2001-01-30,"08:35:00","08:50:00","JoLe",0,NA,7,0,"20% fog.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"362","M-9","ESCA",2001-01-30,"08:20:00","08:35:00","BeRa",8,"E",7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"363","L-7","ESCA",2001-01-30,"07:30:00","07:45:00","BeRa",8,"E",7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"448","F-8","ESCA",2001-01-31,"08:50:00","09:05:00","BeRa",16,"E",10,60,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"400","X-8","ESCA",2001-01-31,"10:12:00","10:27:00","JoLe",0,NA,7,80,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"401","PN-7A","riparian",2001-01-31,"09:05:00","09:20:00","JoLe",11,"E",6,80,"Windy and cold in the riparian.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"402","EN-7B","riparian",2001-01-31,"08:25:00","08:40:00","JoLe",11,"E",4,50,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"403","W-6","ESCA",2001-01-31,"07:45:00","08:00:00","JoLe",0,NA,3,20,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"449","EN-4B","riparian",2001-01-31,"07:35:00","07:50:00","BeRa",16,"E",7,60,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"408","U-8","ESCA",2001-02-01,"07:40:00","07:55:00","BeRa",8,"E",7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"405","AF-12","ESCA",2001-02-01,"08:09:00","08:24:00","JoLe",3,"NE",4,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"404","AD-10","ESCA",2001-02-01,"09:45:00","10:00:00","JoLe",11,"E",6,0,"Strong winds blowing of ridges making it hard to hear.  Little bird movement.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"409","Q-7","ESCA",2001-02-01,"08:25:00","08:40:00","BeRa",8,"E",10,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"365","I-11","ESCA",2001-02-03,"11:10:00","11:25:00","DiSt",8,NA,13,30,"Desert in bloom.  Lots of flowers.  All flags still present.  GIWO seen and heard after count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"364","G-15","ESCA",2001-02-03,"09:55:00","10:10:00","DiSt",0,NA,10,30,"4 marker flags still present.  Some flowers in bloom--fiddleneck, mustard, and brittlebush.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"332","I-17","ESCA",2001-02-03,"09:05:00","09:20:00","DiSt",8,NA,10,20,"Freeway noise impairs birding by ear.  RTHA and SAPH seen after count.  One each at 20-40m and W.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"331","M-16","ESCA",2001-02-03,"08:15:00","08:30:00","DiSt",0,NA,7,20,"AUWAs, ANHU, and HOSPs using eucalyptus trees along Citrus Road.  No birds seen in or through the vegetable field.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"406","V-13","ESCA",2001-02-04,"09:40:00","09:55:00","JoLe",0,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"407","W-15","ESCA",2001-02-04,"08:40:00","08:55:00","JoLe",0,NA,4,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"413","W-17","ESCA",2001-02-05,"09:50:00","10:05:00","DiSt",8,NA,13,0,"Jet noise and  no other birds around due to glass repair guy with truck right on plot center. View restricted to NE, E, S, SE, by structures.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"412","V-16","ESCA",2001-02-05,"09:10:00","09:25:00","DiSt",0,NA,13,0,"View  NE blocked by hardware store and view NW blocked by house. Two GIWO seen to the east after count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"414","V-13","ESCA",2001-02-09,"08:15:00","08:30:00","DiSt",0,NA,-16,0,"Schoolyard noise, kids or adults entire 15 mins.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"411","M-9","ESCA",2001-02-10,"10:00:00","10:15:00","DiSt",16,NA,13,10,"Couldn't find flag in all the vegetation.  Birded at center shown by GPS.  Very deep vegetation, mostly fiddle neck, 1 foot high.  ABTO 2 seen after count at 5-10 m.  LOSH 1 seen after count at 5-10 m.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"415","N-12","ESCA",2001-02-10,"08:20:00","08:35:00","DiSt",0,NA,2,0,"Orange grove under flood irrigation-stood by telephone pole #3 to bird. Field to west is staked for development.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"417","L-7","ESCA",2001-02-10,"11:10:00","11:25:00","DiSt",16,NA,16,20,"Dense vegetation fiddleneck, mustard, owls clover, popcorn flower.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"416","O-9","ESCA",2001-02-10,"09:05:00","09:20:00","DiSt",8,NA,4,20,"Very green vegetation, lots of fiddle neck in bloom.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"373","EN-4B","riparian",2001-02-10,"08:10:00","08:25:00","JoLe",0,NA,3,10,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"375","F-8","ESCA",2001-02-10,"09:05:00","09:20:00","JoLe",8,"E",6,5,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"418","X-8","ESCA",2001-02-11,"09:10:00","09:25:00","DiSt",0,NA,13,0,"All flags still present. All vegetation in bloom, very dense vegetation.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"419","PN-7A","riparian",2001-02-11,"10:15:00","10:30:00","DiSt",16,NA,18,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"420","EN-7B","riparian",2001-02-11,"11:05:00","11:20:00","DiSt",8,NA,18,0,"Creek flowing but not over the road. All vegetation lush and blooming.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"425","EE-15A","riparian",2001-02-12,"09:50:00","10:05:00","DiSt",8,NA,10,0,"Bottem vegetation dry and frost burnt except cotten woods, willows and mesquites. Some standing water. Loose dog in basin. Ten+ Juncos seen in bottom after end of count.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"426","Y-19","ESCA",2001-02-12,"09:20:00","09:35:00","DiSt",6,NA,7,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"427","X-18","ESCA",2001-02-12,"10:45:00","11:00:00","DiSt",6,NA,16,0,"School yard active. Adults everywhere construction work on McAlister. Fire drill during count, kids lined up next to me on fence during count. Urban ecology strikes again!",NA,NA,NA,"FALSE",NA,NA,NA,"mule deer",NA
"423","W-15","ESCA",2001-02-12,"07:55:00","08:10:00","DiSt",0,NA,4,0,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"424","PE-1D","riparian",2001-02-12,"08:45:00","09:00:00","DiSt",0,NA,4,0,"Water present, vegetation being chopped down and hauled away.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"432","AD-21","ESCA",2001-02-15,"09:20:00","09:35:00","DiSt",27,NA,7,90,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"433","AA-20","ESCA",2001-02-15,"10:00:00","10:15:00","DiSt",27,NA,7,90,"Very busy traffic and noise.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"434","AB-19","ESCA",2001-02-15,"10:35:00","10:50:00","DiSt",27,NA,10,80,"View to NE, E, SE and W partly blocked by houses and walls.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"431","AE-23","ESCA",2001-02-15,"08:45:00","09:00:00","DiSt",32,NA,7,90,"Fields are now plowed flat. Cotton gone and birds scarce.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"430","Z-23","ESCA",2001-02-15,"07:45:00","08:00:00","DiSt",11,NA,10,100,"Overcast with sprinkels.  Vacant field with lots of vegitaion. Mostly mustard.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"435","PN-1B","riparian",2001-02-23,"08:15:00","08:30:00","DiSt",19,NA,7,100,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"438","PE-11A","riparian",2001-02-23,"10:30:00","10:45:00","DiSt",27,NA,10,80,NA,NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"437","AA-17","ESCA",2001-02-23,"09:40:00","09:55:00","DiSt",27,NA,10,90,"View to east blocked by houses.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
"436","AC-16","ESCA",2001-02-23,"09:00:00","09:15:00","DiSt",32,NA,10,90,"Cold and blustery, few birds. Flowers in yard area very green and blooming. View to west blocked by berm.",NA,NA,NA,"FALSE",NA,NA,NA,NA,NA
