YEAR,SQUARE,SITE_ID,SAMPLE_DATE,SPECIES_CODE,NAME,ABUNDANCE,LC07,LC07_NUM,EZ_DESC_07,COUNTRY,COUNTY07
2007,NPPRGB,1,01-Aug-07,50400000,Chironomidae,74,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,40130400,Ecdyonurus sp.,6,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,41130101,"Leuctra fusca (Linnaeus, 1758)",82,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",10,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,48120200,Agapetus sp.,2,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,48250207,"Hydropsyche pellucidula (Curtis, 1834)",24,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,40120501,"Alainites muticus (Linnaeus, 1758)",30,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,50110Z00,Tipula group,1,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",6,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,40410201,"Serratella ignita (Poda, 1761)",10,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,48240501,"Polycentropus flavomaculatus (Pictet, 1834)",2,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,48370201,Sericostoma personatum (Spence in Kirby & S,4,6e,6,Westerly lowlands (England),ENG,Devon
2007,NPPRGB,1,01-Aug-07,16220602,"Radix balthica (Linnaeus, 1758)",2,6e,6,Westerly lowlands (England),ENG,Devon
2007,USETNA,1,08-Oct-07,41210401,"Isoperla grammatica (Poda, 1761)",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40410201,"Serratella ignita (Poda, 1761)",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41210201,"Perlodes microcephalus (Pictet, 1833)",5,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40130100,Rhithrogena sp.,220,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50140500,Dicranota sp.,5,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48350202,"Silo pallipes (Fabricius, 1781)",3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",272,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,45510Z00,Elodes group,13,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50400000,Chironomidae,212,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5036032Z,Simulium (Nevermannia) cryophilum group,204,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50310105,"Dixa puberula Loew, 1849",38,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,483Z0000,Limnephilidae (including Apataniidae),33,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40120501,"Alainites muticus (Linnaeus, 1758)",116,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,37140206,"Gammarus pulex (Linnaeus, 1758)",37,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40210202,"Paraleptophlebia submarginata (Stephens, 18",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,17130200,Pisidium sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50350000,Ceratopogonidae,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5036038Z,Simulium (Simulium) ornatum group,12,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48380101,"Odontocerum albicorne (Scopoli, 1763)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5071YW00,Chelifera group,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48330101,"Crunoecia irrorata (Curtis, 1834)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50132100,Eloeophila sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,45150401,"Orectochilus villosus (O.F. Müller, 1776)",8,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41130106,"Leuctra nigra (Olivier, 1811)",16,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,501103AZ,Tipula (Yamatotipula) montium group,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,20000000,Oligochaeta,16,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,45630101,"Elmis aenea (Müller, 1806)",55,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5071X000,Clinocerinae,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5110201,"Polycelis felina (Dalyell, 1814)",7,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,42220101,"Cordulegaster boltonii (Donovan, 1807)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50140100,Pedicia sp.,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50310103,"Dixa nebulosa Meigen, 1830",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,43210102,"Hydrometra stagnorum (Linnaeus, 1758)",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40120100,Baetis sp.,44,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,4112040Z,Nemoura cambrica group,6,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",26,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,40130400,Ecdyonurus sp.,68,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41120200,Amphinemura sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,5031010Z,Dixa maculata complex,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,24000000,Hydracarina,3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41130100,Leuctra sp.,148,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48210200,Wormaldia sp.,9,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41120301,"Nemurella picteti Klapálek, 1900",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,45410200,Hydraena sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48250209,"Hydropsyche siltalai Döhler, 1963",14,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41120101,"Protonemura meyeri (Pictet, 1841)",32,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,41130101,"Leuctra fusca (Linnaeus, 1758)",12,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,50210Z00,Pericoma group,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,USETNA,1,08-Oct-07,48210101,"Philopotamus montanus (Donovan, 1813)",24,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZNFZXA,1,21-Aug-07,48130400,Oxyethira sp.,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,41130100,Leuctra sp.,16,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48210101,"Philopotamus montanus (Donovan, 1813)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,42220101,"Cordulegaster boltonii (Donovan, 1807)",2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50132100,Eloeophila sp.,2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50140500,Dicranota sp.,8,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,42140100,Calopteryx sp.,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5036032Z,Simulium (Nevermannia) cryophilum group,28,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",96,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,45630101,"Elmis aenea (Müller, 1806)",48,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,45630301,"Limnius volckmari (Panzer, 1793)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,45410202,"Hydraena gracilis Germar, 1824",9,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50360300,Simulium sp.,158,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48350200,Silo sp.,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48380101,"Odontocerum albicorne (Scopoli, 1763)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48110102,"Rhyacophila munda McLachlan, 1862",6,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5071YX00,Hemerodromia group,9,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48341301,"Chaetopteryx villosa (Fabricius, 1798)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48250209,"Hydropsyche siltalai Döhler, 1963",6,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,483Z0000,Limnephilidae (including Apataniidae),2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",7,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5071X000,Clinocerinae,2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,41210201,"Perlodes microcephalus (Pictet, 1833)",4,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50360324,"Simulium (Nevermannia) cryophilum (Rubtsov,",10,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,40120100,Baetis sp.,23,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50400000,Chironomidae,104,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,45410208,"Hydraena riparia Kugelann, 1794",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48110100,Rhyacophila sp.,4,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50210000,Psychodidae,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,41120100,Protonemura sp.,2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5110201,"Polycelis felina (Dalyell, 1814)",3,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,40410201,"Serratella ignita (Poda, 1761)",17,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,20000000,Oligochaeta,79,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,48370201,Sericostoma personatum (Spence in Kirby & S,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5110301,"Phagocata vitta (Duges, 1830)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,41130101,"Leuctra fusca (Linnaeus, 1758)",23,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,40120501,"Alainites muticus (Linnaeus, 1758)",1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,5036032X,Simulium (Nevermannia) vernum group,2,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,4012011Z,Baetis scambus group,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,50135300,Molophilus sp.,1,17e,16,Uplands (England),ENG,Devon
2007,ZNFZXA,1,21-Aug-07,45630600,Oulimnius sp.,4,17e,16,Uplands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,16220602,"Radix balthica (Linnaeus, 1758)",6,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,20000000,Oligochaeta,25,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,22120701,"Helobdella stagnalis (Linnaeus, 1758)",2,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",71,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,17130200,Pisidium sp.,2,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,36110202,"Proasellus meridianus (Racovitza, 1919)",1,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,36110101,"Asellus aquaticus (Linnaeus, 1758)",22,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,46110102,"Sialis lutaria (Linnaeus, 1758)",9,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,50400000,Chironomidae,181,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,50210000,Psychodidae,7,8e,8,Westerly lowlands (England),ENG,Devon
2007,KMOUQH,1,27-Jul-07,50350000,Ceratopogonidae,1,8e,8,Westerly lowlands (England),ENG,Devon
2007,MZKVCB,1,03-Sep-07,5031010Z,Dixa maculata complex,2,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",2,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,50210000,Psychodidae,1,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,22310000,Erpobdellidae,2,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",3,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,24000000,Hydracarina,2,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,37140206,"Gammarus pulex (Linnaeus, 1758)",607,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,5110201,"Polycelis felina (Dalyell, 1814)",35,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,50400000,Chironomidae,19,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,20000000,Oligochaeta,525,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,MZKVCB,1,03-Sep-07,22310101,"Erpobdella octoculata (Linnaeus, 1758)",4,7e,7,Westerly lowlands (England),ENG,Isle of Wight Unitary Authority
2007,ZWKRMA,1,12-Jul-07,50350000,Ceratopogonidae,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5110401,"Crenobia alpina (Dana, 1766)",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50810100,Chrysogaster sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45510Z00,Elodes group,7,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45140831,"Hydroporus tessellatus (Drapiez, 1819)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48370201,Sericostoma personatum (Spence in Kirby & S,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45630101,"Elmis aenea (Müller, 1806)",7,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40210301,"Habrophlebia fusca (Curtis, 1834)",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5031010Z,Dixa maculata complex,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5071X000,Clinocerinae,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50400000,Chironomidae,173,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50132600,Pilaria sp.,3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50140100,Pedicia sp.,4,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48341101,"Potamophylax cingulatus (Stephens, 1837)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5110201,"Polycelis felina (Dalyell, 1814)",16,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5036038Z,Simulium (Simulium) ornatum group,62,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45141901,"Platambus maculatus (Linnaeus, 1758)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,37140206,"Gammarus pulex (Linnaeus, 1758)",540,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,41210401,"Isoperla grammatica (Poda, 1761)",4,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,483A0103,"Athripsodes bilineatus (Linnaeus, 1758)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,24000000,Hydracarina,3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,41130101,"Leuctra fusca (Linnaeus, 1758)",40,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,43220100,Velia sp.,16,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48380101,"Odontocerum albicorne (Scopoli, 1763)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48210200,Wormaldia sp.,11,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50210Z00,Pericoma group,3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,5036032Z,Simulium (Nevermannia) cryophilum group,61,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48250209,"Hydropsyche siltalai Döhler, 1963",5,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",4,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",1716,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40130400,Ecdyonurus sp.,2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,50140500,Dicranota sp.,52,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45410202,"Hydraena gracilis Germar, 1824",23,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40320101,"Ephemera danica Müller, 1764",5,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40120501,"Alainites muticus (Linnaeus, 1758)",3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,501103C3,"Tipula (Acutipula) maxima Poda, 1761",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,20000000,Oligochaeta,136,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",14,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,17130200,Pisidium sp.,3,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,45410204,"Hydraena nigrita Germar, 1824",2,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,43220111,"Velia (Plesiovelia) caprai Tamanini, 1947",21,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",73,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40130100,Rhithrogena sp.,1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,40120111,"Baetis vernus Curtis, 1834",6,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,ZWKRMA,1,12-Jul-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",1,6e,6,Westerly lowlands (England),ENG,Cornwall and Isles of Scilly
2007,UHWAME,1,16-May-07,48250206,"Hydropsyche instabilis (Curtis, 1834)",60,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,50132500,Neolimnomyia sp.,1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,48130000,Hydroptilidae,1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,48220100,Lype sp.,7,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,24000000,Hydracarina,1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,40120201,"Centroptilum luteolum (Müller, 1776)",1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,37140206,"Gammarus pulex (Linnaeus, 1758)",564,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,50210Z00,Pericoma group,3,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,48120200,Agapetus sp.,9,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,48340601,"Halesus digitatus (Schrank, 1781)",1,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,48110100,Rhyacophila sp.,6,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,50140500,Dicranota sp.,3,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,5036032Z,Simulium (Nevermannia) cryophilum group,178,1e,1,Westerly lowlands (England),ENG,Devon
2007,UHWAME,1,16-May-07,5110201,"Polycelis felina (Dalyell, 1814)",280,1e,1,Westerly lowlands (England),ENG,Devon
