"year","month_year","site_name","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recap_this_trip","captures","captures_100tn","family"
1992,"Apr.92","Main Camp","MC10","10",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC10","10",4,36,144,"No captures",NA,2,1.388888889,""
1992,"Apr.92","Main Camp","MC10","10",4,36,144,"Ctenotus leae",NA,3,2.083333333,"Scincidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Varanus eremius",NA,1,0.694444444,"Varanidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Ctenotus leae",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Varanus gouldii",NA,1,0.694444444,"Varanidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Ctenotus dux",NA,2,1.388888889,"Scincidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Ctenophorus isolepis",NA,1,0.694444444,"Agamidae"
1992,"Apr.92","Main Camp","MC11","10",4,36,144,"Ctenotus brooksi",NA,2,1.388888889,"Scincidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Ctenotus leae",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"No captures",NA,1,0.694444444,""
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Ctenotus pantherinus",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Rhynchoedura ornata",NA,1,0.694444444,"Diplodactylidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Ctenophorus isolepis",NA,1,0.694444444,"Agamidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Egernia inornata",NA,1,0.694444444,"Scincidae"
1992,"Apr.92","Main Camp","MC2","10",4,36,144,"Varanus gouldii",NA,1,0.694444444,"Varanidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ctenotus lateralis",NA,1,0.925925926,"Scincidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
1992,"Apr.92","Main Camp","MC4","10",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
1992,"Jun.92","Main Camp","MC1","11",5,36,180,"No captures",NA,4,2.222222222,""
1992,"Jun.92","Main Camp","MC1","11",5,36,180,"Ctenotus dux",NA,2,1.111111111,"Scincidae"
1992,"Jun.92","Main Camp","MC10","11",7,36,252,"No captures",NA,2,0.793650794,""
1992,"Jun.92","Main Camp","MC10","11",7,36,252,"Ctenotus ariadnae",NA,1,0.396825397,"Scincidae"
1992,"Jun.92","Main Camp","MC10","11",7,36,252,"Ctenotus dux",NA,2,0.793650794,"Scincidae"
1992,"Jun.92","Main Camp","MC10","11",7,36,252,"Ramphotyphlops endoterus",NA,1,0.396825397,"Typhlopidae"
1992,"Jun.92","Main Camp","MC11","11",7,36,252,"Ctenotus pantherinus",NA,1,0.396825397,"Scincidae"
1992,"Jun.92","Main Camp","MC11","11",7,36,252,"No captures",NA,5,1.984126984,""
1992,"Jun.92","Main Camp","MC2","11",5,36,180,"Ctenophorus isolepis",NA,2,1.111111111,"Agamidae"
1992,"Jun.92","Main Camp","MC2","11",5,36,180,"Ctenotus dux",NA,1,0.555555556,"Scincidae"
1992,"Jun.92","Main Camp","MC2","11",5,36,180,"Ctenotus pantherinus",NA,2,1.111111111,"Scincidae"
1992,"Jun.92","Main Camp","MC2","11",5,36,180,"No captures",NA,2,1.111111111,""
1992,"Jun.92","Main Camp","MC2","11",5,36,180,"Ctenophorus isolepis",NA,1,0.555555556,"Agamidae"
1992,"Jun.92","Main Camp","MC4","11",7,36,252,"Ctenotus dux",NA,2,0.793650794,"Scincidae"
1992,"Jun.92","Main Camp","MC4","11",7,36,252,"Ctenotus pantherinus",NA,1,0.396825397,"Scincidae"
1992,"Jun.92","Main Camp","MC4","11",7,36,252,"Lerista labialis",NA,1,0.396825397,"Scincidae"
1992,"Jun.92","Main Camp","MC4","11",7,36,252,"Ctenophorus isolepis",NA,5,1.984126984,"Agamidae"
1992,"Jun.92","Main Camp","MC4","11",7,36,252,"No captures",NA,1,0.396825397,""
1992,"Aug.92","Main Camp","MC1","12",4,36,144,"Ctenophorus isolepis",NA,4,2.777777778,"Agamidae"
1992,"Aug.92","Main Camp","MC1","12",4,36,144,"Ctenotus leae",NA,1,0.694444444,"Scincidae"
1992,"Aug.92","Main Camp","MC1","12",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1992,"Aug.92","Main Camp","MC1","12",4,36,144,"Ctenotus pantherinus",NA,3,2.083333333,"Scincidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Ctenotus pantherinus",NA,1,0.694444444,"Scincidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Pygopus nigriceps",NA,2,1.388888889,"Pygopodidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Ctenophorus isolepis",NA,1,0.694444444,"Agamidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Ctenotus leae",NA,1,0.694444444,"Scincidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Lerista labialis",NA,2,1.388888889,"Scincidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1992,"Aug.92","Main Camp","MC2","12",4,36,144,"No captures",NA,1,0.694444444,""
1992,"Aug.92","Main Camp","MC4","12",4,36,144,"Ctenotus leae",NA,3,2.083333333,"Scincidae"
1992,"Aug.92","Main Camp","MC4","12",4,36,144,"No captures",NA,1,0.694444444,""
1992,"Aug.92","Main Camp","MC4","12",4,36,144,"Ctenophorus isolepis",NA,1,0.694444444,"Agamidae"
1992,"Oct.92","Main Camp","MC1","13",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
1992,"Oct.92","Main Camp","MC1","13",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
1992,"Oct.92","Main Camp","MC1","13",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC1","13",3,36,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
1992,"Oct.92","Main Camp","MC10","13",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
1992,"Oct.92","Main Camp","MC10","13",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC10","13",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
1992,"Oct.92","Main Camp","MC10","13",3,36,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
1992,"Oct.92","Main Camp","MC10","13",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Varanus gouldii",NA,1,0.925925926,"Varanidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Eremiascincus fasciolatus",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Lerista labialis",NA,16,14.81481481,"Scincidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Ctenotus brooksi",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Ctenophorus isolepis",NA,5,4.62962963,"Agamidae"
1992,"Oct.92","Main Camp","MC11","13",3,36,108,"Ctenotus pantherinus",NA,3,2.777777778,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Lerista aericeps",NA,2,1.851851852,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Nephrurus levis",NA,2,1.851851852,"Carphodactylidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Ctenotus brooksi",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
1992,"Oct.92","Main Camp","MC2","13",3,36,108,"Varanus eremius",NA,2,1.851851852,"Varanidae"
1992,"Oct.92","Main Camp","MC4","13",3,36,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
1992,"Oct.92","Main Camp","MC4","13",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
1992,"Oct.92","Main Camp","MC4","13",3,36,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Varanus brevicauda",NA,2,2.777777778,"Varanidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Ctenotus pantherinus",NA,2,2.777777778,"Scincidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Varanus gouldii",NA,1,1.388888889,"Varanidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Ctenophorus isolepis",NA,4,5.555555556,"Agamidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Ctenotus lateralis",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC1","14",2,36,72,"Ctenotus leae",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Diporiphora winneckei",NA,1,1.388888889,"Agamidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Varanus eremius",NA,1,1.388888889,"Varanidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Menetia greyii",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Varanus brevicauda",NA,1,1.388888889,"Varanidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Ctenophorus isolepis",NA,1,1.388888889,"Agamidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Ctenotus ariadnae",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC10","14",2,36,72,"Lerista labialis",NA,3,4.166666667,"Scincidae"
1992,"Nov.92","Main Camp","MC11","14",2,36,72,"Ctenotus dux",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC11","14",2,36,72,"Ctenotus brooksi",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC11","14",2,36,72,"Lerista labialis",NA,4,5.555555556,"Scincidae"
1992,"Nov.92","Main Camp","MC2","14",2,36,72,"Ctenotus pantherinus",NA,2,2.777777778,"Scincidae"
1992,"Nov.92","Main Camp","MC2","14",2,36,72,"Ctenotus leae",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC2","14",2,36,72,"Lerista labialis",NA,3,4.166666667,"Scincidae"
1992,"Nov.92","Main Camp","MC4","14",2,36,72,"Varanus brevicauda",NA,2,2.777777778,"Varanidae"
1992,"Nov.92","Main Camp","MC4","14",2,36,72,"Ctenotus ariadnae",NA,2,2.777777778,"Scincidae"
1992,"Nov.92","Main Camp","MC4","14",2,36,72,"Lerista labialis",NA,1,1.388888889,"Scincidae"
1992,"Nov.92","Main Camp","MC4","14",2,36,72,"Pogona vitticeps",NA,1,1.388888889,"Agamidae"
1992,"Nov.92","Main Camp","MC4","14",2,36,72,"Ramphotyphlops endoterus",NA,1,1.388888889,"Typhlopidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Varanus brevicauda",NA,1,0.694444444,"Varanidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Ctenophorus isolepis",NA,1,0.694444444,"Agamidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Varanus gouldii",NA,1,0.694444444,"Varanidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Menetia greyii",NA,1,0.694444444,"Scincidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Lerista labialis",NA,6,4.166666667,"Scincidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Ctenotus pantherinus",NA,2,1.388888889,"Scincidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Ctenotus ariadnae",NA,2,1.388888889,"Scincidae"
1993,"Mar.93","Main Camp","MC10","15",4,36,144,"Ctenotus leae",NA,1,0.694444444,"Scincidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Menetia greyii",NA,1,0.694444444,"Scincidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Lerista aericeps",NA,1,0.694444444,"Scincidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Varanus brevicauda",NA,1,0.694444444,"Varanidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Lerista labialis",NA,3,2.083333333,"Scincidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Ctenophorus isolepis",NA,3,2.083333333,"Agamidae"
1993,"Mar.93","Main Camp","MC11","15",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1993,"Jun.93","Main Camp","MC1","16",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Jun.93","Main Camp","MC1","16",3,36,108,"Notaden nichollsi",NA,1,0.925925926,"Limnodynastidae"
1993,"Jun.93","Main Camp","MC1","16",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
1993,"Jun.93","Main Camp","MC1","16",3,36,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
1993,"Jun.93","Main Camp","MC10","16",4,36,144,"No captures",NA,2,1.388888889,""
1993,"Jun.93","Main Camp","MC10","16",4,36,144,"Ctenotus pantherinus",NA,4,2.777777778,"Scincidae"
1993,"Jun.93","Main Camp","MC10","16",4,36,144,"Menetia maini",NA,1,0.694444444,"Scincidae"
1993,"Jun.93","Main Camp","MC11","16",4,36,144,"No captures",NA,3,2.083333333,""
1993,"Jun.93","Main Camp","MC11","16",4,36,144,"Ctenotus pantherinus",NA,1,0.694444444,"Scincidae"
1993,"Jun.93","Main Camp","MC11","16",4,36,144,"Ctenotus dux",NA,1,0.694444444,"Scincidae"
1993,"Jun.93","Main Camp","MC2","16",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
1993,"Jun.93","Main Camp","MC2","16",3,36,108,"Varanus eremius",NA,1,0.925925926,"Varanidae"
1993,"Jun.93","Main Camp","MC2","16",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Jun.93","Main Camp","MC4","16",3,36,108,"Pseudonaja nuchalis",NA,1,0.925925926,"Elapidae"
1993,"Jun.93","Main Camp","MC4","16",3,36,108,"Pogona vitticeps",NA,2,1.851851852,"Agamidae"
1993,"Jun.93","Main Camp","MC4","16",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
1993,"Jun.93","Main Camp","MC4","16",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Jun.93","Main Camp","MC4","16",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
1993,"Aug.93","Main Camp","MC1","17",2,36,72,"Ctenophorus isolepis",NA,1,1.388888889,"Agamidae"
1993,"Aug.93","Main Camp","MC1","17",2,36,72,"Ctenotus pantherinus",NA,1,1.388888889,"Scincidae"
1993,"Aug.93","Main Camp","MC10","17",2,36,72,"No captures",NA,1,1.388888889,""
1993,"Aug.93","Main Camp","MC10","17",2,36,72,"Notaden nichollsi",NA,1,1.388888889,"Limnodynastidae"
1993,"Aug.93","Main Camp","MC10","17",2,36,72,"Ctenotus pantherinus",NA,3,4.166666667,"Scincidae"
1993,"Aug.93","Main Camp","MC10","17",2,36,72,"Neobatrachus centralis",NA,1,1.388888889,"Limnodynastidae"
1993,"Aug.93","Main Camp","MC11","17",2,36,72,"Ctenotus brooksi",NA,4,5.555555556,"Scincidae"
1993,"Aug.93","Main Camp","MC11","17",2,36,72,"Neobatrachus centralis",NA,1,1.388888889,"Limnodynastidae"
1993,"Aug.93","Main Camp","MC11","17",2,36,72,"Lerista labialis",NA,1,1.388888889,"Scincidae"
1993,"Aug.93","Main Camp","MC11","17",2,36,72,"Notaden nichollsi",NA,3,4.166666667,"Limnodynastidae"
1993,"Aug.93","Main Camp","MC2","17",2,36,72,"Ctenophorus isolepis",NA,1,1.388888889,"Agamidae"
1993,"Aug.93","Main Camp","MC2","17",2,36,72,"Eremiascincus fasciolatus",NA,1,1.388888889,"Scincidae"
1993,"Aug.93","Main Camp","MC2","17",2,36,72,"Lerista labialis",NA,1,1.388888889,"Scincidae"
1993,"Aug.93","Main Camp","MC2","17",2,36,72,"Diporiphora winneckei",NA,1,1.388888889,"Agamidae"
1993,"Aug.93","Main Camp","MC2","17",2,36,72,"Ctenotus pantherinus",NA,2,2.777777778,"Scincidae"
1993,"Aug.93","Main Camp","MC4","17",2,36,72,"Lerista labialis",NA,2,2.777777778,"Scincidae"
1993,"Aug.93","Main Camp","MC4","17",2,36,72,"No captures",NA,1,1.388888889,""
1993,"Aug.93","Main Camp","MC4","17",2,36,72,"Ctenophorus isolepis",NA,1,1.388888889,"Agamidae"
1993,"Oct.93","Main Camp","MC1","18",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
1993,"Oct.93","Main Camp","MC1","18",3,36,108,"Lerista labialis",NA,4,3.703703704,"Scincidae"
1993,"Oct.93","Main Camp","MC1","18",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
1993,"Oct.93","Main Camp","MC1","18",3,36,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Egernia inornata",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Ctenotus brooksi",NA,3,2.777777778,"Scincidae"
1993,"Oct.93","Main Camp","MC10","18",3,36,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Ctenotus lateralis",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Varanus eremius",NA,1,0.925925926,"Varanidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Ctenotus brooksi",NA,4,3.703703704,"Scincidae"
1993,"Oct.93","Main Camp","MC11","18",3,36,108,"Ctenophorus isolepis",NA,5,4.62962963,"Agamidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Eremiascincus fasciolatus",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Notaden nichollsi",NA,10,9.259259259,"Limnodynastidae"
1993,"Oct.93","Main Camp","MC2","18",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
1993,"Oct.93","Main Camp","MC4","18",3,36,108,"No captures",NA,2,1.851851852,""
1993,"Oct.93","Main Camp","MC4","18",3,36,108,"Neobatrachus centralis",NA,1,0.925925926,"Limnodynastidae"
1993,"Nov.93","Main Camp","MC1","19",2,36,72,"Nephrurus levis",NA,3,4.166666667,"Carphodactylidae"
1993,"Nov.93","Main Camp","MC1","19",2,36,72,"Ctenophorus isolepis",NA,2,2.777777778,"Agamidae"
1993,"Nov.93","Main Camp","MC1","19",2,36,72,"Lerista labialis",NA,1,1.388888889,"Scincidae"
1993,"Nov.93","Main Camp","MC1","19",2,36,72,"Ctenotus dux",NA,2,2.777777778,"Scincidae"
1993,"Nov.93","Main Camp","MC1","19",2,36,72,"Ctenophorus nuchalis",NA,1,1.388888889,"Agamidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Morethia ruficauda",NA,1,0.925925926,"Scincidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Varanus brevicauda",NA,3,2.777777778,"Varanidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Ctenotus ariadnae",NA,2,1.851851852,"Scincidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Nephrurus levis",NA,3,2.777777778,"Carphodactylidae"
1993,"Nov.93","Main Camp","MC10","19",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
1993,"Nov.93","Main Camp","MC11","19",3,36,108,"Diplodactylus stenodactylus",NA,2,1.851851852,"Diplodactylidae"
1993,"Nov.93","Main Camp","MC11","19",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
1993,"Nov.93","Main Camp","MC11","19",3,36,108,"Lerista labialis",NA,12,11.11111111,"Scincidae"
1993,"Nov.93","Main Camp","MC11","19",3,36,108,"Eremiascincus fasciolatus",NA,3,2.777777778,"Scincidae"
1993,"Nov.93","Main Camp","MC11","19",3,36,108,"Ctenotus brooksi",NA,1,0.925925926,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Ctenotus dux",NA,2,2.777777778,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Ctenotus ariadnae",NA,1,1.388888889,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Notaden nichollsi",NA,13,18.05555556,"Limnodynastidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Nephrurus levis",NA,3,4.166666667,"Carphodactylidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Menetia greyii",NA,1,1.388888889,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Lerista labialis",NA,4,5.555555556,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Ctenotus pantherinus",NA,2,2.777777778,"Scincidae"
1993,"Nov.93","Main Camp","MC2","19",2,36,72,"Eremiascincus fasciolatus",NA,1,1.388888889,"Scincidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Morethia ruficauda",NA,1,0.925925926,"Scincidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Ctenophorus isolepis",NA,5,4.62962963,"Agamidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Lerista labialis",NA,4,3.703703704,"Scincidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Simoselaps fasciolatus",NA,1,0.925925926,"Elapidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Ctenotus dux",NA,3,2.777777778,"Scincidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Heteronotia binoei",NA,1,0.925925926,"Gekkonidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Eremiascincus fasciolatus",NA,2,1.851851852,"Scincidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Varanus eremius",NA,1,0.925925926,"Varanidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Diporiphora winneckei",NA,3,2.777777778,"Agamidae"
1993,"Nov.93","Main Camp","MC4","19",3,36,108,"Varanus brevicauda",NA,2,1.851851852,"Varanidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Pygopus nigriceps",NA,1,0.925925926,"Pygopodidae"
1994,"Jan.94","Main Camp","MC1","20",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
1994,"Jan.94","Main Camp","MC10","20",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
1994,"Jan.94","Main Camp","MC10","20",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
1994,"Jan.94","Main Camp","MC10","20",3,36,108,"No captures",NA,1,0.925925926,""
1994,"Jan.94","Main Camp","MC10","20",3,36,108,"Lerista labialis",NA,12,11.11111111,"Scincidae"
1994,"Jan.94","Main Camp","MC11","20",3,36,108,"Moloch horridus",NA,1,0.925925926,"Agamidae"
1994,"Jan.94","Main Camp","MC11","20",3,36,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
1994,"Jan.94","Main Camp","MC11","20",3,36,108,"Eremiascincus fasciolatus",NA,2,1.851851852,"Scincidae"
1994,"Jan.94","Main Camp","MC11","20",3,36,108,"Lucasium damaeum",NA,1,0.925925926,"Diplodactylidae"
